Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469826000.0 1.0 49 68 117 NA NA NA NA NA 162 220 277 NA NA NA NA NA 3436 446 403 NA NA NA NA NA 4833 993 770 NA NA NA NA NA
1469826000.0 10.0 NA 83 193 0 NA NA NA NA NA 239 399 0 NA NA NA NA NA 3437 3306 555 NA NA NA NA NA 3558 3425 1816 NA NA NA NA
1469826000.0 1000.0 NA 206 122 0 41 NA NA NA NA 404 269 0 138 NA NA NA NA 3090 625 659 164 NA NA NA NA 3263 715 682 215 NA NA NA
1469826000.0 1001.0 NA 183 164 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 1761 437 5 56 422 17 356 NA 2113 466 31 64 459 33 378
1469826000.0 1002.0 NA 201 57 NA NA NA NA NA NA 409 141 NA NA NA NA NA NA 2663 174 NA NA NA NA NA NA 5113 277 NA NA NA NA NA
1469826000.0 10021.0 NA 97 220 0 NA NA NA NA NA 263 455 0 NA NA NA NA NA 392 611 304 NA NA NA NA NA 712 879 314 NA NA NA NA
1469826000.0 10023.0 NA 99 219 0 NA NA NA NA NA 264 455 0 NA NA NA NA NA 472 478 294 NA NA NA NA NA 579 622 309 NA NA NA NA
1469826000.0 10024.0 NA 101 226 0 NA NA NA NA NA 264 455 0 NA NA NA NA NA 410 605 315 NA NA NA NA NA 803 879 325 NA NA NA NA
1469826000.0 10024.1 NA 102 137 0 NA NA NA NA NA 263 318 0 NA NA NA NA NA 623 646 463 NA NA NA NA NA 806 955 495 NA NA NA NA
1469826000.0 10024.2 NA 102 224 0 NA NA NA NA NA 264 454 0 NA NA NA NA NA 400 601 307 NA NA NA NA NA 542 682 316 NA NA NA NA
1469826000.0 10024.3 NA 102 135 0 NA NA NA NA NA 263 314 0 NA NA NA NA NA 655 591 361 NA NA NA NA NA 1361 808 379 NA NA NA NA
1469826000.0 10024.4 NA 102 219 0 NA NA NA NA NA 264 453 0 NA NA NA NA NA 444 874 384 NA NA NA NA NA 602 1522 404 NA NA NA NA
1469826000.0 10024.5 NA 102 130 0 NA NA NA NA NA 263 313 0 NA NA NA NA NA 651 620 420 NA NA NA NA NA 856 893 450 NA NA NA NA
1469826000.0 10025.0 NA 102 224 0 NA NA NA NA NA 264 455 0 NA NA NA NA NA 382 510 305 NA NA NA NA NA 541 589 314 NA NA NA NA
