Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469696400.0 1.0 48 64 119 NA NA NA NA NA 161 219 276 NA NA NA NA NA 1362 264 205 NA NA NA NA NA 1477 637 1429 NA NA NA NA NA
1469696400.0 10.0 NA 82 196 0 NA NA NA NA NA 239 399 0 NA NA NA NA NA 3565 3187 956 NA NA NA NA NA 3741 3374 1018 NA NA NA NA
1469696400.0 1000.0 NA 207 121 0 38 NA NA NA NA 404 268 0 138 NA NA NA NA 2535 514 531 130 NA NA NA NA 2578 596 540 171 NA NA NA
1469696400.0 1001.0 NA 184 166 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 2414 627 10 76 709 33 914 NA 2765 755 42 108 763 44 924
1469696400.0 1002.0 NA 201 66 NA NA NA NA NA NA 408 140 NA NA NA NA NA NA 1373 118 NA NA NA NA NA NA 4794 594 NA NA NA NA NA
1469696400.0 10021.0 NA 97 218 0 NA NA NA NA NA 262 454 0 NA NA NA NA NA 562 1097 611 NA NA NA NA NA 709 1330 641 NA NA NA NA
1469696400.0 10023.0 NA 99 210 0 NA NA NA NA NA 263 454 0 NA NA NA NA NA 534 892 518 NA NA NA NA NA 991 1227 566 NA NA NA NA
1469696400.0 10024.0 NA 102 222 0 NA NA NA NA NA 263 455 0 NA NA NA NA NA 749 1124 561 NA NA NA NA NA 881 1375 610 NA NA NA NA
1469696400.0 10024.1 NA 102 139 0 NA NA NA NA NA 262 318 0 NA NA NA NA NA 352 297 219 NA NA NA NA NA 544 349 229 NA NA NA NA
1469696400.0 10024.2 NA 103 221 0 NA NA NA NA NA 263 454 0 NA NA NA NA NA 606 1013 584 NA NA NA NA NA 767 1232 647 NA NA NA NA
1469696400.0 10024.3 NA 102 135 0 NA NA NA NA NA 262 313 0 NA NA NA NA NA 360 300 196 NA NA NA NA NA 514 469 213 NA NA NA NA
1469696400.0 10024.4 NA 103 224 0 NA NA NA NA NA 263 453 0 NA NA NA NA NA 576 1002 654 NA NA NA NA NA 722 4338 1493 NA NA NA NA
1469696400.0 10024.5 NA 102 131 0 NA NA NA NA NA 262 312 0 NA NA NA NA NA 357 285 203 NA NA NA NA NA 439 386 228 NA NA NA NA
1469696400.0 10025.0 NA 104 222 0 NA NA NA NA NA 263 455 0 NA NA NA NA NA 601 894 536 NA NA NA NA NA 742 1121 566 NA NA NA NA
1469696400.0 10026.0 NA 109 231 0 NA NA NA NA NA 263 455 0 NA NA NA NA NA 658 1283 690 NA NA NA NA NA 824 4745 1220 NA NA NA NA
1469696400.0 1003.0 NA 174 0 NA NA NA NA NA NA 361 0 NA NA NA NA NA NA 1972 232 NA NA NA NA NA NA 2080 249 NA NA NA NA NA
1469696400.0 1004.0 NA 177 130 0 0 0 0 NA NA 361 247 0 0 0 0 NA NA 356 151 4 34 265 264 NA NA 616 311 108 54 361 380 NA
1469696400.0 101.0 77 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1915 NA NA NA NA NA NA NA 1980 NA NA NA NA NA NA NA
1469696400.0 102.0 78 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1108 NA NA NA NA NA NA NA 1135 NA NA NA NA NA NA NA
1469696400.0 10224.0 NA 143 288 0 NA NA NA NA NA 291 529 0 NA NA NA NA NA 3316 4737 497 NA NA NA NA NA 5745 6586 814 NA NA NA NA
