Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469394000.0 1.0 48 68 137 NA NA NA NA NA 161 220 291 NA NA NA NA NA 2902 323 1077 NA NA NA NA NA 2995 340 1179 NA NA NA NA NA
1469394000.0 10.0 NA 83 199 0 NA NA NA NA NA 239 401 0 NA NA NA NA NA 3524 3171 866 NA NA NA NA NA 3602 3392 1073 NA NA NA NA
1469394000.0 1000.0 NA 219 124 0 45 NA NA NA NA 411 269 0 140 NA NA NA NA 2530 347 350 89 NA NA NA NA 19180 2742 1470 776 NA NA NA
1469394000.0 1001.0 NA 188 174 0 0 0 0 0 NA 375 301 0 0 0 0 0 NA 1334 242 4 40 264 26 272 NA 11535 1360 586 869 1119 842 1056
1469394000.0 1002.0 NA 212 59 NA NA NA NA NA NA 413 143 NA NA NA NA NA NA 3687 192 NA NA NA NA NA NA 3913 349 NA NA NA NA NA
1469394000.0 10021.0 NA 97 230 0 NA NA NA NA NA 263 460 0 NA NA NA NA NA 466 1316 442 NA NA NA NA NA 550 1387 501 NA NA NA NA
1469394000.0 10023.0 NA 97 227 0 NA NA NA NA NA 263 460 0 NA NA NA NA NA 432 1080 440 NA NA NA NA NA 740 1190 467 NA NA NA NA
1469394000.0 10024.0 NA 102 243 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 518 1510 475 NA NA NA NA NA 593 1736 497 NA NA NA NA
1469394000.0 10024.1 NA 102 142 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 660 563 417 NA NA NA NA NA 732 602 425 NA NA NA NA
1469394000.0 10024.2 NA 103 229 0 NA NA NA NA NA 273 460 0 NA NA NA NA NA 456 1290 452 NA NA NA NA NA 536 1385 479 NA NA NA NA
1469394000.0 10024.3 NA 102 139 0 NA NA NA NA NA 264 319 0 NA NA NA NA NA 703 548 380 NA NA NA NA NA 977 581 387 NA NA NA NA
1469394000.0 10024.4 NA 102 233 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 476 1256 466 NA NA NA NA NA 559 1395 512 NA NA NA NA
1469394000.0 10024.5 NA 103 135 0 NA NA NA NA NA 264 318 0 NA NA NA NA NA 644 515 283 NA NA NA NA NA 691 553 288 NA NA NA NA
1469394000.0 10025.0 NA 105 228 0 NA NA NA NA NA 273 461 0 NA NA NA NA NA 427 1174 462 NA NA NA NA NA 501 1272 502 NA NA NA NA
1469394000.0 10026.0 NA 104 248 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 365 1050 309 NA NA NA NA NA 8224 10075 1435 NA NA NA NA
1469394000.0 1003.0 NA 178 0 NA NA NA NA NA NA 378 0 NA NA NA NA NA NA 3002 321 NA NA NA NA NA NA 3169 350 NA NA NA NA NA
1469394000.0 1004.0 NA 176 131 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 880 476 7 69 595 555 NA NA 1196 586 13 72 612 568 NA
