Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470520800.0 10.0 NA 83 195 0 NA NA NA NA NA 239 397 0 NA NA NA NA NA 2219 1778 394 NA NA NA NA NA 2328 1802 402 NA NA NA NA
1470520800.0 1000.0 NA 207 120 0 45 NA NA NA NA 404 266 0 139 NA NA NA NA 1553 355 353 94 NA NA NA NA 1655 418 436 262 NA NA NA
1470520800.0 1001.0 NA 183 166 0 0 0 0 0 NA 374 299 0 0 0 0 0 NA 1340 268 4 38 273 14 269 NA 1384 284 18 43 277 31 356
1470520800.0 10224.0 NA 143 271 0 NA NA NA NA NA 291 528 0 NA NA NA NA NA 4198 5535 676 NA NA NA NA NA 9834 25036 714 NA NA NA NA
1470520800.0 10225.0 NA 146 285 0 NA NA NA NA NA 293 520 0 NA NA NA NA NA 2507 3610 472 NA NA NA NA NA 12852 26071 510 NA NA NA NA
1470520800.0 10624.0 85 77 0 NA NA NA NA NA 200 214 0 NA NA NA NA NA 7828 850 0 NA NA NA NA NA 8301 938 0 NA NA NA NA NA
1470520800.0 10625.0 82 79 0 NA NA NA NA NA 199 214 0 NA NA NA NA NA 4831 641 0 NA NA NA NA NA 5076 683 0 NA NA NA NA NA
1470520800.0 10626.0 83 77 0 NA NA NA NA NA 201 214 0 NA NA NA NA NA 7952 545 0 NA NA NA NA NA 9403 687 0 NA NA NA NA NA
1470520800.0 108.0 50 73 189 NA NA NA NA NA 165 228 394 NA NA NA NA NA 7642 449 619 NA NA NA NA NA 7943 479 715 NA NA NA NA NA
1470520800.0 10824.0 96 NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA 9947 NA NA NA NA NA NA NA 10163 NA NA NA NA NA NA NA
1470520800.0 10825.0 95 NA NA NA NA NA NA NA 212 NA NA NA NA NA NA NA 8857 NA NA NA NA NA NA NA 9286 NA NA NA NA NA NA NA
1470520800.0 10826.0 99 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 23932 NA NA NA NA NA NA NA 25736 NA NA NA NA NA NA NA
1470520800.0 109.0 50 73 190 NA NA NA NA NA 166 228 394 NA NA NA NA NA 7125 472 596 NA NA NA NA NA 7378 573 629 NA NA NA NA NA
1470520800.0 1102.0 NA 84 195 101 54 NA NA NA NA 238 399 252 157 NA NA NA NA 2627 3047 1719 134 NA NA NA NA 2696 3203 1780 146 NA NA NA
1470520800.0 11025.0 95 205 0 NA NA NA NA NA 213 344 0 NA NA NA NA NA 7902 2072 0 NA NA NA NA NA 8096 2124 0 NA NA NA NA NA
1470520800.0 11026.0 99 204 0 NA NA NA NA NA 219 345 0 NA NA NA NA NA 23228 2968 0 NA NA NA NA NA 25355 3323 0 NA NA NA NA NA
1470520800.0 112.0 49 76 195 NA NA NA NA NA 162 228 394 NA NA NA NA NA 4781 328 394 NA NA NA NA NA 4860 442 419 NA NA NA NA NA
1470520800.0 11224.0 88 79 0 NA NA NA NA NA 205 214 0 NA NA NA NA NA 7871 843 0 NA NA NA NA NA 8587 895 0 NA NA NA NA NA
1470520800.0 11225.0 86 78 0 NA NA NA NA NA 204 210 0 NA NA NA NA NA 6762 863 0 NA NA NA NA NA 7478 958 0 NA NA NA NA NA
1470520800.0 11226.0 88 80 0 NA NA NA NA NA 206 214 0 NA NA NA NA NA 8056 554 0 NA NA NA NA NA 8255 634 0 NA NA NA NA NA
1470520800.0 113.0 49 72 186 NA NA NA NA NA 165 228 394 NA NA NA NA NA 7107 462 501 NA NA NA NA NA 7267 549 529 NA NA NA NA NA
1470520800.0 114.0 49 73 188 NA NA NA NA NA 165 229 394 NA NA NA NA NA 6672 405 429 NA NA NA NA NA 6912 438 446 NA NA NA NA NA
1470520800.0 115.0 50 71 188 NA NA NA NA NA 165 229 394 NA NA NA NA NA 6588 468 552 NA NA NA NA NA 6821 575 587 NA NA NA NA NA
1470520800.0 116.0 49 75 189 NA NA NA NA NA 165 229 394 NA NA NA NA NA 7170 442 549 NA NA NA NA NA 7337 496 598 NA NA NA NA NA
1470520800.0 117.0 49 81 196 NA NA NA NA NA 165 228 396 NA NA NA NA NA 6531 360 490 NA NA NA NA NA 6805 496 534 NA NA NA NA NA
1470520800.0 118.0 51 79 197 NA NA NA NA NA 166 229 399 NA NA NA NA NA 6824 348 536 NA NA NA NA NA 8762 477 569 NA NA NA NA NA
1470520800.0 119.0 48 71 187 NA NA NA NA NA 162 228 394 NA NA NA NA NA 3714 346 411 NA NA NA NA NA 4009 373 478 NA NA NA NA NA
1470520800.0 12.0 NA 81 196 0 NA NA NA NA NA 238 400 0 NA NA NA NA NA 1804 1487 453 NA NA NA NA NA 1868 1521 481 NA NA NA NA
1470520800.0 121.0 51 74 192 NA NA NA NA NA 166 228 394 NA NA NA NA NA 7617 455 632 NA NA NA NA NA 7926 480 706 NA NA NA NA NA
1470520800.0 128.0 45 78 196 NA NA NA NA NA 148 228 394 NA NA NA NA NA 493 356 383 NA NA NA NA NA 548 420 445 NA NA NA NA NA
1470520800.0 1302.0 59 138 168 NA NA NA NA NA 173 320 346 NA NA NA NA NA 5896 510 439 NA NA NA NA NA 6150 961 587 NA NA NA NA NA
1470520800.0 1309.0 NA 162 246 0 NA NA NA NA NA 348 459 0 NA NA NA NA NA 516 697 1031 NA NA NA NA NA 1035 962 1081 NA NA NA NA
1470520800.0 1310.0 NA 163 232 0 NA NA NA NA NA 344 459 0 NA NA NA NA NA 554 873 1214 NA NA NA NA NA 773 6777 1295 NA NA NA NA
1470520800.0 1312.0 NA 166 241 0 NA NA NA NA NA 346 459 0 NA NA NA NA NA 485 696 985 NA NA NA NA NA 611 764 1014 NA NA NA NA
1470520800.0 1313.0 NA 166 245 0 NA NA NA NA NA 355 459 0 NA NA NA NA NA 545 1469 1024 NA NA NA NA NA 594 1514 1039 NA NA NA NA
1470520800.0 1316.0 NA 168 232 0 NA NA NA NA NA 338 459 0 NA NA NA NA NA 423 590 950 NA NA NA NA NA 490 657 974 NA NA NA NA
1470520800.0 1317.0 NA 155 233 0 NA NA NA NA NA 337 459 0 NA NA NA NA NA 413 542 984 NA NA NA NA NA 533 608 1007 NA NA NA NA
1470520800.0 1319.0 NA 153 235 0 NA NA NA NA NA 336 459 0 NA NA NA NA NA 397 561 947 NA NA NA NA NA 464 620 977 NA NA NA NA
