Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470344400.0 1.0 47 62 119 NA NA NA NA NA 161 219 275 NA NA NA NA NA 1350 250 209 NA NA NA NA NA 1536 367 571 NA NA NA NA NA
1470344400.0 10.0 NA 82 194 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 2642 2359 628 NA NA NA NA NA 2837 2448 756 NA NA NA NA
1470344400.0 1000.0 NA 203 119 0 45 NA NA NA NA 404 266 0 139 NA NA NA NA 2357 551 523 167 NA NA NA NA 2433 869 553 325 NA NA NA
1470344400.0 1001.0 NA 183 168 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 2172 660 8 75 819 25 747 NA 2419 693 12 78 828 30 752
1470344400.0 1002.0 NA 203 57 NA NA NA NA NA NA 408 139 NA NA NA NA NA NA 1408 121 NA NA NA NA NA NA 2138 371 NA NA NA NA NA
1470344400.0 10021.0 NA 97 215 0 NA NA NA NA NA 261 448 0 NA NA NA NA NA 331 550 267 NA NA NA NA NA 582 663 321 NA NA NA NA
1470344400.0 10023.0 NA 104 213 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 309 407 253 NA NA NA NA NA 574 1030 363 NA NA NA NA
1470344400.0 10024.0 NA 101 218 0 NA NA NA NA NA 262 449 0 NA NA NA NA NA 355 546 277 NA NA NA NA NA 856 978 295 NA NA NA NA
1470344400.0 10024.1 NA 110 149 0 NA NA NA NA NA 262 318 0 NA NA NA NA NA 359 279 207 NA NA NA NA NA 968 667 393 NA NA NA NA
1470344400.0 10024.2 NA 99 217 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 373 551 272 NA NA NA NA NA 880 1433 299 NA NA NA NA
1470344400.0 10024.3 NA 102 137 0 NA NA NA NA NA 262 313 0 NA NA NA NA NA 352 466 194 NA NA NA NA NA 633 1709 294 NA NA NA NA
1470344400.0 10024.4 NA 103 218 0 NA NA NA NA NA 262 447 0 NA NA NA NA NA 368 539 273 NA NA NA NA NA 577 1036 507 NA NA NA NA
1470344400.0 10024.5 NA 107 131 0 NA NA NA NA NA 262 312 0 NA NA NA NA NA 534 440 321 NA NA NA NA NA 615 504 342 NA NA NA NA
1470344400.0 10025.0 NA 102 214 0 NA NA NA NA NA 262 449 0 NA NA NA NA NA 333 474 284 NA NA NA NA NA 398 728 336 NA NA NA NA
1470344400.0 10026.0 NA 107 229 0 NA NA NA NA NA 262 449 0 NA NA NA NA NA 367 652 281 NA NA NA NA NA 853 955 316 NA NA NA NA
1470344400.0 1003.0 NA 174 0 NA NA NA NA NA NA 361 0 NA NA NA NA NA NA 1977 223 NA NA NA NA NA NA 3880 243 NA NA NA NA NA
1470344400.0 101.0 78 NA NA NA NA NA NA NA 231 NA NA NA NA NA NA NA 1460 NA NA NA NA NA NA NA 1487 NA NA NA NA NA NA NA
1470344400.0 102.0 78 NA NA NA NA NA NA NA 231 NA NA NA NA NA NA NA 1001 NA NA NA NA NA NA NA 1043 NA NA NA NA NA NA NA
1470344400.0 10224.0 NA 146 290 0 NA NA NA NA NA 289 523 0 NA NA NA NA NA 1916 2468 308 NA NA NA NA NA 7481 7797 325 NA NA NA NA
1470344400.0 10225.0 NA 145 283 0 NA NA NA NA NA 293 527 0 NA NA NA NA NA 2940 4112 499 NA NA NA NA NA 11966 14493 520 NA NA NA NA
1470344400.0 103.0 33 0 0 NA NA NA NA NA 141 0 0 NA NA NA NA NA 497 89 180 NA NA NA NA NA 520 101 197 NA NA NA NA NA
1470344400.0 105.0 49 78 26 NA NA NA NA NA 161 227 122 NA NA NA NA NA 1306 276 2 NA NA NA NA NA 1599 1883 81 NA NA NA NA NA
1470344400.0 106.0 34 0 0 NA NA NA NA NA 141 0 0 NA NA NA NA NA 487 89 183 NA NA NA NA NA 510 99 204 NA NA NA NA NA
1470344400.0 10621.0 73 76 0 NA NA NA NA NA 183 213 0 NA NA NA NA NA 1085 478 0 NA NA NA NA NA 1795 1456 0 NA NA NA NA NA
1470344400.0 10624.0 84 77 0 NA NA NA NA NA 200 214 0 NA NA NA NA NA 8375 747 0 NA NA NA NA NA 8993 806 0 NA NA NA NA NA
1470344400.0 10625.0 83 78 0 NA NA NA NA NA 199 209 0 NA NA NA NA NA 6503 748 0 NA NA NA NA NA 7742 997 0 NA NA NA NA NA
1470344400.0 10626.0 84 79 0 NA NA NA NA NA 200 220 0 NA NA NA NA NA 13193 816 0 NA NA NA NA NA 13847 963 0 NA NA NA NA NA
1470344400.0 107.0 49 72 190 NA NA NA NA NA 163 228 394 NA NA NA NA NA 5330 398 516 NA NA NA NA NA 6002 452 719 NA NA NA NA NA
1470344400.0 108.0 52 83 191 NA NA NA NA NA 166 228 394 NA NA NA NA NA 8270 407 655 NA NA NA NA NA 8585 447 696 NA NA NA NA NA
1470344400.0 10821.0 83 NA NA NA NA NA NA NA 195 NA NA NA NA NA NA NA 2279 NA NA NA NA NA NA NA 4009 NA NA NA NA NA NA NA
1470344400.0 10824.0 97 NA NA NA NA NA NA NA 214 NA NA NA NA NA NA NA 16223 NA NA NA NA NA NA NA 17647 NA NA NA NA NA NA NA
1470344400.0 10825.0 95 NA NA NA NA NA NA NA 212 NA NA NA NA NA NA NA 11416 NA NA NA NA NA NA NA 12397 NA NA NA NA NA NA NA
1470344400.0 10826.0 100 NA NA NA NA NA NA NA 218 NA NA NA NA NA NA NA 26256 NA NA NA NA NA NA NA 26438 NA NA NA NA NA NA NA
1470344400.0 109.0 50 73 192 NA NA NA NA NA 166 228 394 NA NA NA NA NA 7511 468 610 NA NA NA NA NA 7760 488 640 NA NA NA NA NA
1470344400.0 11.0 NA 79 205 0 59 NA NA NA NA 238 405 0 159 NA NA NA NA 2043 857 629 37 NA NA NA NA 2180 1027 645 59 NA NA NA
1470344400.0 110.0 42 70 189 NA NA NA NA NA 153 227 393 NA NA NA NA NA 714 395 440 NA NA NA NA NA 737 413 470 NA NA NA NA NA
1470344400.0 1102.0 NA 85 192 104 54 NA NA NA NA 238 399 252 157 NA NA NA NA 2649 2991 1702 148 NA NA NA NA 2707 7057 1830 160 NA NA NA
1470344400.0 11021.0 83 202 0 NA NA NA NA NA 196 341 0 NA NA NA NA NA 3704 3143 0 NA NA NA NA NA 3865 3254 0 NA NA NA NA NA
1470344400.0 11024.0 95 203 0 NA NA NA NA NA 212 343 0 NA NA NA NA NA 8027 2103 0 NA NA NA NA NA 8662 3745 0 NA NA NA NA NA
1470344400.0 11025.0 94 203 0 NA NA NA NA NA 212 344 0 NA NA NA NA NA 12279 2973 0 NA NA NA NA NA 13552 3107 0 NA NA NA NA NA
1470344400.0 11026.0 101 208 0 NA NA NA NA NA 218 344 0 NA NA NA NA NA 26141 3045 0 NA NA NA NA NA 26439 3108 0 NA NA NA NA NA
1470344400.0 111.0 48 71 195 NA NA NA NA NA 162 227 393 NA NA NA NA NA 1406 213 285 NA NA NA NA NA 2614 857 721 NA NA NA NA NA
1470344400.0 112.0 48 71 191 NA NA NA NA NA 162 228 394 NA NA NA NA NA 6483 439 499 NA NA NA NA NA 7340 509 530 NA NA NA NA NA
1470344400.0 11221.0 77 78 0 NA NA NA NA NA 187 219 0 NA NA NA NA NA 1146 502 0 NA NA NA NA NA 1359 848 0 NA NA NA NA NA
1470344400.0 11224.0 87 79 0 NA NA NA NA NA 205 209 0 NA NA NA NA NA 8389 820 0 NA NA NA NA NA 8749 1067 0 NA NA NA NA NA
1470344400.0 11225.0 88 90 0 NA NA NA NA NA 204 214 0 NA NA NA NA NA 7218 745 0 NA NA NA NA NA 8007 808 0 NA NA NA NA NA
1470344400.0 11226.0 89 79 0 NA NA NA NA NA 206 220 0 NA NA NA NA NA 13340 851 0 NA NA NA NA NA 14192 1289 0 NA NA NA NA NA
1470344400.0 113.0 50 77 192 NA NA NA NA NA 165 229 394 NA NA NA NA NA 7886 423 501 NA NA NA NA NA 7971 449 519 NA NA NA NA NA
1470344400.0 114.0 51 82 188 NA NA NA NA NA 165 229 394 NA NA NA NA NA 7219 444 548 NA NA NA NA NA 7731 523 586 NA NA NA NA NA
1470344400.0 115.0 49 83 191 NA NA NA NA NA 165 228 394 NA NA NA NA NA 6917 406 579 NA NA NA NA NA 10027 419 612 NA NA NA NA NA
1470344400.0 116.0 51 74 190 NA NA NA NA NA 165 229 394 NA NA NA NA NA 7629 407 524 NA NA NA NA NA 7721 423 552 NA NA NA NA NA
1470344400.0 117.0 51 83 197 NA NA NA NA NA 165 229 396 NA NA NA NA NA 8717 417 620 NA NA NA NA NA 9318 555 892 NA NA NA NA NA
1470344400.0 118.0 52 81 194 NA NA NA NA NA 166 228 399 NA NA NA NA NA 8891 441 668 NA NA NA NA NA 10231 572 888 NA NA NA NA NA
1470344400.0 119.0 48 76 186 NA NA NA NA NA 162 228 394 NA NA NA NA NA 4788 402 457 NA NA NA NA NA 5587 584 603 NA NA NA NA NA
1470344400.0 12.0 NA 80 192 0 NA NA NA NA NA 238 396 0 NA NA NA NA NA 2458 2438 706 NA NA NA NA NA 2538 2504 775 NA NA NA NA
1470344400.0 120.0 41 71 186 NA NA NA NA NA 152 227 393 NA NA NA NA NA 389 258 253 NA NA NA NA NA 638 471 537 NA NA NA NA NA
1470344400.0 121.0 50 72 194 NA NA NA NA NA 166 228 394 NA NA NA NA NA 8053 446 660 NA NA NA NA NA 8327 519 911 NA NA NA NA NA
1470344400.0 122.0 43 74 187 NA NA NA NA NA 158 227 393 NA NA NA NA NA 949 228 399 NA NA NA NA NA 975 245 428 NA NA NA NA NA
1470344400.0 123.1 177 NA NA NA NA NA NA NA 379 NA NA NA NA NA NA NA 757 NA NA NA NA NA NA NA 803 NA NA NA NA NA NA NA
1470344400.0 123.2 179 NA NA NA NA NA NA NA 382 NA NA NA NA NA NA NA 807 NA NA NA NA NA NA NA 848 NA NA NA NA NA NA NA
