Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469264400.0 1.0 51 69 115 NA NA NA NA NA 97 143 174 NA NA NA NA NA 1664 300 297 NA NA NA NA NA 1872 357 323 NA NA NA NA NA
1469264400.0 10.0 NA 86 196 0 NA NA NA NA NA 148 246 0 NA NA NA NA NA 4137 3712 893 NA NA NA NA NA 4304 3795 915 NA NA NA NA
1469264400.0 1000.0 NA 201 115 0 46 NA NA NA NA 264 174 0 77 NA NA NA NA 3592 922 647 374 NA NA NA NA 3660 960 686 410 NA NA NA
1469264400.0 1001.0 NA 174 164 0 0 0 0 0 NA 235 205 0 0 0 0 0 NA 3028 873 8 79 880 119 904 NA 3106 902 18 89 885 126 920
1469264400.0 1002.0 NA 197 59 NA NA NA NA NA NA 268 98 NA NA NA NA NA NA 1986 151 NA NA NA NA NA NA 2566 180 NA NA NA NA NA
1469264400.0 1003.0 NA 167 0 NA NA NA NA NA NA 231 0 NA NA NA NA NA NA 4886 505 NA NA NA NA NA NA 4973 552 NA NA NA NA NA
1469264400.0 1004.0 NA 168 128 0 0 0 0 NA NA 234 167 0 0 0 0 NA NA 505 148 5 54 313 321 NA NA 546 231 74 75 331 331 NA
1469264400.0 101.0 78 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 1022 NA NA NA NA NA NA NA 1066 NA NA NA NA NA NA NA
1469264400.0 102.0 78 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 799 NA NA NA NA NA NA NA 841 NA NA NA NA NA NA NA
1469264400.0 103.0 46 73 182 NA NA NA NA NA 92 145 245 NA NA NA NA NA 675 176 301 NA NA NA NA NA 724 260 323 NA NA NA NA NA
1469264400.0 105.0 51 71 23 NA NA NA NA NA 97 146 54 NA NA NA NA NA 1582 311 3 NA NA NA NA NA 1753 357 13 NA NA NA NA NA
1469264400.0 106.0 36 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 396 87 157 NA NA NA NA NA 481 124 175 NA NA NA NA NA
1469264400.0 107.0 53 73 182 NA NA NA NA NA 98 146 245 NA NA NA NA NA 5086 579 746 NA NA NA NA NA 5250 612 777 NA NA NA NA NA
1469264400.0 108.0 56 85 184 NA NA NA NA NA 101 146 245 NA NA NA NA NA 8727 690 940 NA NA NA NA NA 9027 714 989 NA NA NA NA NA
1469264400.0 109.0 54 77 184 NA NA NA NA NA 101 146 245 NA NA NA NA NA 5685 370 557 NA NA NA NA NA 5992 421 946 NA NA NA NA NA
1469264400.0 11.0 NA 77 194 0 53 NA NA NA NA 147 255 0 89 NA NA NA NA 2913 1476 951 66 NA NA NA NA 2946 1513 980 72 NA NA NA
1469264400.0 110.0 44 71 180 NA NA NA NA NA 89 145 245 NA NA NA NA NA 528 308 365 NA NA NA NA NA 577 336 402 NA NA NA NA NA
1469264400.0 1102.0 NA 77 184 106 61 NA NA NA NA 148 247 159 107 NA NA NA NA 1898 2797 1734 137 NA NA NA NA 2186 3015 1780 162 NA NA NA
1469264400.0 111.0 51 73 180 NA NA NA NA NA 97 146 245 NA NA NA NA NA 1755 273 424 NA NA NA NA NA 1989 304 515 NA NA NA NA NA
1469264400.0 112.0 54 76 184 NA NA NA NA NA 99 146 245 NA NA NA NA NA 4791 608 816 NA NA NA NA NA 4850 638 848 NA NA NA NA NA
1469264400.0 113.0 53 83 187 NA NA NA NA NA 99 146 245 NA NA NA NA NA 5059 592 760 NA NA NA NA NA 5118 614 791 NA NA NA NA NA
1469264400.0 114.0 54 81 183 NA NA NA NA NA 99 146 245 NA NA NA NA NA 6072 593 750 NA NA NA NA NA 6186 611 773 NA NA NA NA NA
1469264400.0 115.0 56 79 184 NA NA NA NA NA 100 146 245 NA NA NA NA NA 6368 636 788 NA NA NA NA NA 6644 657 839 NA NA NA NA NA
1469264400.0 116.0 55 84 185 NA NA NA NA NA 100 146 245 NA NA NA NA NA 5968 584 813 NA NA NA NA NA 6057 620 848 NA NA NA NA NA
1469264400.0 117.0 55 82 184 NA NA NA NA NA 101 146 245 NA NA NA NA NA 9752 756 1076 NA NA NA NA NA 10376 857 1191 NA NA NA NA NA
1469264400.0 118.0 56 78 182 NA NA NA NA NA 100 146 245 NA NA NA NA NA 6779 630 927 NA NA NA NA NA 6885 700 982 NA NA NA NA NA
1469264400.0 119.0 52 74 184 NA NA NA NA NA 98 146 239 NA NA NA NA NA 5001 573 722 NA NA NA NA NA 5104 611 771 NA NA NA NA NA
1469264400.0 12.0 NA 75 184 0 NA NA NA NA NA 147 245 0 NA NA NA NA NA 3539 3533 893 NA NA NA NA NA 3657 3699 973 NA NA NA NA
1469264400.0 120.0 44 70 177 NA NA NA NA NA 89 145 245 NA NA NA NA NA 530 340 430 NA NA NA NA NA 602 378 497 NA NA NA NA NA
1469264400.0 121.0 53 76 183 NA NA NA NA NA 100 146 245 NA NA NA NA NA 5271 381 571 NA NA NA NA NA 5588 432 633 NA NA NA NA NA
1469264400.0 122.0 50 73 182 NA NA NA NA NA 97 146 245 NA NA NA NA NA 1076 224 366 NA NA NA NA NA 1120 271 412 NA NA NA NA NA
1469264400.0 123.1 164 NA NA NA NA NA NA NA 229 NA NA NA NA NA NA NA 551 NA NA NA NA NA NA NA 626 NA NA NA NA NA NA NA
1469264400.0 123.2 165 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 654 NA NA NA NA NA NA NA 702 NA NA NA NA NA NA NA
1469264400.0 123.3 151 NA NA NA NA NA NA NA 216 NA NA NA NA NA NA NA 390 NA NA NA NA NA NA NA 432 NA NA NA NA NA NA NA
1469264400.0 124.1 157 NA NA NA NA NA NA NA 224 NA NA NA NA NA NA NA 424 NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA
1469264400.0 124.2 163 NA NA NA NA NA NA NA 229 NA NA NA NA NA NA NA 510 NA NA NA NA NA NA NA 557 NA NA NA NA NA NA NA
1469264400.0 124.4 157 NA NA NA NA NA NA NA 224 NA NA NA NA NA NA NA 417 NA NA NA NA NA NA NA 462 NA NA NA NA NA NA NA
1469264400.0 124.5 159 NA NA NA NA NA NA NA 224 NA NA NA NA NA NA NA 413 NA NA NA NA NA NA NA 535 NA NA NA NA NA NA NA
1469264400.0 124.6 154 NA NA NA NA NA NA NA 216 NA NA NA NA NA NA NA 412 NA NA NA NA NA NA NA 491 NA NA NA NA NA NA NA
1469264400.0 125.0 56 77 185 NA NA NA NA NA 100 146 245 NA NA NA NA NA 7828 653 867 NA NA NA NA NA 7951 674 916 NA NA NA NA NA
1469264400.0 126.0 43 69 180 NA NA NA NA NA 90 145 245 NA NA NA NA NA 1029 295 371 NA NA NA NA NA 1055 362 420 NA NA NA NA NA
1469264400.0 127.0 43 70 179 NA NA NA NA NA 85 145 245 NA NA NA NA NA 1254 298 369 NA NA NA NA NA 1272 334 485 NA NA NA NA NA
1469264400.0 128.0 44 71 180 NA NA NA NA NA 84 145 245 NA NA NA NA NA 424 295 319 NA NA NA NA NA 454 423 346 NA NA NA NA NA
1469264400.0 129.0 43 71 179 NA NA NA NA NA 84 145 245 NA NA NA NA NA 432 284 322 NA NA NA NA NA 462 443 343 NA NA NA NA NA
1469264400.0 13.0 NA 69 181 0 NA NA NA NA NA 148 245 0 NA NA NA NA NA 222 852 467 NA NA NA NA NA 446 936 532 NA NA NA NA
1469264400.0 130.0 44 69 180 NA NA NA NA NA 85 145 245 NA NA NA NA NA 534 307 357 NA NA NA NA NA 551 384 391 NA NA NA NA NA
1469264400.0 1301.0 58 143 162 NA NA NA NA NA 104 200 222 NA NA NA NA NA 1992 890 1095 NA NA NA NA NA 2110 947 1194 NA NA NA NA NA
1469264400.0 1302.0 63 148 163 NA NA NA NA NA 110 200 224 NA NA NA NA NA 7387 756 801 NA NA NA NA NA 7841 1051 1003 NA NA NA NA NA
1469264400.0 1303.0 64 138 163 NA NA NA NA NA 111 200 232 NA NA NA NA NA 11743 565 1297 NA NA NA NA NA 12134 634 1488 NA NA NA NA NA
1469264400.0 131.0 44 71 179 NA NA NA NA NA 86 145 245 NA NA NA NA NA 1151 314 381 NA NA NA NA NA 1197 385 500 NA NA NA NA NA
1469264400.0 1311.0 NA 161 218 0 68 NA NA NA NA 211 279 0 99 NA NA NA NA 988 1709 2066 208 NA NA NA NA 1106 1851 2097 301 NA NA NA
1469264400.0 132.0 51 73 183 NA NA NA NA NA 96 145 245 NA NA NA NA NA 4123 566 719 NA NA NA NA NA 4358 598 745 NA NA NA NA NA
1469264400.0 133.0 56 85 187 NA NA NA NA NA 102 146 245 NA NA NA NA NA 6394 377 653 NA NA NA NA NA 6740 424 698 NA NA NA NA NA
1469264400.0 134.0 NA 201 39 0 NA NA NA NA NA 268 70 0 NA NA NA NA NA 4217 25 13 NA NA NA NA NA 4277 35 15 NA NA NA NA
