Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469826000.0 1.0 78 73 140 NA NA NA NA NA 154 197 231 NA NA NA NA NA 3663 405 370 NA NA NA NA NA 1411 281 411 NA NA NA NA NA
1469826000.0 10.0 NA 101 380 0 NA NA NA NA NA 224 462 0 NA NA NA NA NA 2405 3262 459 NA NA NA NA NA 1043 1530 477 NA NA NA NA
1469826000.0 1000.0 NA 347 133 0 41 NA NA NA NA 441 193 0 83 NA NA NA NA 3883 572 407 131 NA NA NA NA 2402 414 420 129 NA NA NA
1469826000.0 1001.0 NA 303 201 0 0 0 0 0 NA 387 249 0 0 0 0 0 NA 2402 545 6 26 585 45 466 NA 1100 531 8 30 589 55 472
1469826000.0 1002.0 NA 343 69 NA NA NA NA NA NA 446 107 NA NA NA NA NA NA 3056 175 NA NA NA NA NA NA 1651 135 NA NA NA NA NA
1469826000.0 1003.0 NA 277 0 NA NA NA NA NA NA 393 0 NA NA NA NA NA NA 3988 272 NA NA NA NA NA NA 1640 286 NA NA NA NA NA
1469826000.0 101.0 102 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 653 NA NA NA NA NA NA NA 675 NA NA NA NA NA NA NA
1469826000.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 628 NA NA NA NA NA NA NA 654 NA NA NA NA NA NA NA
1469826000.0 103.0 51 77 342 NA NA NA NA NA 101 170 417 NA NA NA NA NA 3049 292 732 NA NA NA NA NA 1805 321 783 NA NA NA NA NA
1469826000.0 105.0 85 82 25 NA NA NA NA NA 164 192 58 NA NA NA NA NA 3752 399 3 NA NA NA NA NA 1455 300 7 NA NA NA NA NA
1469826000.0 106.0 40 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 408 149 353 NA NA NA NA NA 417 158 366 NA NA NA NA NA
1469826000.0 107.0 86 84 365 NA NA NA NA NA 157 201 453 NA NA NA NA NA 8049 499 860 NA NA NA NA NA 2567 328 730 NA NA NA NA NA
1469826000.0 108.0 87 88 362 NA NA NA NA NA 160 220 450 NA NA NA NA NA 12412 545 1280 NA NA NA NA NA 5041 376 914 NA NA NA NA NA
