Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470301200.0 1.0 80 75 145 NA NA 164 191 232 NA NA 4593 646 599 NA NA 1826 425 540 NA NA
1470301200.0 10.0 NA 107 371 0 NA NA 199 459 0 NA NA 2135 2578 458 NA NA 825 1166 471 NA
1470301200.0 1003.0 NA 290 0 NA NA NA 383 0 NA NA NA 5741 385 NA NA NA 2523 397 NA NA
1470301200.0 101.0 101 NA NA NA NA 168 NA NA NA NA 946 NA NA NA NA 955 NA NA NA NA
1470301200.0 102.0 101 NA NA NA NA 167 NA NA NA NA 911 NA NA NA NA 982 NA NA NA NA
1470301200.0 103.0 52 85 341 NA NA 101 176 417 NA NA 2547 263 626 NA NA 1534 278 650 NA NA
1470301200.0 107.0 88 94 365 NA NA 155 211 450 NA NA 6793 430 800 NA NA 2173 315 672 NA NA
1470301200.0 108.0 99 100 360 NA NA 169 213 445 NA NA 11741 799 1576 NA NA 3853 572 1122 NA NA
1470301200.0 109.0 89 96 367 NA NA 160 214 457 NA NA 8200 466 927 NA NA 2588 328 815 NA NA
1470301200.0 11.0 NA 93 397 0 61 NA 204 482 0 96 NA 2028 1392 420 44 NA 829 905 429 34
1470301200.0 110.0 70 86 357 NA NA 111 204 455 NA NA 2098 649 1044 NA NA 1019 443 985 NA NA
1470301200.0 111.0 82 84 372 NA NA 155 203 447 NA NA 4415 381 721 NA NA 1738 313 713 NA NA
1470301200.0 112.0 96 93 363 NA NA 155 200 448 NA NA 6467 424 785 NA NA 2402 299 674 NA NA
1470301200.0 113.0 87 93 366 NA NA 170 207 448 NA NA 7960 494 733 NA NA 2641 333 642 NA NA
1470301200.0 114.0 90 96 359 NA NA 167 215 451 NA NA 7345 489 828 NA NA 2352 339 708 NA NA
1470301200.0 115.0 91 87 372 NA NA 161 208 458 NA NA 8448 470 927 NA NA 2667 325 848 NA NA
1470301200.0 116.0 94 97 366 NA NA 166 219 441 NA NA 10823 743 1384 NA NA 3433 491 1101 NA NA
1470301200.0 117.0 88 88 362 NA NA 156 209 442 NA NA 9487 502 860 NA NA 3032 350 690 NA NA
1470301200.0 118.0 96 98 364 NA NA 168 199 439 NA NA 11285 727 1504 NA NA 4012 493 1139 NA NA
1470301200.0 119.0 95 95 363 NA NA 157 218 449 NA NA 9150 496 814 NA NA 3063 356 684 NA NA
1470301200.0 120.0 67 78 345 NA NA 114 208 434 NA NA 1807 614 997 NA NA 921 432 934 NA NA
1470301200.0 121.0 87 90 358 NA NA 174 214 453 NA NA 8299 530 935 NA NA 2644 375 728 NA NA
1470301200.0 122.0 53 85 342 NA NA 101 176 418 NA NA 2048 268 609 NA NA 1269 280 633 NA NA
1470301200.0 123.1 339 NA NA NA NA 453 NA NA NA NA 1222 NA NA NA NA 943 NA NA NA NA
1470301200.0 123.2 328 NA NA NA NA 449 NA NA NA NA 1277 NA NA NA NA 829 NA NA NA NA
1470301200.0 123.3 285 NA NA NA NA 397 NA NA NA NA 777 NA NA NA NA 699 NA NA NA NA
1470301200.0 124.1 310 NA NA NA NA 419 NA NA NA NA 785 NA NA NA NA 689 NA NA NA NA
1470301200.0 124.2 333 NA NA NA NA 436 NA NA NA NA 1130 NA NA NA NA 906 NA NA NA NA
1470301200.0 124.4 329 NA NA NA NA 414 NA NA NA NA 817 NA NA NA NA 735 NA NA NA NA
1470301200.0 124.5 318 NA NA NA NA 412 NA NA NA NA 799 NA NA NA NA 699 NA NA NA NA
1470301200.0 124.6 281 NA NA NA NA 406 NA NA NA NA 782 NA NA NA NA 696 NA NA NA NA
1470301200.0 125.0 98 92 361 NA NA 179 205 463 NA NA 9212 665 1164 NA NA 3075 476 1010 NA NA
1470301200.0 126.0 60 86 350 NA NA 113 189 437 NA NA 2797 624 1048 NA NA 1225 430 958 NA NA
1470301200.0 127.0 72 88 354 NA NA 118 203 442 NA NA 3325 606 1001 NA NA 1402 433 930 NA NA
1470301200.0 128.0 57 89 352 NA NA 105 202 439 NA NA 1863 630 965 NA NA 941 439 1605 NA NA
1470301200.0 129.0 66 88 358 NA NA 106 181 448 NA NA 1888 612 998 NA NA 969 430 942 NA NA
1470301200.0 13.0 NA 87 358 0 NA NA 224 467 0 NA NA 576 1892 638 NA NA 456 1104 660 NA
1470301200.0 130.0 62 89 345 NA NA 117 189 441 NA NA 1952 623 990 NA NA 955 419 917 NA NA
1470301200.0 1301.0 85 161 201 NA NA 161 279 311 NA NA 4290 929 1097 NA NA 16889 689 1155 NA NA
1470301200.0 1302.0 113 187 200 NA NA 181 297 299 NA NA 12913 1073 1994 NA NA 4572 720 1711 NA NA
1470301200.0 1303.0 119 186 210 NA NA 176 291 324 NA NA 18854 980 3200 NA NA 6596 996 2133 NA NA
1470301200.0 131.0 66 88 357 NA NA 124 203 444 NA NA 3371 709 1133 NA NA 1368 501 1051 NA NA
1470301200.0 132.0 96 95 378 NA NA 152 191 466 NA NA 7803 520 1028 NA NA 2601 367 814 NA NA
1470301200.0 133.0 102 92 371 NA NA 172 204 446 NA NA 14484 741 1747 NA NA 4488 493 1290 NA NA
1470301200.0 134.0 NA 349 35 0 NA NA 464 74 0 NA NA 3496 7 10 NA NA 1903 10 13 NA
1470301200.0 134.702 NA 46 373 0 NA NA 93 489 0 NA NA 269 11216 524 NA NA 272 4838 539 NA
1470301200.0 134.704 NA 44 380 0 NA NA 92 489 0 NA NA 283 10062 567 NA NA 285 3969 579 NA
1470301200.0 134.707 NA 46 373 0 NA NA 94 482 0 NA NA 263 10317 526 NA NA 259 3830 545 NA
1470301200.0 134.708 NA 47 371 0 NA NA 94 484 0 NA NA 262 10316 558 NA NA 320 3886 570 NA
1470301200.0 134.71 NA 41 369 0 NA NA 86 479 0 NA NA 235 6643 513 NA NA 230 2849 525 NA
1470301200.0 134.801 NA 45 376 0 NA NA 89 480 0 NA NA 157 5408 366 NA NA 154 2900 396 NA
1470301200.0 134.803 NA 46 382 0 NA NA 96 485 0 NA NA 332 12024 554 NA NA 416 5008 674 NA
1470301200.0 134.804 NA 45 388 0 NA NA 96 507 0 NA NA 348 13804 525 NA NA 345 4891 539 NA
1470301200.0 134.805 NA 47 388 0 NA NA 97 501 0 NA NA 202 9354 387 NA NA 206 3492 399 NA
1470301200.0 134.807 NA 87 411 0 NA NA 155 526 0 NA NA 543 6463 278 NA NA 2163 2551 286 NA
1470301200.0 134.808 NA 89 408 0 NA NA 156 527 0 NA NA 597 6715 266 NA NA 4844 2540 275 NA
1470301200.0 134.901 NA 44 375 0 NA NA 88 475 0 NA NA 274 7665 507 NA NA 291 3195 518 NA
1470301200.0 134.903 NA 40 367 0 NA NA 96 477 0 NA NA 276 9137 583 NA NA 278 3546 612 NA
1470301200.0 134.906 NA 45 370 0 NA NA 92 498 0 NA NA 310 10643 567 NA NA 297 3908 583 NA
1470301200.0 134.909 NA 47 375 0 NA NA 95 491 0 NA NA 309 8748 516 NA NA 345 3289 525 NA
1470301200.0 134.91 NA 36 379 0 NA NA 95 477 0 NA NA 181 5832 361 NA NA 181 2612 374 NA
1470301200.0 134.912 NA 38 373 0 NA NA 90 466 0 NA NA 163 4697 370 NA NA 160 2462 383 NA
1470301200.0 134.99601 NA 46 391 0 NA NA 94 497 0 NA NA 364 15048 535 NA NA 335 5798 550 NA
1470301200.0 134.99901 NA 46 371 0 NA NA 96 472 0 NA NA 302 9020 511 NA NA 297 3618 521 NA
1470301200.0 135.1 410 0 115 NA NA 528 0 200 NA NA 1818 440 507 NA NA 1380 450 498 NA NA
1470301200.0 135.11 422 0 125 NA NA 543 0 198 NA NA 2280 415 832 NA NA 1351 427 727 NA NA
1470301200.0 135.12 396 0 109 NA NA 504 0 190 NA NA 1446 389 450 NA NA 1083 409 454 NA NA
1470301200.0 135.2 369 0 109 NA NA 466 0 188 NA NA 1120 360 375 NA NA 1024 369 415 NA NA
1470301200.0 135.3 367 0 115 NA NA 468 0 197 NA NA 1190 378 601 NA NA 15622 390 694 NA NA
1470301200.0 135.4 398 0 112 NA NA 529 0 197 NA NA 1412 388 479 NA NA 1101 400 498 NA NA
1470301200.0 135.5 407 0 112 NA NA 517 0 184 NA NA 1446 380 451 NA NA 1187 400 468 NA NA
1470301200.0 135.6 405 0 117 NA NA 524 0 193 NA NA 1544 421 528 NA NA 1140 440 522 NA NA
1470301200.0 135.7 404 0 118 NA NA 528 0 190 NA NA 1527 384 653 NA NA 1133 391 683 NA NA
1470301200.0 135.8 152 NA NA NA NA 247 NA NA NA NA 504 NA NA NA NA 1007 NA NA NA NA
1470301200.0 135.9 391 0 105 NA NA 516 0 190 NA NA 1128 369 461 NA NA 1022 379 504 NA NA
1470301200.0 1356.0 94 188 474 0 115 171 309 576 0 203 5056 440 2140 700 186 1709 325 2089 709 205
1470301200.0 136.721 NA 205 415 0 NA NA 290 531 0 NA NA 2778 6695 479 NA NA 979 2704 487 NA
1470301200.0 136.722 NA 201 431 0 NA NA 290 562 0 NA NA 3330 7719 483 NA NA 1065 3076 495 NA
1470301200.0 136.724 NA 200 419 0 NA NA 302 536 0 NA NA 3591 8501 435 NA NA 1454 3155 442 NA
1470301200.0 136.726 NA 201 424 0 NA NA 296 527 0 NA NA 3430 7632 478 NA NA 1094 2969 498 NA
1470301200.0 136.729 NA 195 416 0 NA NA 284 522 0 NA NA 3010 7556 507 NA NA 1144 2958 514 NA
1470301200.0 136.732 NA 187 407 0 NA NA 275 507 0 NA NA 3787 11628 1035 NA NA 1905 4996 1047 NA
1470301200.0 136.734 NA 196 411 0 NA NA 289 528 0 NA NA 3114 7791 454 NA NA 994 3075 464 NA
