Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469653200.0 1.0 71 76 129 NA NA NA NA NA 154 197 223 NA NA NA NA NA 2091 378 237 NA NA NA NA NA 943 250 218 NA NA NA NA NA
1469653200.0 10.0 NA 110 379 0 NA NA NA NA NA 226 476 0 NA NA NA NA NA 4714 4549 837 NA NA NA NA NA 1703 2032 856 NA NA NA NA
1469653200.0 1000.0 NA 356 127 0 44 NA NA NA NA 427 189 0 82 NA NA NA NA 1590 435 245 96 NA NA NA NA 781 362 252 109 NA NA NA
1469653200.0 1001.0 NA 311 200 0 0 0 0 0 NA 396 248 0 0 0 0 0 NA 1397 260 4 16 230 13 231 NA 655 234 7 18 233 27 233
1469653200.0 1002.0 NA 336 60 NA NA NA NA NA NA 451 106 NA NA NA NA NA NA 1729 132 NA NA NA NA NA NA 820 109 NA NA NA NA NA
1469653200.0 10021.0 NA 116 396 0 NA NA NA NA NA 249 543 0 NA NA NA NA NA 406 790 208 NA NA NA NA NA 392 659 220 NA NA NA NA
1469653200.0 10023.0 NA 115 391 0 NA NA NA NA NA 240 510 0 NA NA NA NA NA 354 629 190 NA NA NA NA NA 277 623 197 NA NA NA NA
1469653200.0 10024.0 NA 122 408 0 NA NA NA NA NA 254 556 0 NA NA NA NA NA 398 773 219 NA NA NA NA NA 294 673 235 NA NA NA NA
1469653200.0 10024.1 NA 119 240 0 NA NA NA NA NA 243 354 0 NA NA NA NA NA 497 337 178 NA NA NA NA NA 337 286 189 NA NA NA NA
1469653200.0 10024.2 NA 132 405 0 NA NA NA NA NA 230 498 0 NA NA NA NA NA 402 730 213 NA NA NA NA NA 299 611 233 NA NA NA NA
1469653200.0 10024.3 NA 120 224 0 NA NA NA NA NA 254 342 0 NA NA NA NA NA 497 382 170 NA NA NA NA NA 361 302 176 NA NA NA NA
1469653200.0 10024.4 NA 125 405 0 NA NA NA NA NA 253 539 0 NA NA NA NA NA 417 753 217 NA NA NA NA NA 307 658 240 NA NA NA NA
1469653200.0 10024.5 NA 119 217 0 NA NA NA NA NA 257 335 0 NA NA NA NA NA 496 331 170 NA NA NA NA NA 330 266 176 NA NA NA NA
1469653200.0 10025.0 NA 125 407 0 NA NA NA NA NA 249 533 0 NA NA NA NA NA 379 699 210 NA NA NA NA NA 285 631 226 NA NA NA NA
1469653200.0 10026.0 NA 124 401 0 NA NA NA NA NA 246 559 0 NA NA NA NA NA 411 887 216 NA NA NA NA NA 303 668 224 NA NA NA NA
1469653200.0 1003.0 NA 277 0 NA NA NA NA NA NA 374 0 NA NA NA NA NA NA 2609 216 NA NA NA NA NA NA 1085 222 NA NA NA NA NA
1469653200.0 1004.0 NA 365 126 0 0 0 0 NA NA 462 181 0 0 0 0 NA NA 609 115 4 18 265 208 NA NA 484 123 9 23 270 213 NA
1469653200.0 101.0 99 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 594 NA NA NA NA NA NA NA 602 NA NA NA NA NA NA NA
1469653200.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 599 NA NA NA NA NA NA NA 605 NA NA NA NA NA NA NA
1469653200.0 10224.0 NA 219 638 0 NA NA NA NA NA 356 827 0 NA NA NA NA NA 2427 3739 261 NA NA NA NA NA 2824 3351 268 NA NA NA NA
