Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469782800.0 134.906 NA 35 370 0 NA NA NA NA 95 470 0 NA NA NA NA 173 8538 382 NA NA NA NA 266 2937 389 NA NA NA
1469782800.0 134.907 NA 80 384 0 NA NA NA NA 157 492 0 NA NA NA NA 709 5774 472 NA NA NA NA 3703 2222 503 NA NA NA
1469782800.0 134.908 NA 83 394 0 NA NA NA NA 158 491 0 NA NA NA NA 934 10024 687 NA NA NA NA 886 3752 717 NA NA NA
1469782800.0 134.909 NA 37 372 0 NA NA NA NA 95 470 0 NA NA NA NA 163 6972 439 NA NA NA NA 163 2656 470 NA NA NA
1469782800.0 134.91 NA 38 365 0 NA NA NA NA 96 474 0 NA NA NA NA 231 4962 460 NA NA NA NA 255 1801 470 NA NA NA
1469782800.0 134.911 NA 43 373 0 NA NA NA NA 97 478 0 NA NA NA NA 281 7905 545 NA NA NA NA 283 2995 560 NA NA NA
1469782800.0 134.912 NA 40 362 0 NA NA NA NA 92 459 0 NA NA NA NA 306 3948 321 NA NA NA NA 288 1596 331 NA NA NA
1469782800.0 134.99601 NA 46 386 0 NA NA NA NA 96 477 0 NA NA NA NA 356 16439 617 NA NA NA NA 410 5733 958 NA NA NA
1469782800.0 134.99602 NA 37 371 0 NA NA NA NA 96 459 0 NA NA NA NA 187 5762 382 NA NA NA NA 187 2025 391 NA NA NA
1469782800.0 134.99603 NA 46 382 0 NA NA NA NA 95 480 0 NA NA NA NA 337 11275 569 NA NA NA NA 329 4160 582 NA NA NA
1469782800.0 134.99901 NA 45 372 0 NA NA NA NA 96 466 0 NA NA NA NA 293 8884 559 NA NA NA NA 290 3500 571 NA NA NA
1469782800.0 1340.0 NA 189 448 0 NA NA NA NA 311 543 0 NA NA NA NA 1041 3050 2127 NA NA NA NA 812 3255 2143 NA NA NA
1469782800.0 1341.0 NA 206 461 0 NA NA NA NA 333 578 0 NA NA NA NA 1403 3774 2139 NA NA NA NA 928 3026 2164 NA NA NA
1469782800.0 1343.0 NA 193 453 0 NA NA NA NA 329 576 0 NA NA NA NA 1263 3040 1744 NA NA NA NA 842 2723 1779 NA NA NA
1469782800.0 1344.0 NA 195 448 0 NA NA NA NA 330 560 0 NA NA NA NA 1103 3114 1793 NA NA NA NA 727 2878 1817 NA NA NA
1469782800.0 1345.0 NA 195 451 0 NA NA NA NA 331 567 0 NA NA NA NA 815 2114 1472 NA NA NA NA 506 1897 1486 NA NA NA
1469782800.0 1347.0 NA 189 453 0 NA NA NA NA 335 548 0 NA NA NA NA 1243 3217 1960 NA NA NA NA 950 3008 1982 NA NA NA
1469782800.0 1348.0 NA 196 445 0 NA NA NA NA 307 539 0 NA NA NA NA 950 3269 1981 NA NA NA NA 689 3048 1999 NA NA NA
1469782800.0 1349.0 52 0 0 0 NA NA NA 98 0 0 0 NA NA NA 501 245 1251 1054 NA NA NA 896 308 1332 1069 NA NA NA
1469782800.0 135.1 411 0 107 NA NA NA NA 541 0 179 NA NA NA NA 2018 417 413 NA NA NA NA 1208 444 405 NA NA NA NA
1469782800.0 135.11 432 0 119 NA NA NA NA 559 0 182 NA NA NA NA 3016 483 619 NA NA NA NA 2335 495 494 NA NA NA NA
1469782800.0 135.12 404 0 105 NA NA NA NA 527 0 179 NA NA NA NA 1757 423 364 NA NA NA NA 1179 435 381 NA NA NA NA
1469782800.0 135.13 367 0 NA NA NA NA NA 470 0 NA NA NA NA NA 1205 233 NA NA NA NA NA 980 244 NA NA NA NA NA
1469782800.0 135.2 378 0 108 NA NA NA NA 471 0 174 NA NA NA NA 1355 359 311 NA NA NA NA 1037 373 359 NA NA NA NA
1469782800.0 135.3 359 0 110 NA NA NA NA 479 0 175 NA NA NA NA 1507 366 319 NA NA NA NA 1177 387 364 NA NA NA NA
1469782800.0 135.4 398 0 103 NA NA NA NA 520 0 176 NA NA NA NA 1960 418 358 NA NA NA NA 1361 448 387 NA NA NA NA
1469782800.0 135.5 416 0 112 NA NA NA NA 525 0 177 NA NA NA NA 1759 400 335 NA NA NA NA 1177 412 365 NA NA NA NA
1469782800.0 135.6 405 0 106 NA NA NA NA 526 0 174 NA NA NA NA 927 180 190 NA NA NA NA 876 191 411 NA NA NA NA
1469782800.0 135.7 412 0 106 NA NA NA NA 529 0 173 NA NA NA NA 2028 411 348 NA NA NA NA 2803 425 386 NA NA NA NA
