Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470733200.0 10224.0 NA 206 599 0 NA NA 345 794 0 NA NA 5004 8190 584 NA NA 3265 5018 598 NA
1470733200.0 10625.0 116 100 281 0 NA 194 177 327 0 NA 10003 1691 1318 470 NA 4273 1763 1117 488 NA
1470733200.0 10626.0 120 111 279 0 NA 191 170 338 0 NA 17326 1928 1605 480 NA 7055 1316 1240 489 NA
1470733200.0 10824.0 135 NA NA NA NA 204 NA NA NA NA 41248 NA NA NA NA 13713 NA NA NA NA
1470733200.0 10825.0 130 NA NA NA NA 202 NA NA NA NA 34334 NA NA NA NA 11586 NA NA NA NA
1470733200.0 10826.0 141 NA NA NA NA 207 NA NA NA NA 46352 NA NA NA NA 15345 NA NA NA NA
1470733200.0 11021.0 99 572 95 NA NA 147 625 151 NA NA 22718 6538 2675 NA NA 8699 3938 2688 NA NA
1470733200.0 11024.0 136 590 101 NA NA 202 640 162 NA NA 21328 3470 1241 NA NA 7366 2084 1179 NA NA
1470733200.0 11025.0 131 581 103 NA NA 202 637 155 NA NA 33859 6707 2822 NA NA 11708 4288 2810 NA NA
1470733200.0 11026.0 143 594 112 NA NA 209 646 155 NA NA 29897 3173 1271 NA NA 10274 1934 1201 NA NA
1470733200.0 11224.0 128 113 289 0 NA 192 174 345 0 NA 12922 1710 1822 489 NA 5319 1245 1388 503 NA
1470733200.0 11225.0 122 100 268 0 NA 197 184 331 0 NA 11059 1572 1418 434 NA 4811 1076 1229 445 NA
1470733200.0 11226.0 127 111 280 0 NA 191 174 335 0 NA 16959 1717 1632 465 NA 7438 1207 1276 475 NA
1470733200.0 1302.0 94 183 190 NA NA 164 306 297 NA NA 12963 1137 1091 NA NA 4386 715 802 NA NA
1470733200.0 1311.0 NA 190 444 0 69 NA 321 562 0 105 NA 972 2783 1920 195 NA 745 2766 1939 273
1470733200.0 1312.0 NA 206 457 0 NA NA 322 567 0 NA NA 1485 3538 1869 NA NA 1031 3149 1885 NA
1470733200.0 1313.0 NA 204 468 0 NA NA 340 563 0 NA NA 1256 4862 2309 NA NA 936 3565 2324 NA
1470733200.0 1314.0 NA 206 456 0 NA NA 308 555 0 NA NA 1136 3713 1913 NA NA 1274 4005 1951 NA
1470733200.0 1315.0 NA 194 444 0 NA NA 294 549 0 NA NA 973 2983 1781 NA NA 727 2967 1799 NA
1470733200.0 1316.0 NA 201 444 0 NA NA 294 565 0 NA NA 1027 3129 1785 NA NA 765 3019 1802 NA
1470733200.0 1317.0 NA 183 441 0 NA NA 314 551 0 NA NA 1159 3155 1899 NA NA 853 3054 2096 NA
1470733200.0 1318.0 NA 192 451 0 NA NA 311 575 0 NA NA 1038 3132 2066 NA NA 907 3124 2088 NA
1470733200.0 1319.0 NA 181 443 0 NA NA 316 564 0 NA NA 960 2805 1903 NA NA 712 3340 1917 NA
1470733200.0 1321.0 NA 188 441 0 NA NA 318 574 0 NA NA 978 3296 1903 NA NA 713 3163 1919 NA
1470733200.0 1324.0 NA 210 455 0 NA NA 341 566 0 NA NA 1293 3826 1936 NA NA 855 3248 1952 NA
1470733200.0 1325.0 NA 199 460 0 82 NA 327 570 0 118 NA 1570 3653 1919 310 NA 1068 3108 1932 394
