Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470344400.0 1.0 76 82 147 NA NA NA NA NA 146 187 205 NA NA NA NA NA 2940 380 292 NA NA NA NA NA 1318 273 274 NA NA NA NA NA
1470344400.0 10.0 NA 109 390 0 NA NA NA NA NA 227 468 0 NA NA NA NA NA 1961 1929 383 NA NA NA NA NA 826 881 396 NA NA NA NA
1470344400.0 1000.0 NA 345 123 0 46 NA NA NA NA 428 189 0 83 NA NA NA NA 2000 550 334 122 NA NA NA NA 978 430 341 153 NA NA NA
1470344400.0 1001.0 NA 310 190 0 0 0 0 0 NA 399 250 0 0 0 0 0 NA 2036 362 5 27 415 24 392 NA 969 360 42 39 418 27 396
1470344400.0 1002.0 NA 340 67 NA NA NA NA NA NA 420 105 NA NA NA NA NA NA 2240 154 NA NA NA NA NA NA 1077 128 NA NA NA NA NA
1470344400.0 10021.0 NA 116 376 0 NA NA NA NA NA 241 484 0 NA NA NA NA NA 423 937 233 NA NA NA NA NA 570 1092 287 NA NA NA NA
1470344400.0 10023.0 NA 118 384 0 NA NA NA NA NA 249 518 0 NA NA NA NA NA 419 742 221 NA NA NA NA NA 646 745 241 NA NA NA NA
1470344400.0 10024.0 NA 128 396 0 NA NA NA NA NA 249 514 0 NA NA NA NA NA 442 751 194 NA NA NA NA NA 307 613 203 NA NA NA NA
1470344400.0 10024.1 NA 123 242 0 NA NA NA NA NA 237 374 0 NA NA NA NA NA 569 494 255 NA NA NA NA NA 450 442 265 NA NA NA NA
1470344400.0 10024.2 NA 121 381 0 NA NA NA NA NA 252 517 0 NA NA NA NA NA 579 915 214 NA NA NA NA NA 575 732 221 NA NA NA NA
1470344400.0 10024.3 NA 121 229 0 NA NA NA NA NA 239 320 0 NA NA NA NA NA 573 471 239 NA NA NA NA NA 911 430 247 NA NA NA NA
1470344400.0 10024.4 NA 120 376 0 NA NA NA NA NA 250 504 0 NA NA NA NA NA 404 868 286 NA NA NA NA NA 302 924 294 NA NA NA NA
1470344400.0 10024.5 NA 119 217 0 NA NA NA NA NA 233 330 0 NA NA NA NA NA 434 355 177 NA NA NA NA NA 354 333 186 NA NA NA NA
1470344400.0 10025.0 NA 117 376 0 NA NA NA NA NA 253 496 0 NA NA NA NA NA 432 689 214 NA NA NA NA NA 352 868 222 NA NA NA NA
1470344400.0 10026.0 NA 122 389 0 NA NA NA NA NA 230 516 0 NA NA NA NA NA 541 978 258 NA NA NA NA NA 392 698 277 NA NA NA NA
1470344400.0 1003.0 NA 277 0 NA NA NA NA NA NA 373 0 NA NA NA NA NA NA 2525 207 NA NA NA NA NA NA 1127 217 NA NA NA NA NA
1470344400.0 101.0 100 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 576 NA NA NA NA NA NA NA 634 NA NA NA NA NA NA NA
1470344400.0 102.0 102 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 570 NA NA NA NA NA NA NA 586 NA NA NA NA NA NA NA
1470344400.0 10224.0 NA 214 578 0 NA NA NA NA NA 352 798 0 NA NA NA NA NA 2205 3298 254 NA NA NA NA NA 2591 2400 269 NA NA NA NA
1470344400.0 10225.0 NA 197 575 0 NA NA NA NA NA 358 794 0 NA NA NA NA NA 2606 3001 287 NA NA NA NA NA 2606 3285 643 NA NA NA NA
1470344400.0 103.0 36 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 397 145 374 NA NA NA NA NA 407 157 387 NA NA NA NA NA
1470344400.0 105.0 74 84 27 NA NA NA NA NA 151 185 60 NA NA NA NA NA 2986 406 3 NA NA NA NA NA 1271 299 5 NA NA NA NA NA
1470344400.0 106.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 416 155 359 NA NA NA NA NA 424 165 381 NA NA NA NA NA
1470344400.0 10621.0 87 103 264 0 NA NA NA NA 135 167 329 0 NA NA NA NA 1385 658 731 172 NA NA NA NA 1509 508 571 179 NA NA NA NA
1470344400.0 10624.0 117 102 272 0 NA NA NA NA 185 174 333 0 NA NA NA NA 7589 883 675 215 NA NA NA NA 2768 937 510 221 NA NA NA NA
1470344400.0 10625.0 113 97 269 0 NA NA NA NA 191 174 332 0 NA NA NA NA 9737 882 813 277 NA NA NA NA 3707 656 733 284 NA NA NA NA
