Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469826000.0 1.0 73 81 147 NA NA NA NA NA 151 195 203 NA NA NA NA NA 1425 285 197 NA NA NA NA NA 730 193 193 NA NA NA NA NA
1469826000.0 10.0 NA 104 377 0 NA NA NA NA NA 225 459 0 NA NA NA NA NA 2059 2008 380 NA NA NA NA NA 781 868 399 NA NA NA NA
1469826000.0 1000.0 NA 362 124 0 46 NA NA NA NA 433 191 0 83 NA NA NA NA 2326 507 327 113 NA NA NA NA 1133 365 343 128 NA NA NA
1469826000.0 1001.0 NA 310 200 0 0 0 0 0 NA 397 249 0 0 0 0 0 NA 2068 401 6 25 335 22 337 NA 1107 534 14 52 358 30 385
1469826000.0 1002.0 NA 340 68 NA NA NA NA NA NA 444 105 NA NA NA NA NA NA 1515 127 NA NA NA NA NA NA 714 114 NA NA NA NA NA
1469826000.0 10021.0 NA 113 398 0 NA NA NA NA NA 238 532 0 NA NA NA NA NA 484 896 226 NA NA NA NA NA 338 738 235 NA NA NA NA
1469826000.0 10023.0 NA 114 390 0 NA NA NA NA NA 235 544 0 NA NA NA NA NA 511 905 280 NA NA NA NA NA 408 874 292 NA NA NA NA
1469826000.0 10024.0 NA 125 411 0 NA NA NA NA NA 252 530 0 NA NA NA NA NA 565 1088 324 NA NA NA NA NA 435 1035 356 NA NA NA NA
1469826000.0 10024.1 NA 127 244 0 NA NA NA NA NA 237 344 0 NA NA NA NA NA 424 330 169 NA NA NA NA NA 290 289 175 NA NA NA NA
1469826000.0 10024.2 NA 130 402 0 NA NA NA NA NA 251 536 0 NA NA NA NA NA 552 1151 311 NA NA NA NA NA 555 979 324 NA NA NA NA
1469826000.0 10024.3 NA 121 227 0 NA NA NA NA NA 246 293 0 NA NA NA NA NA 418 321 161 NA NA NA NA NA 306 283 168 NA NA NA NA
1469826000.0 10024.4 NA 131 396 0 NA NA NA NA NA 232 506 0 NA NA NA NA NA 560 1110 308 NA NA NA NA NA 502 954 335 NA NA NA NA
1469826000.0 10024.5 NA 125 218 0 NA NA NA NA NA 239 351 0 NA NA NA NA NA 396 313 160 NA NA NA NA NA 312 267 175 NA NA NA NA
1469826000.0 10025.0 NA 122 399 0 NA NA NA NA NA 252 540 0 NA NA NA NA NA 549 976 300 NA NA NA NA NA 744 900 311 NA NA NA NA
1469826000.0 10026.0 NA 132 407 0 NA NA NA NA NA 247 548 0 NA NA NA NA NA 576 1363 321 NA NA NA NA NA 653 1096 360 NA NA NA NA
1469826000.0 1003.0 NA 279 0 NA NA NA NA NA NA 356 0 NA NA NA NA NA NA 2100 177 NA NA NA NA NA NA 882 184 NA NA NA NA NA
1469826000.0 1004.0 NA 360 135 0 0 0 0 NA NA 447 179 0 0 0 0 NA NA 492 101 4 16 234 184 NA NA 398 111 19 20 237 187 NA
1469826000.0 101.0 99 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 590 NA NA NA NA NA NA NA 597 NA NA NA NA NA NA NA
1469826000.0 102.0 100 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 592 NA NA NA NA NA NA NA 601 NA NA NA NA NA NA NA
1469826000.0 10224.0 NA 214 608 0 NA NA NA NA NA 350 811 0 NA NA NA NA NA 2424 2787 239 NA NA NA NA NA 2790 2533 246 NA NA NA NA
1469826000.0 10225.0 NA 198 597 0 NA NA NA NA NA 341 816 0 NA NA NA NA NA 2299 3566 244 NA NA NA NA NA 2903 3381 258 NA NA NA NA
1469826000.0 103.0 33 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 420 154 323 NA NA NA NA NA 426 160 334 NA NA NA NA NA
1469826000.0 105.0 71 82 25 NA NA NA NA NA 153 203 60 NA NA NA NA NA 2930 421 2 NA NA NA NA NA 1253 293 6 NA NA NA NA NA
1469826000.0 106.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 420 145 326 NA NA NA NA NA 427 152 345 NA NA NA NA NA
1469826000.0 10621.0 87 102 277 0 NA NA NA NA 134 168 326 0 NA NA NA NA 1333 577 599 134 NA NA NA NA 1107 460 449 139 NA NA NA NA
1469826000.0 10624.0 118 103 279 0 NA NA NA NA 186 176 339 0 NA NA NA NA 9681 925 855 334 NA NA NA NA 3818 701 707 355 NA NA NA NA
1469826000.0 10625.0 114 101 266 0 NA NA NA NA 190 176 329 0 NA NA NA NA 6095 726 748 248 NA NA NA NA 2402 489 629 258 NA NA NA NA
1469826000.0 10626.0 116 104 283 0 NA NA NA NA 186 177 336 0 NA NA NA NA 11841 935 873 325 NA NA NA NA 4490 926 811 349 NA NA NA NA
1469826000.0 107.0 79 91 376 NA NA NA NA NA 178 184 460 NA NA NA NA NA 6804 443 682 NA NA NA NA NA 2280 303 705 NA NA NA NA NA
1469826000.0 108.0 82 93 380 NA NA NA NA NA 167 200 469 NA NA NA NA NA 7701 472 780 NA NA NA NA NA 2979 316 615 NA NA NA NA NA
1469826000.0 10821.0 100 NA NA NA NA NA NA NA 152 NA NA NA NA NA NA NA 8848 NA NA NA NA NA NA NA 3711 NA NA NA NA NA NA NA
1469826000.0 10824.0 137 NA NA NA NA NA NA NA 206 NA NA NA NA NA NA NA 16772 NA NA NA NA NA NA NA 5652 NA NA NA NA NA NA NA
1469826000.0 10825.0 132 NA NA NA NA NA NA NA 209 NA NA NA NA NA NA NA 18704 NA NA NA NA NA NA NA 7636 NA NA NA NA NA NA NA
1469826000.0 10826.0 143 NA NA NA NA NA NA NA 208 NA NA NA NA NA NA NA 16327 NA NA NA NA NA NA NA 5735 NA NA NA NA NA NA NA
1469826000.0 109.0 82 93 384 NA NA NA NA NA 156 197 474 NA NA NA NA NA 8869 502 816 NA NA NA NA NA 3442 335 611 NA NA NA NA NA
1469826000.0 11.0 NA 94 412 0 61 NA NA NA NA 227 505 0 97 NA NA NA NA 2007 969 355 38 NA NA NA NA 680 624 365 34 NA NA NA
1469826000.0 110.0 54 93 373 NA NA NA NA NA 105 193 466 NA NA NA NA NA 648 308 376 NA NA NA NA NA 409 209 350 NA NA NA NA NA
1469826000.0 1102.0 NA 99 383 125 63 NA NA NA NA 219 460 185 113 NA NA NA NA 2596 3020 1670 162 NA NA NA NA 894 1200 580 108 NA NA NA
1469826000.0 11021.0 99 572 94 NA NA NA NA NA 152 626 151 NA NA NA NA NA 8757 3110 1014 NA NA NA NA NA 3672 1845 1051 NA NA NA NA NA
1469826000.0 11024.0 136 594 101 NA NA NA NA NA 203 652 164 NA NA NA NA NA 17410 2645 1015 NA NA NA NA NA 5651 1562 1141 NA NA NA NA NA
1469826000.0 11025.0 133 577 100 NA NA NA NA NA 202 634 151 NA NA NA NA NA 17523 2388 913 NA NA NA NA NA 5690 1391 875 NA NA NA NA NA
1469826000.0 11026.0 144 594 103 NA NA NA NA NA 209 645 154 NA NA NA NA NA 17219 2427 889 NA NA NA NA NA 6022 1445 855 NA NA NA NA NA
1469826000.0 111.0 75 89 380 NA NA NA NA NA 153 193 479 NA NA NA NA NA 2641 293 438 NA NA NA NA NA 1198 255 483 NA NA NA NA NA
1469826000.0 112.0 79 89 372 NA NA NA NA NA 164 192 463 NA NA NA NA NA 4636 448 576 NA NA NA NA NA 1608 322 482 NA NA NA NA NA
1469826000.0 11221.0 92 95 265 0 NA NA NA NA 139 165 326 0 NA NA NA NA 1386 574 584 139 NA NA NA NA 1135 451 462 146 NA NA NA NA
1469826000.0 11224.0 125 105 275 0 NA NA NA NA 193 177 335 0 NA NA NA NA 9870 958 890 327 NA NA NA NA 4186 716 700 340 NA NA NA NA
1469826000.0 11225.0 118 100 265 0 NA NA NA NA 195 177 340 0 NA NA NA NA 7760 873 705 281 NA NA NA NA 3318 655 632 291 NA NA NA NA
1469826000.0 11226.0 125 103 279 0 NA NA NA NA 191 182 345 0 NA NA NA NA 11472 961 908 314 NA NA NA NA 4417 742 710 335 NA NA NA NA
1469826000.0 113.0 76 97 373 NA NA NA NA NA 162 210 464 NA NA NA NA NA 6991 443 655 NA NA NA NA NA 2341 302 595 NA NA NA NA NA
1469826000.0 114.0 76 99 371 NA NA NA NA NA 163 205 472 NA NA NA NA NA 6489 470 684 NA NA NA NA NA 2336 339 594 NA NA NA NA NA
1469826000.0 115.0 76 91 369 NA NA NA NA NA 167 191 464 NA NA NA NA NA 4557 500 529 NA NA NA NA NA 1602 329 464 NA NA NA NA NA
1469826000.0 116.0 84 97 381 NA NA NA NA NA 161 191 466 NA NA NA NA NA 5576 508 708 NA NA NA NA NA 2251 335 596 NA NA NA NA NA
1469826000.0 117.0 74 90 367 NA NA NA NA NA 162 205 468 NA NA NA NA NA 5984 369 579 NA NA NA NA NA 1831 247 476 NA NA NA NA NA
1469826000.0 118.0 79 102 376 NA NA NA NA NA 155 181 465 NA NA NA NA NA 8382 483 783 NA NA NA NA NA 2611 330 603 NA NA NA NA NA
1469826000.0 119.0 76 87 363 NA NA NA NA NA 155 192 461 NA NA NA NA NA 4488 352 578 NA NA NA NA NA 1484 235 586 NA NA NA NA NA
1469826000.0 12.0 NA 95 371 0 NA NA NA NA NA 220 473 0 NA NA NA NA NA 2416 1865 348 NA NA NA NA NA 861 797 356 NA NA NA NA
1469826000.0 120.0 53 83 369 NA NA NA NA NA 111 177 459 NA NA NA NA NA 795 429 536 NA NA NA NA NA 534 296 516 NA NA NA NA NA
1469826000.0 121.0 93 102 390 NA NA NA NA NA 161 220 470 NA NA NA NA NA 6883 462 769 NA NA NA NA NA 2416 307 588 NA NA NA NA NA
1469826000.0 122.0 47 79 363 NA NA NA NA NA 108 177 447 NA NA NA NA NA 1426 265 494 NA NA NA NA NA 857 255 502 NA NA NA NA NA
1469826000.0 123.1 328 NA NA NA NA NA NA NA 469 NA NA NA NA NA NA NA 996 NA NA NA NA NA NA NA 585 NA NA NA NA NA NA NA
1469826000.0 123.2 346 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA 1035 NA NA NA NA NA NA NA 597 NA NA NA NA NA NA NA
1469826000.0 123.3 290 NA NA NA NA NA NA NA 419 NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA 479 NA NA NA NA NA NA NA
1469826000.0 124.1 318 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA NA 657 NA NA NA NA NA NA NA 486 NA NA NA NA NA NA NA
