Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470560400.0 10224.0 NA 196 594 0 NA NA 347 812 0 NA NA 2044 3178 249 NA NA 2813 2955 266 NA
1470560400.0 10225.0 NA 211 599 0 NA NA 365 801 0 NA NA 2473 2788 246 NA NA 1600 3196 264 NA
1470560400.0 10624.0 117 111 272 0 NA 186 182 336 0 NA 11004 1562 1446 483 NA 4514 1133 1160 496 NA
1470560400.0 10625.0 114 109 277 0 NA 190 187 329 0 NA 9477 1506 1257 444 NA 4246 1063 1414 457 NA
1470560400.0 10626.0 124 104 289 0 NA 189 166 345 0 NA 15389 1756 1516 492 NA 6896 1475 1171 572 NA
1470560400.0 10824.0 135 NA NA NA NA 203 NA NA NA NA 14495 NA NA NA NA 5017 NA NA NA NA
1470560400.0 10825.0 132 NA NA NA NA 201 NA NA NA NA 19259 NA NA NA NA 6711 NA NA NA NA
1470560400.0 10826.0 144 NA NA NA NA 210 NA NA NA NA 19850 NA NA NA NA 6834 NA NA NA NA
1470560400.0 11021.0 98 577 93 NA NA 147 634 148 NA NA 7824 2261 784 NA NA 3048 1311 802 NA NA
1470560400.0 11025.0 131 579 108 NA NA 209 636 149 NA NA 14525 2235 832 NA NA 4925 1360 824 NA NA
1470560400.0 11026.0 147 586 112 NA NA 210 643 158 NA NA 45476 6497 2833 NA NA 17516 3924 2747 NA NA
1470560400.0 11224.0 130 113 275 0 NA 192 177 334 0 NA 12873 1618 1447 472 NA 5587 1163 1166 481 NA
1470560400.0 11225.0 122 108 276 0 NA 190 165 328 0 NA 10500 1500 1331 443 NA 4445 1085 1166 469 NA
1470560400.0 11226.0 127 101 276 0 NA 189 172 336 0 NA 16085 1610 1436 465 NA 6503 1144 1119 474 NA
1470560400.0 121.0 79 99 382 NA NA 163 192 475 NA NA 7637 488 845 NA NA 2837 365 639 NA NA
1470560400.0 1302.0 91 184 205 NA NA 164 298 291 NA NA 11161 681 683 NA NA 3762 491 562 NA NA
1470560400.0 1303.0 89 195 207 NA NA 164 310 284 NA NA 8937 476 661 NA NA 3193 557 453 NA NA
1470560400.0 1306.0 NA 187 446 0 NA NA 327 557 0 NA NA 1110 2797 1773 NA NA 1009 2790 1793 NA
1470560400.0 1309.0 NA 205 457 0 NA NA 328 564 0 NA NA 714 2041 1216 NA NA 543 1824 1230 NA
1470560400.0 1311.0 NA 186 445 0 70 NA 309 541 0 106 NA 394 1036 865 70 NA 324 1037 878 90
1470560400.0 1312.0 NA 194 448 0 NA NA 323 587 0 NA NA 751 2081 1227 NA NA 763 2825 1240 NA
1470560400.0 1313.0 NA 218 467 0 NA NA 331 586 0 NA NA 640 2853 1197 NA NA 516 2102 1208 NA
1470560400.0 1314.0 NA 197 461 0 NA NA 309 579 0 NA NA 1044 3188 1823 NA NA 862 2997 1857 NA
1470560400.0 1315.0 NA 183 444 0 NA NA 329 565 0 NA NA 574 1691 1178 NA NA 469 1690 1190 NA
1470560400.0 1316.0 NA 185 438 0 NA NA 316 547 0 NA NA 971 3034 1826 NA NA 1088 3141 1847 NA
1470560400.0 1318.0 NA 194 435 0 NA NA 302 562 0 NA NA 965 2787 1770 NA NA 757 2755 1786 NA
1470560400.0 1319.0 NA 192 450 0 NA NA 313 550 0 NA NA 927 2830 1860 NA NA 722 3001 1893 NA
1470560400.0 1320.0 NA 179 440 0 NA NA 327 563 0 NA NA 999 2867 1793 NA NA 711 2733 1807 NA
1470560400.0 1321.0 NA 193 454 0 NA NA 320 565 0 NA NA 620 1720 1166 NA NA 477 1685 1177 NA
1470560400.0 1325.0 NA 205 463 0 82 NA 327 570 0 118 NA 530 1311 838 104 NA 373 1154 847 142
1470560400.0 1325.2 NA 199 460 0 NA NA 338 562 0 NA NA 753 2022 1254 NA NA 531 1792 1283 NA
1470560400.0 1326.0 NA 200 455 0 NA NA 306 559 0 NA NA 643 1761 1152 NA NA 493 1685 1174 NA
1470560400.0 1327.0 NA 196 450 0 NA NA 318 541 0 NA NA 974 2881 1881 NA NA 685 2750 1894 NA
1470560400.0 1328.0 NA 193 456 0 NA NA 343 562 0 NA NA 1079 2985 1951 NA NA 754 2751 1963 NA
1470560400.0 1329.0 NA 205 451 0 NA NA 315 545 0 NA NA 612 1865 1238 NA NA 476 1791 1250 NA
1470560400.0 1330.0 NA 195 460 0 NA NA 298 566 0 NA NA 632 1865 1267 NA NA 491 1771 1346 NA
1470560400.0 1332.0 NA 189 453 0 NA NA 319 546 0 NA NA 668 1829 1171 NA NA 482 1745 1190 NA
1470560400.0 1333.0 NA 195 443 0 NA NA 316 570 0 NA NA 968 3068 1823 NA NA 714 3128 1838 NA
