Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470258000.0 1.0 71 74 129 NA NA NA NA NA 153 194 218 NA NA NA NA NA 2189 343 219 NA NA NA NA NA 970 248 212 NA NA NA NA NA
1470258000.0 1000.0 NA 341 125 0 47 NA NA NA NA 430 193 0 83 NA NA NA NA 2426 654 346 117 NA NA NA NA 1140 860 360 162 NA NA NA
1470258000.0 1001.0 NA 319 200 0 0 0 0 0 NA 405 248 0 0 0 0 0 NA 3381 781 8 37 804 32 791 NA 1628 751 11 86 847 36 795
1470258000.0 1002.0 NA 337 67 NA NA NA NA NA NA 448 106 NA NA NA NA NA NA 2067 123 NA NA NA NA NA NA 895 102 NA NA NA NA NA
1470258000.0 10024.0 NA 122 402 0 NA NA NA NA NA 249 535 0 NA NA NA NA NA 566 996 278 NA NA NA NA NA 404 838 286 NA NA NA NA
1470258000.0 10024.1 NA 127 242 0 NA NA NA NA NA 258 313 0 NA NA NA NA NA 496 382 197 NA NA NA NA NA 342 820 204 NA NA NA NA
1470258000.0 10024.2 NA 121 403 0 NA NA NA NA NA 240 521 0 NA NA NA NA NA 721 1091 290 NA NA NA NA NA 488 870 295 NA NA NA NA
1470258000.0 10024.3 NA 122 233 0 NA NA NA NA NA 245 334 0 NA NA NA NA NA 426 376 171 NA NA NA NA NA 356 310 176 NA NA NA NA
1470258000.0 10024.4 NA 119 401 0 NA NA NA NA NA 254 494 0 NA NA NA NA NA 568 1269 354 NA NA NA NA NA 396 1073 361 NA NA NA NA
1470258000.0 10024.5 NA 122 218 0 NA NA NA NA NA 250 314 0 NA NA NA NA NA 452 346 173 NA NA NA NA NA 361 286 178 NA NA NA NA
1470258000.0 10025.0 NA 130 409 0 NA NA NA NA NA 239 517 0 NA NA NA NA NA 693 978 287 NA NA NA NA NA 895 885 295 NA NA NA NA
1470258000.0 10026.0 NA 121 404 0 NA NA NA NA NA 248 525 0 NA NA NA NA NA 643 1449 331 NA NA NA NA NA 454 1035 336 NA NA NA NA
1470258000.0 1003.0 NA 277 0 NA NA NA NA NA NA 365 0 NA NA NA NA NA NA 2441 194 NA NA NA NA NA NA 991 202 NA NA NA NA NA
1470258000.0 101.0 99 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 466 NA NA NA NA NA NA NA 492 NA NA NA NA NA NA NA
1470258000.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA
1470258000.0 10224.0 NA 222 621 0 NA NA NA NA NA 348 834 0 NA NA NA NA NA 2209 3234 264 NA NA NA NA NA 2339 2926 274 NA NA NA NA
1470258000.0 10225.0 NA 220 602 0 NA NA NA NA NA 388 811 0 NA NA NA NA NA 2565 3894 260 NA NA NA NA NA 2623 3307 277 NA NA NA NA
1470258000.0 103.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 307 111 301 NA NA NA NA NA 316 118 315 NA NA NA NA NA
1470258000.0 105.0 71 83 24 NA NA NA NA NA 153 216 60 NA NA NA NA NA 1979 373 2 NA NA NA NA NA 888 258 6 NA NA NA NA NA
1470258000.0 106.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 305 119 242 NA NA NA NA NA 319 127 256 NA NA NA NA NA
1470258000.0 10621.0 86 96 269 0 NA NA NA NA 134 161 326 0 NA NA NA NA 1884 867 960 215 NA NA NA NA 1475 650 726 225 NA NA NA NA
1470258000.0 10624.0 118 113 286 0 NA NA NA NA 184 169 345 0 NA NA NA NA 8602 904 859 316 NA NA NA NA 3457 664 661 326 NA NA NA NA
1470258000.0 10625.0 117 100 279 0 NA NA NA NA 190 166 330 0 NA NA NA NA 9694 1734 1181 505 NA NA NA NA 4269 1454 1035 514 NA NA NA NA
1470258000.0 10626.0 118 103 274 0 NA NA NA NA 188 174 337 0 NA NA NA NA 8029 659 717 219 NA NA NA NA 3358 530 769 226 NA NA NA NA
1470258000.0 107.0 81 98 379 NA NA NA NA NA 173 193 452 NA NA NA NA NA 6277 468 696 NA NA NA NA NA 2175 330 657 NA NA NA NA NA
1470258000.0 108.0 79 91 374 NA NA NA NA NA 171 194 463 NA NA NA NA NA 10528 491 765 NA NA NA NA NA 3614 313 631 NA NA NA NA NA
1470258000.0 10821.0 99 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 11737 NA NA NA NA NA NA NA 4798 NA NA NA NA NA NA NA
1470258000.0 10824.0 136 NA NA NA NA NA NA NA 203 NA NA NA NA NA NA NA 16229 NA NA NA NA NA NA NA 5621 NA NA NA NA NA NA NA
1470258000.0 10825.0 131 NA NA NA NA NA NA NA 211 NA NA NA NA NA NA NA 35691 NA NA NA NA NA NA NA 12067 NA NA NA NA NA NA NA
1470258000.0 10826.0 144 NA NA NA NA NA NA NA 209 NA NA NA NA NA NA NA 29917 NA NA NA NA NA NA NA 10473 NA NA NA NA NA NA NA
1470258000.0 109.0 82 104 385 NA NA NA NA NA 156 189 479 NA NA NA NA NA 10951 740 777 NA NA NA NA NA 3954 495 583 NA NA NA NA NA
1470258000.0 11.0 NA 93 405 0 55 NA NA NA NA 209 501 0 97 NA NA NA NA 2899 1022 483 39 NA NA NA NA 1032 676 491 30 NA NA NA
1470258000.0 110.0 51 85 360 NA NA NA NA NA 106 209 448 NA NA NA NA NA 705 317 422 NA NA NA NA NA 450 267 434 NA NA NA NA NA
1470258000.0 11021.0 99 576 94 NA NA NA NA NA 152 633 149 NA NA NA NA NA 8732 2456 890 NA NA NA NA NA 3300 1398 1161 NA NA NA NA NA
1470258000.0 11024.0 133 586 100 NA NA NA NA NA 204 645 159 NA NA NA NA NA 18230 2562 916 NA NA NA NA NA 5897 1537 860 NA NA NA NA NA
1470258000.0 11025.0 131 579 97 NA NA NA NA NA 210 636 153 NA NA NA NA NA 18979 2597 874 NA NA NA NA NA 6219 1449 862 NA NA NA NA NA
1470258000.0 11026.0 142 585 101 NA NA NA NA NA 210 645 162 NA NA NA NA NA 25218 2327 906 NA NA NA NA NA 8364 1400 866 NA NA NA NA NA
1470258000.0 111.0 84 99 378 NA NA NA NA NA 158 195 459 NA NA NA NA NA 3544 374 611 NA NA NA NA NA 1340 297 551 NA NA NA NA NA
1470258000.0 112.0 81 96 368 NA NA NA NA NA 165 189 462 NA NA NA NA NA 5364 461 664 NA NA NA NA NA 1882 322 569 NA NA NA NA NA
1470258000.0 11221.0 98 101 272 0 NA NA NA NA 139 156 329 0 NA NA NA NA 1950 851 873 198 NA NA NA NA 1599 645 654 206 NA NA NA NA
1470258000.0 11224.0 125 112 281 0 NA NA NA NA 193 181 343 0 NA NA NA NA 14004 2012 1644 546 NA NA NA NA 5541 1399 1281 565 NA NA NA NA
1470258000.0 11225.0 118 100 270 0 NA NA NA NA 195 168 339 0 NA NA NA NA 7213 889 664 291 NA NA NA NA 2994 659 576 296 NA NA NA NA
1470258000.0 11226.0 132 112 282 0 NA NA NA NA 191 176 334 0 NA NA NA NA 11609 907 908 300 NA NA NA NA 5062 667 695 307 NA NA NA NA
1470258000.0 113.0 87 88 371 NA NA NA NA NA 157 182 465 NA NA NA NA NA 5897 461 673 NA NA NA NA NA 1989 309 589 NA NA NA NA NA
1470258000.0 114.0 72 90 367 NA NA NA NA NA 162 189 458 NA NA NA NA NA 6708 466 676 NA NA NA NA NA 2287 304 566 NA NA NA NA NA
1470258000.0 115.0 85 100 374 NA NA NA NA NA 171 198 458 NA NA NA NA NA 5482 467 706 NA NA NA NA NA 1893 335 610 NA NA NA NA NA
1470258000.0 116.0 80 98 378 NA NA NA NA NA 164 189 464 NA NA NA NA NA 6922 475 711 NA NA NA NA NA 2668 353 749 NA NA NA NA NA
1470258000.0 117.0 84 101 390 NA NA NA NA NA 158 196 467 NA NA NA NA NA 6213 476 779 NA NA NA NA NA 2068 331 999 NA NA NA NA NA
1470258000.0 118.0 77 91 372 NA NA NA NA NA 158 191 459 NA NA NA NA NA 8274 675 830 NA NA NA NA NA 2534 432 627 NA NA NA NA NA
1470258000.0 119.0 87 97 374 NA NA NA NA NA 155 182 467 NA NA NA NA NA 4680 452 692 NA NA NA NA NA 1531 299 636 NA NA NA NA NA
1470258000.0 12.0 NA 95 381 0 NA NA NA NA NA 233 473 0 NA NA NA NA NA 3180 3015 473 NA NA NA NA NA 1113 1366 479 NA NA NA NA
1470258000.0 120.0 51 82 367 NA NA NA NA NA 105 183 458 NA NA NA NA NA 661 323 434 NA NA NA NA NA 408 226 418 NA NA NA NA NA
1470258000.0 121.0 79 93 379 NA NA NA NA NA 163 202 476 NA NA NA NA NA 6479 478 812 NA NA NA NA NA 2310 328 616 NA NA NA NA NA
1470258000.0 122.0 41 77 351 NA NA NA NA NA 96 160 432 NA NA NA NA NA 567 197 402 NA NA NA NA NA 453 215 423 NA NA NA NA NA
1470258000.0 123.1 329 NA NA NA NA NA NA NA 465 NA NA NA NA NA NA NA 674 NA NA NA NA NA NA NA 420 NA NA NA NA NA NA NA
1470258000.0 123.2 344 NA NA NA NA NA NA NA 461 NA NA NA NA NA NA NA 747 NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA
1470258000.0 123.3 288 NA NA NA NA NA NA NA 423 NA NA NA NA NA NA NA 478 NA NA NA NA NA NA NA 404 NA NA NA NA NA NA NA
1470258000.0 124.1 315 NA NA NA NA NA NA NA 451 NA NA NA NA NA NA NA 483 NA NA NA NA NA NA NA 410 NA NA NA NA NA NA NA
1470258000.0 124.2 325 NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA 702 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA
1470258000.0 124.4 316 NA NA NA NA NA NA NA 451 NA NA NA NA NA NA NA 491 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA
1470258000.0 124.5 318 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA NA 492 NA NA NA NA NA NA NA 389 NA NA NA NA NA NA NA
1470258000.0 124.6 288 NA NA NA NA NA NA NA 421 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 382 NA NA NA NA NA NA NA
1470258000.0 125.0 77 95 375 NA NA NA NA NA 159 206 463 NA NA NA NA NA 5267 451 625 NA NA NA NA NA 1705 301 550 NA NA NA NA NA
1470258000.0 126.0 53 82 371 NA NA NA NA NA 112 203 459 NA NA NA NA NA 1501 329 489 NA NA NA NA NA 747 229 467 NA NA NA NA NA
