Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469311200.0 1.0 48 65 127 NA NA NA NA NA 93 134 181 NA NA NA NA NA 3200 354 1334 NA NA NA NA NA 3388 378 1373 NA NA NA NA NA
1469311200.0 10.0 NA 85 203 0 NA NA NA NA NA 152 259 0 NA NA NA NA NA 1914 1739 500 NA NA NA NA NA 1960 1857 547 NA NA NA NA
1469311200.0 1000.0 NA 214 121 0 43 NA NA NA NA 280 184 0 80 NA NA NA NA 2555 389 400 104 NA NA NA NA 2646 471 1609 160 NA NA NA
1469311200.0 1001.0 NA 186 177 0 0 0 0 0 NA 246 218 0 0 0 0 0 NA 1851 449 6 61 676 42 729 NA 1999 520 9 67 682 63 738
1469311200.0 1002.0 NA 212 60 NA NA NA NA NA NA 280 101 NA NA NA NA NA NA 3807 216 NA NA NA NA NA NA 4039 264 NA NA NA NA NA
1469311200.0 10021.0 NA 96 234 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 487 1395 508 NA NA NA NA NA 693 1510 538 NA NA NA NA
1469311200.0 10023.0 NA 102 223 0 NA NA NA NA NA 180 321 0 NA NA NA NA NA 485 1251 444 NA NA NA NA NA 573 1347 470 NA NA NA NA
1469311200.0 10024.0 NA 105 229 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 532 1410 499 NA NA NA NA NA 651 1514 534 NA NA NA NA
1469311200.0 10024.1 NA 112 147 0 NA NA NA NA NA 176 217 0 NA NA NA NA NA 467 477 373 NA NA NA NA NA 596 731 475 NA NA NA NA
1469311200.0 10024.2 NA 101 240 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 531 1376 482 NA NA NA NA NA 622 1509 508 NA NA NA NA
1469311200.0 10024.3 NA 103 139 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 500 465 318 NA NA NA NA NA 1046 543 341 NA NA NA NA
1469311200.0 10024.4 NA 103 235 0 NA NA NA NA NA 176 320 0 NA NA NA NA NA 497 1484 459 NA NA NA NA NA 600 1573 476 NA NA NA NA
1469311200.0 10024.5 NA 111 138 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 509 580 323 NA NA NA NA NA 665 659 332 NA NA NA NA
