Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469480400.0 1.0 49 72 139 NA NA NA NA NA 93 134 181 NA NA NA NA NA 3673 512 1053 NA NA NA NA NA 3788 520 1077 NA NA NA NA NA
1469480400.0 10.0 NA 83 196 0 NA NA NA NA NA 153 259 0 NA NA NA NA NA 2401 1740 449 NA NA NA NA NA 2476 1768 468 NA NA NA NA
1469480400.0 1000.0 NA 215 124 0 45 NA NA NA NA 281 185 0 80 NA NA NA NA 2629 351 377 90 NA NA NA NA 2681 466 384 129 NA NA NA
1469480400.0 1001.0 NA 187 177 0 0 0 0 0 NA 246 218 0 0 0 0 0 NA 1331 264 4 39 269 27 268 NA 1393 290 8 50 273 46 272
1469480400.0 1002.0 NA 214 60 NA NA NA NA NA NA 280 101 NA NA NA NA NA NA 4053 288 NA NA NA NA NA NA 4121 305 NA NA NA NA NA
1469480400.0 10021.0 NA 99 226 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 866 2127 778 NA NA NA NA NA 1596 2453 816 NA NA NA NA
1469480400.0 10023.0 NA 100 235 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 948 1559 651 NA NA NA NA NA 1092 1738 677 NA NA NA NA
1469480400.0 10024.0 NA 106 242 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 1015 2157 702 NA NA NA NA NA 1218 2284 720 NA NA NA NA
1469480400.0 10024.1 NA 108 143 0 NA NA NA NA NA 176 217 0 NA NA NA NA NA 831 1182 591 NA NA NA NA NA 1009 1381 614 NA NA NA NA
1469480400.0 10024.2 NA 102 235 0 NA NA NA NA NA 186 321 0 NA NA NA NA NA 823 1612 959 NA NA NA NA NA 973 1750 993 NA NA NA NA
1469480400.0 10024.3 NA 103 142 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 909 827 497 NA NA NA NA NA 1039 963 524 NA NA NA NA
1469480400.0 10024.4 NA 102 238 0 NA NA NA NA NA 176 320 0 NA NA NA NA NA 809 1562 744 NA NA NA NA NA 913 1648 758 NA NA NA NA
1469480400.0 10024.5 NA 103 135 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 932 838 536 NA NA NA NA NA 1597 951 560 NA NA NA NA
1469480400.0 10025.0 NA 103 236 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 947 1945 691 NA NA NA NA NA 1519 2694 731 NA NA NA NA
1469480400.0 10026.0 NA 103 242 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 823 1924 821 NA NA NA NA NA 967 2063 848 NA NA NA NA
1469480400.0 1003.0 NA 180 0 NA NA NA NA NA NA 247 0 NA NA NA NA NA NA 5729 538 NA NA NA NA NA NA 5849 554 NA NA NA NA NA
1469480400.0 1004.0 NA 186 130 0 0 0 0 NA NA 242 181 0 0 0 0 NA NA 1248 573 10 82 1014 1209 NA NA 1480 607 13 87 1074 1223 NA
