Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469739600.0 1.0 47 62 118 NA NA NA NA NA 93 135 171 NA NA NA NA NA 4117 551 376 NA NA NA NA NA 4213 594 498 NA NA NA NA NA
1469739600.0 10.0 NA 83 194 0 NA NA NA NA NA 153 257 0 NA NA NA NA NA 2434 1797 385 NA NA NA NA NA 2518 1836 392 NA NA NA NA
1469739600.0 1000.0 NA 206 128 0 44 NA NA NA NA 273 181 0 78 NA NA NA NA 3650 852 767 237 NA NA NA NA 3875 1041 790 331 NA NA NA
1469739600.0 1001.0 NA 185 174 0 0 0 0 0 NA 245 216 0 0 0 0 0 NA 3068 829 10 80 1052 40 1192 NA 3150 852 14 87 1066 46 1206
1469739600.0 1002.0 NA 205 57 NA NA NA NA NA NA 277 99 NA NA NA NA NA NA 2761 193 NA NA NA NA NA NA 3473 344 NA NA NA NA NA
1469739600.0 10021.0 NA 105 223 0 NA NA NA NA NA 174 314 0 NA NA NA NA NA 428 827 443 NA NA NA NA NA 495 919 470 NA NA NA NA
1469739600.0 10023.0 NA 98 215 0 NA NA NA NA NA 176 316 0 NA NA NA NA NA 677 912 606 NA NA NA NA NA 791 1028 668 NA NA NA NA
1469739600.0 10024.0 NA 102 222 0 NA NA NA NA NA 175 315 0 NA NA NA NA NA 481 818 464 NA NA NA NA NA 620 989 563 NA NA NA NA
1469739600.0 10024.1 NA 102 139 0 NA NA NA NA NA 175 211 0 NA NA NA NA NA 466 450 354 NA NA NA NA NA 646 543 377 NA NA NA NA
1469739600.0 10024.2 NA 102 224 0 NA NA NA NA NA 175 314 0 NA NA NA NA NA 483 800 447 NA NA NA NA NA 582 904 461 NA NA NA NA
1469739600.0 10024.3 NA 102 136 0 NA NA NA NA NA 175 207 0 NA NA NA NA NA 471 450 308 NA NA NA NA NA 582 532 320 NA NA NA NA
1469739600.0 10024.4 NA 100 217 0 NA NA NA NA NA 177 315 0 NA NA NA NA NA 727 1166 547 NA NA NA NA NA 805 1265 614 NA NA NA NA
1469739600.0 10024.5 NA 100 130 0 NA NA NA NA NA 177 208 0 NA NA NA NA NA 557 610 410 NA NA NA NA NA 666 764 479 NA NA NA NA
1469739600.0 10025.0 NA 103 214 0 NA NA NA NA NA 177 316 0 NA NA NA NA NA 648 930 636 NA NA NA NA NA 739 1177 689 NA NA NA NA
1469739600.0 10026.0 NA 102 235 0 NA NA NA NA NA 175 315 0 NA NA NA NA NA 468 980 456 NA NA NA NA NA 630 1071 482 NA NA NA NA
1469739600.0 1003.0 NA 179 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2973 340 NA NA NA NA NA NA 3056 364 NA NA NA NA NA
1469739600.0 1004.0 NA 176 132 0 0 0 0 NA NA 242 179 0 0 0 0 NA NA 731 342 20 80 833 558 NA NA 883 477 33 99 891 682 NA
1469739600.0 101.0 78 NA NA NA NA NA NA NA 137 NA NA NA NA NA NA NA 1387 NA NA NA NA NA NA NA 1426 NA NA NA NA NA NA NA
1469739600.0 102.0 80 NA NA NA NA NA NA NA 137 NA NA NA NA NA NA NA 981 NA NA NA NA NA NA NA 1025 NA NA NA NA NA NA NA
1469739600.0 10224.0 NA 133 294 0 NA NA NA NA NA 203 388 0 NA NA NA NA NA 2884 3906 531 NA NA NA NA NA 7996 8437 573 NA NA NA NA
1469739600.0 10225.0 NA 142 289 0 NA NA NA NA NA 208 389 0 NA NA NA NA NA 2858 4139 481 NA NA NA NA NA 11814 16447 501 NA NA NA NA
1469739600.0 103.0 34 0 0 NA NA NA NA NA 74 0 0 NA NA NA NA NA 460 97 183 NA NA NA NA NA 500 128 221 NA NA NA NA NA
1469739600.0 105.0 47 71 24 NA NA NA NA NA 94 143 57 NA NA NA NA NA 3833 506 3 NA NA NA NA NA 3922 535 9 NA NA NA NA NA
1469739600.0 106.0 34 0 0 NA NA NA NA NA 74 0 0 NA NA NA NA NA 466 93 178 NA NA NA NA NA 522 135 207 NA NA NA NA NA
1469739600.0 10621.0 72 77 148 0 NA NA NA NA 113 126 194 0 NA NA NA NA 1706 762 920 299 NA NA NA NA 1907 850 1026 331 NA NA NA NA
1469739600.0 10624.0 82 78 151 0 NA NA NA NA 130 127 198 0 NA NA NA NA 8225 641 561 335 NA NA NA NA 8450 684 610 340 NA NA NA NA
1469739600.0 10625.0 82 81 151 0 NA NA NA NA 129 127 195 0 NA NA NA NA 6547 625 463 300 NA NA NA NA 6646 666 507 305 NA NA NA NA
1469739600.0 10626.0 84 79 149 0 NA NA NA NA 130 132 198 0 NA NA NA NA 10593 737 747 405 NA NA NA NA 11441 1200 870 435 NA NA NA NA
1469739600.0 107.0 49 79 193 NA NA NA NA NA 94 147 254 NA NA NA NA NA 5663 606 767 NA NA NA NA NA 5886 654 799 NA NA NA NA NA
1469739600.0 108.0 50 74 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 7583 430 582 NA NA NA NA NA 7858 465 603 NA NA NA NA NA
1469739600.0 10821.0 83 NA NA NA NA NA NA NA 125 NA NA NA NA NA NA NA 3560 NA NA NA NA NA NA NA 4019 NA NA NA NA NA NA NA
1469739600.0 10824.0 94 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 13049 NA NA NA NA NA NA NA 15218 NA NA NA NA NA NA NA
1469739600.0 10825.0 94 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 15756 NA NA NA NA NA NA NA 27513 NA NA NA NA NA NA NA
1469739600.0 10826.0 99 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 22499 NA NA NA NA NA NA NA 23887 NA NA NA NA NA NA NA
1469739600.0 109.0 50 72 191 NA NA NA NA NA 97 143 255 NA NA NA NA NA 6925 416 642 NA NA NA NA NA 7181 445 683 NA NA NA NA NA
1469739600.0 11.0 NA 80 202 0 59 NA NA NA NA 151 263 0 90 NA NA NA NA 1962 829 634 37 NA NA NA NA 2005 865 645 44 NA NA NA
1469739600.0 110.0 41 70 188 NA NA NA NA NA 86 142 254 NA NA NA NA NA 847 505 535 NA NA NA NA NA 891 537 558 NA NA NA NA NA
1469739600.0 1102.0 NA 83 196 101 54 NA NA NA NA 152 259 155 112 NA NA NA NA 2770 3122 1723 138 NA NA NA NA 2838 3313 1896 155 NA NA NA
1469739600.0 11021.0 83 200 80 NA NA NA NA NA 125 250 121 NA NA NA NA NA 3566 3313 1184 NA NA NA NA NA 3691 3768 1286 NA NA NA NA NA
1469739600.0 11024.0 95 204 82 NA NA NA NA NA 143 254 125 NA NA NA NA NA 14214 3337 1341 NA NA NA NA NA 14962 3612 1417 NA NA NA NA NA
1469739600.0 11025.0 94 205 80 NA NA NA NA NA 142 253 124 NA NA NA NA NA 11301 3316 1381 NA NA NA NA NA 11935 3526 1520 NA NA NA NA NA
1469739600.0 11026.0 88 207 82 NA NA NA NA NA 149 255 126 NA NA NA NA NA 32559 6243 2610 NA NA NA NA NA 45847 6572 2821 NA NA NA NA NA
1469739600.0 111.0 48 71 189 NA NA NA NA NA 94 143 254 NA NA NA NA NA 3907 447 636 NA NA NA NA NA 4034 476 735 NA NA NA NA NA
1469739600.0 112.0 50 80 188 NA NA NA NA NA 94 143 254 NA NA NA NA NA 6013 679 765 NA NA NA NA NA 6837 753 806 NA NA NA NA NA
1469739600.0 11221.0 76 78 148 0 NA NA NA NA 118 125 194 0 NA NA NA NA 1858 800 967 331 NA NA NA NA 2105 922 1044 349 NA NA NA NA
1469739600.0 11224.0 87 89 153 0 NA NA NA NA 135 126 198 0 NA NA NA NA 7935 658 583 319 NA NA NA NA 8108 687 627 326 NA NA NA NA
1469739600.0 11225.0 87 87 149 0 NA NA NA NA 134 127 196 0 NA NA NA NA 6314 640 469 301 NA NA NA NA 6417 667 511 307 NA NA NA NA
1469739600.0 11226.0 88 79 154 0 NA NA NA NA 134 125 198 0 NA NA NA NA 10883 759 732 413 NA NA NA NA 11245 833 1228 446 NA NA NA NA
1469739600.0 113.0 50 71 188 NA NA NA NA NA 97 143 254 NA NA NA NA NA 7028 401 497 NA NA NA NA NA 7274 421 531 NA NA NA NA NA
1469739600.0 114.0 50 73 191 NA NA NA NA NA 96 143 254 NA NA NA NA NA 6777 421 500 NA NA NA NA NA 7023 454 521 NA NA NA NA NA
1469739600.0 115.0 50 73 192 NA NA NA NA NA 97 143 255 NA NA NA NA NA 6324 475 553 NA NA NA NA NA 6577 528 603 NA NA NA NA NA
1469739600.0 116.0 50 74 194 NA NA NA NA NA 97 143 254 NA NA NA NA NA 5111 274 331 NA NA NA NA NA 5281 286 344 NA NA NA NA NA
1469739600.0 117.0 50 72 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 8273 434 602 NA NA NA NA NA 8675 480 644 NA NA NA NA NA
1469739600.0 118.0 51 72 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 9342 755 1135 NA NA NA NA NA 9848 870 1211 NA NA NA NA NA
1469739600.0 119.0 49 81 187 NA NA NA NA NA 93 142 253 NA NA NA NA NA 5154 371 466 NA NA NA NA NA 5389 390 869 NA NA NA NA NA
1469739600.0 12.0 NA 81 193 0 NA NA NA NA NA 152 257 0 NA NA NA NA NA 2297 1849 518 NA NA NA NA NA 2388 1879 527 NA NA NA NA
1469739600.0 120.0 41 77 187 NA NA NA NA NA 84 142 253 NA NA NA NA NA 658 415 436 NA NA NA NA NA 692 458 473 NA NA NA NA NA
1469739600.0 121.0 51 72 193 NA NA NA NA NA 98 143 254 NA NA NA NA NA 7401 436 630 NA NA NA NA NA 7711 467 666 NA NA NA NA NA
1469739600.0 122.0 43 70 188 NA NA NA NA NA 92 143 254 NA NA NA NA NA 1085 255 474 NA NA NA NA NA 1154 285 505 NA NA NA NA NA
1469739600.0 123.1 177 NA NA NA NA NA NA NA 242 NA NA NA NA NA NA NA 763 NA NA NA NA NA NA NA 806 NA NA NA NA NA NA NA
1469739600.0 123.2 180 NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA 826 NA NA NA NA NA NA NA 894 NA NA NA NA NA NA NA
1469739600.0 123.3 164 NA NA NA NA NA NA NA 227 NA NA NA NA NA NA NA 449 NA NA NA NA NA NA NA 513 NA NA NA NA NA NA NA
1469739600.0 124.1 172 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 451 NA NA NA NA NA NA NA 479 NA NA NA NA NA NA NA
1469739600.0 124.2 177 NA NA NA NA NA NA NA 242 NA NA NA NA NA NA NA 734 NA NA NA NA NA NA NA 780 NA NA NA NA NA NA NA
1469739600.0 124.4 174 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 467 NA NA NA NA NA NA NA 508 NA NA NA NA NA NA NA
1469739600.0 124.5 174 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 516 NA NA NA NA NA NA NA 578 NA NA NA NA NA NA NA
