Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469311200.0 1.0 50 80 111 NA NA NA NA 93 142 165 NA NA NA NA 2108 416 371 NA NA NA NA 2268 473 726 NA NA NA NA
1469311200.0 10.0 NA 77 168 0 NA NA NA NA 140 223 0 NA NA NA NA 2349 2849 657 NA NA NA NA 2398 2886 671 NA NA NA
1469311200.0 1000.0 NA 171 99 0 31 NA NA NA 228 151 0 66 NA NA NA 2377 585 662 93 NA NA NA 2432 732 685 116 NA NA
1469311200.0 1001.0 NA 163 101 0 0 0 0 NA 214 140 0 0 0 0 NA 2266 318 87 82 254 59 NA 2781 903 326 93 312 93
1469311200.0 1002.0 NA 181 55 NA NA NA NA NA 243 92 NA NA NA NA NA 2533 200 NA NA NA NA NA 2926 279 NA NA NA NA
1469311200.0 1003.0 NA 154 0 NA NA NA NA NA 214 0 NA NA NA NA NA 3401 671 NA NA NA NA NA 3471 711 NA NA NA NA
1469311200.0 1004.0 NA 160 92 0 0 0 NA NA 221 122 0 0 0 NA NA 672 114 79 78 200 NA NA 711 129 85 118 244 NA
1469311200.0 101.0 78 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1484 NA NA NA NA NA NA 1500 NA NA NA NA NA NA
1469311200.0 102.0 78 NA NA NA NA NA NA 135 NA NA NA NA NA NA 1041 NA NA NA NA NA NA 1057 NA NA NA NA NA NA
1469311200.0 103.0 46 75 163 NA NA NA NA 87 142 221 NA NA NA NA 901 272 481 NA NA NA NA 1035 304 506 NA NA NA NA
1469311200.0 105.0 49 72 23 NA NA NA NA 93 142 51 NA NA NA NA 2102 411 4 NA NA NA NA 2253 435 14 NA NA NA NA
1469311200.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 468 98 222 NA NA NA NA 483 115 238 NA NA NA NA
1469311200.0 107.0 50 78 166 NA NA NA NA 94 142 221 NA NA NA NA 3866 431 629 NA NA NA NA 4076 471 670 NA NA NA NA
1469311200.0 108.0 53 76 168 NA NA NA NA 98 143 222 NA NA NA NA 5919 494 776 NA NA NA NA 6091 515 809 NA NA NA NA
1469311200.0 109.0 55 78 164 NA NA NA NA 99 143 222 NA NA NA NA 7300 492 814 NA NA NA NA 7517 520 849 NA NA NA NA
1469311200.0 11.0 NA 72 171 0 42 NA NA NA 138 231 0 74 NA NA NA 1775 1081 728 44 NA NA NA 1800 1123 756 72 NA NA
1469311200.0 110.0 42 73 164 NA NA NA NA 80 142 221 NA NA NA NA 751 402 534 NA NA NA NA 768 427 564 NA NA NA NA
1469311200.0 1102.0 NA 74 164 98 57 NA NA NA 139 222 149 100 NA NA NA 2488 3621 2294 204 NA NA NA 2581 3691 2321 218 NA NA
1469311200.0 111.0 56 75 163 NA NA NA NA 93 142 221 NA NA NA NA 2227 344 582 NA NA NA NA 2350 453 685 NA NA NA NA
1469311200.0 112.0 51 76 164 NA NA NA NA 95 142 221 NA NA NA NA 3537 435 601 NA NA NA NA 3835 464 636 NA NA NA NA
1469311200.0 113.0 53 76 165 NA NA NA NA 95 142 221 NA NA NA NA 3572 432 610 NA NA NA NA 3700 448 654 NA NA NA NA
1469311200.0 114.0 51 85 163 NA NA NA NA 94 142 221 NA NA NA NA 3537 427 606 NA NA NA NA 3786 456 643 NA NA NA NA
1469311200.0 115.0 52 76 161 NA NA NA NA 97 143 222 NA NA NA NA 5018 523 699 NA NA NA NA 5228 561 739 NA NA NA NA
1469311200.0 116.0 52 77 162 NA NA NA NA 97 143 222 NA NA NA NA 4900 497 692 NA NA NA NA 5084 544 721 NA NA NA NA
1469311200.0 117.0 53 78 164 NA NA NA NA 98 143 222 NA NA NA NA 6946 529 869 NA NA NA NA 7072 560 916 NA NA NA NA
1469311200.0 118.0 52 77 165 NA NA NA NA 97 143 222 NA NA NA NA 5669 501 769 NA NA NA NA 5733 529 798 NA NA NA NA
1469311200.0 119.0 51 75 164 NA NA NA NA 95 142 221 NA NA NA NA 3784 429 611 NA NA NA NA 4003 488 648 NA NA NA NA
1469311200.0 12.0 NA 76 163 0 NA NA NA NA 139 222 0 NA NA NA NA 2242 2975 789 NA NA NA NA 2297 3020 824 NA NA NA
1469311200.0 120.0 43 71 161 NA NA NA NA 85 142 212 NA NA NA NA 655 394 499 NA NA NA NA 671 426 533 NA NA NA NA
1469311200.0 121.0 52 77 163 NA NA NA NA 97 143 219 NA NA NA NA 6682 510 886 NA NA NA NA 6756 532 923 NA NA NA NA
1469311200.0 122.0 49 75 161 NA NA NA NA 93 142 215 NA NA NA NA 1374 319 514 NA NA NA NA 1437 359 548 NA NA NA NA
1469311200.0 123.1 152 NA NA NA NA NA NA 204 NA NA NA NA NA NA 712 NA NA NA NA NA NA 742 NA NA NA NA NA NA
1469311200.0 123.2 151 NA NA NA NA NA NA 205 NA NA NA NA NA NA 821 NA NA NA NA NA NA 856 NA NA NA NA NA NA
1469311200.0 123.3 140 NA NA NA NA NA NA 200 NA NA NA NA NA NA 511 NA NA NA NA NA NA 532 NA NA NA NA NA NA
