Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469916000.0 31.0 NA 66 162 0 NA NA NA NA 139 222 0 NA NA NA NA 2164 1780 745 NA NA NA NA 2198 2012 796 NA NA NA
1469916000.0 32.0 NA 70 163 0 NA NA NA NA 139 222 0 NA NA NA NA 2331 2267 717 NA NA NA NA 2373 2318 744 NA NA NA
1469916000.0 33.0 NA 65 160 0 NA NA NA NA 140 222 0 NA NA NA NA 3130 2309 878 NA NA NA NA 3328 2420 1028 NA NA NA
1469916000.0 35.0 NA 74 164 0 NA NA NA NA 139 222 0 NA NA NA NA 2359 2563 746 NA NA NA NA 2446 2757 789 NA NA NA
1469916000.0 36.0 NA 68 166 0 NA NA NA NA 139 225 0 NA NA NA NA 2234 12244 755 NA NA NA NA 2353 12445 781 NA NA NA
1469916000.0 37.0 NA 77 172 0 NA NA NA NA 139 222 0 NA NA NA NA 2401 3749 744 NA NA NA NA 2432 3897 763 NA NA NA
1469916000.0 38.0 NA 68 167 0 NA NA NA NA 139 222 0 NA NA NA NA 2346 3119 694 NA NA NA NA 2388 3155 711 NA NA NA
1469916000.0 39.0 NA 75 165 0 NA NA NA NA 139 224 0 NA NA NA NA 2529 6166 782 NA NA NA NA 2583 6315 800 NA NA NA
1469916000.0 4.17 NA 28 179 0 100 NA NA NA 65 238 0 152 NA NA NA 60 3070 928 656 NA NA NA 74 3132 953 764 NA NA
1469916000.0 4.22 NA 109 41 50 0 NA NA NA 190 79 99 0 NA NA NA 1292 91 183 320 NA NA NA 1355 106 296 352 NA NA
1469916000.0 4.23 NA 56 189 0 NA NA NA NA 96 255 0 NA NA NA NA 141 3052 1239 NA NA NA NA 171 3133 1266 NA NA NA
1469916000.0 4.25 NA 49 184 0 NA NA NA NA 84 249 0 NA NA NA NA 86 3249 1225 NA NA NA NA 161 3419 1248 NA NA NA
1469916000.0 4.26 NA 47 184 0 NA NA NA NA 83 251 0 NA NA NA NA 82 3926 1146 NA NA NA NA 124 4231 1176 NA NA NA
1469916000.0 4.28 NA 51 185 0 NA NA NA NA 100 254 0 NA NA NA NA 229 2789 2580 NA NA NA NA 255 2925 2636 NA NA NA
1469916000.0 4.29 NA 29 190 0 100 NA NA NA 65 243 0 157 NA NA NA 59 3270 997 718 NA NA NA 121 3322 1046 883 NA NA
1469916000.0 4.34 NA 47 189 0 NA NA NA NA 95 253 0 NA NA NA NA 143 3744 1113 NA NA NA NA 233 3799 1131 NA NA NA
1469916000.0 4.36 NA 47 184 0 NA NA NA NA 82 248 0 NA NA NA NA 102 4279 1056 NA NA NA NA 126 4567 1125 NA NA NA
1469916000.0 4.37 NA 49 187 0 NA NA NA NA 84 254 0 NA NA NA NA 73 4329 901 NA NA NA NA 106 4378 924 NA NA NA
1469916000.0 4.4 NA 22 188 0 NA NA NA NA 65 248 0 NA NA NA NA 65 4585 901 NA NA NA NA 85 4654 927 NA NA NA
1469916000.0 4.41 NA 26 188 0 NA NA NA NA 65 248 0 NA NA NA NA 81 6500 977 NA NA NA NA 118 6573 1009 NA NA NA
1469916000.0 4.42 NA 23 191 0 NA NA NA NA 65 254 0 NA NA NA NA 79 8095 939 NA NA NA NA 131 8215 956 NA NA NA
1469916000.0 4.43 NA 25 185 0 NA NA NA NA 66 244 0 NA NA NA NA 61 4358 1062 NA NA NA NA 91 4433 1084 NA NA NA
1469916000.0 4.44 NA 22 185 0 NA NA NA NA 64 245 0 NA NA NA NA 78 5574 994 NA NA NA NA 108 5650 1030 NA NA NA
1469916000.0 4.45 NA 19 194 0 NA NA NA NA 65 251 0 NA NA NA NA 81 8472 925 NA NA NA NA 149 8583 945 NA NA NA
1469916000.0 4.51 NA 26 189 0 NA NA NA NA 65 254 0 NA NA NA NA 72 7170 949 NA NA NA NA 120 7234 969 NA NA NA
1469916000.0 4.52 NA 22 190 0 NA NA NA NA 65 252 0 NA NA NA NA 96 9230 971 NA NA NA NA 169 9465 986 NA NA NA
1469916000.0 4.53 NA 26 189 0 NA NA NA NA 65 254 0 NA NA NA NA 75 8423 930 NA NA NA NA 89 8528 949 NA NA NA
1469916000.0 4.54 NA 22 192 0 NA NA NA NA 64 255 0 NA NA NA NA 76 8584 959 NA NA NA NA 99 8675 984 NA NA NA
1469916000.0 4.55 NA 22 188 0 NA NA NA NA 64 251 0 NA NA NA NA 100 10863 885 NA NA NA NA 166 11151 910 NA NA NA
1469916000.0 4.57 NA 45 195 0 NA NA NA NA 81 263 0 NA NA NA NA 103 11164 956 NA NA NA NA 160 11245 988 NA NA NA
1469916000.0 4.58 NA 23 186 0 NA NA NA NA 67 249 0 NA NA NA NA 102 5746 1014 NA NA NA NA 115 5820 1075 NA NA NA
1469916000.0 4.6 NA 163 NA NA NA NA NA NA 227 NA NA NA NA NA NA 795 NA NA NA NA NA NA 895 NA NA NA NA NA
1469916000.0 4.61 NA 26 193 0 NA NA NA NA 65 255 0 NA NA NA NA 83 8458 957 NA NA NA NA 115 8587 975 NA NA NA
1469916000.0 4.62 NA 22 185 0 NA NA NA NA 65 253 0 NA NA NA NA 88 8179 950 NA NA NA NA 161 8489 995 NA NA NA
1469916000.0 4.63 NA 22 191 0 NA NA NA NA 64 253 0 NA NA NA NA 84 9767 905 NA NA NA NA 152 9881 921 NA NA NA
1469916000.0 4.64 NA 26 190 0 NA NA NA NA 64 253 0 NA NA NA NA 84 9201 921 NA NA NA NA 103 9346 940 NA NA NA
1469916000.0 4.65 NA 21 196 0 NA NA NA NA 64 262 0 NA NA NA NA 95 13593 991 NA NA NA NA 244 13795 1011 NA NA NA
1469916000.0 4.67 NA 44 197 0 NA NA NA NA 82 264 0 NA NA NA NA 120 10671 991 NA NA NA NA 198 10851 1017 NA NA NA
1469916000.0 4.68 NA 23 187 0 NA NA NA NA 65 250 0 NA NA NA NA 76 7728 951 NA NA NA NA 99 8179 999 NA NA NA
1469916000.0 4.71 NA 21 195 0 NA NA NA NA 64 250 0 NA NA NA NA 79 5937 947 NA NA NA NA 100 5999 980 NA NA NA
1469916000.0 4.72 NA 19 188 0 NA NA NA NA 64 249 0 NA NA NA NA 83 7457 927 NA NA NA NA 127 7544 946 NA NA NA
1469916000.0 4.73 NA 23 187 0 NA NA NA NA 66 259 0 NA NA NA NA 87 9169 960 NA NA NA NA 114 9382 988 NA NA NA
1469916000.0 4.74 NA 20 190 0 NA NA NA NA 65 250 0 NA NA NA NA 83 7656 965 NA NA NA NA 169 7773 1000 NA NA NA
1469916000.0 4.75 NA 22 192 0 NA NA NA NA 64 254 0 NA NA NA NA 85 8790 920 NA NA NA NA 106 8918 940 NA NA NA
1469916000.0 4.76 NA 45 187 0 NA NA NA NA 78 262 0 NA NA NA NA 85 8319 951 NA NA NA NA 131 8650 1007 NA NA NA
1469916000.0 4.77 NA 47 196 0 NA NA NA NA 82 267 0 NA NA NA NA 120 12128 935 NA NA NA NA 171 12306 966 NA NA NA
1469916000.0 4.78 NA 24 191 0 NA NA NA NA 65 252 0 NA NA NA NA 75 6579 878 NA NA NA NA 93 6707 925 NA NA NA
1469916000.0 4000.0 NA 70 164 NA NA NA NA NA 140 222 NA NA NA NA NA 3510 4867 NA NA NA NA NA 3565 5080 NA NA NA NA
1469916000.0 4001.0 NA 75 175 NA NA NA NA NA 140 243 NA NA NA NA NA 1027 2115 NA NA NA NA NA 1384 2525 NA NA NA NA
1469916000.0 4002.0 NA 66 161 NA NA NA NA NA 140 222 NA NA NA NA NA 2969 2569 NA NA NA NA NA 3074 2670 NA NA NA NA
1469916000.0 4003.0 NA 67 166 NA NA NA NA NA 140 222 NA NA NA NA NA 1969 1757 NA NA NA NA NA 1987 1783 NA NA NA NA
