Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470258000.0 1.0 51 142 124 NA NA 88 183 168 NA NA 2431 802 785 NA NA 2481 859 824 NA NA
1470258000.0 10.0 NA 166 180 0 NA NA 217 225 0 NA NA 2100 3090 913 NA NA 2739 3192 960 NA
1470258000.0 1000.0 NA 177 89 0 38 NA 241 134 0 65 NA 4313 767 622 241 NA 4522 1391 640 260
1470258000.0 1002.0 NA 170 52 NA NA NA 222 83 NA NA NA 2355 169 NA NA NA 2574 199 NA NA
1470258000.0 1003.0 NA 168 0 NA NA NA 233 0 NA NA NA 6865 664 NA NA NA 7150 735 NA NA
1470258000.0 101.0 87 NA NA NA NA 125 NA NA NA NA 1401 NA NA NA NA 1472 NA NA NA NA
1470258000.0 102.0 87 NA NA NA NA 124 NA NA NA NA 1120 NA NA NA NA 1149 NA NA NA NA
1470258000.0 103.0 52 154 174 NA NA 86 202 220 NA NA 1225 773 847 NA NA 1287 851 927 NA NA
1470258000.0 105.0 59 151 44 NA NA 88 201 64 NA NA 2475 841 90 NA NA 2543 886 118 NA NA
1470258000.0 106.0 55 0 0 NA NA 78 0 0 NA NA 815 646 583 NA NA 855 694 633 NA NA
1470258000.0 107.0 55 161 185 NA NA 89 203 222 NA NA 2693 458 526 NA NA 2807 561 575 NA NA
1470258000.0 108.0 51 157 186 NA NA 88 204 222 NA NA 5218 922 1139 NA NA 5282 971 1161 NA NA
1470258000.0 109.0 55 154 174 NA NA 87 203 222 NA NA 3958 1065 1223 NA NA 4314 1119 1261 NA NA
1470258000.0 110.0 49 152 173 NA NA 82 200 218 NA NA 589 401 431 NA NA 634 460 554 NA NA
1470258000.0 1102.0 NA 164 177 109 63 NA 216 227 153 97 NA 4685 6944 4117 341 NA 4865 7155 4147 353
1470258000.0 111.0 55 163 182 NA NA 88 203 221 NA NA 1468 393 432 NA NA 1572 491 504 NA NA
1470258000.0 112.0 55 154 175 NA NA 89 204 222 NA NA 2423 452 517 NA NA 2541 540 562 NA NA
1470258000.0 113.0 55 155 177 NA NA 90 204 222 NA NA 2507 453 530 NA NA 2644 542 578 NA NA
1470258000.0 114.0 56 154 173 NA NA 89 204 221 NA NA 4766 1009 1085 NA NA 4984 1070 1188 NA NA
1470258000.0 115.0 56 152 173 NA NA 91 205 222 NA NA 6075 988 1192 NA NA 6278 1082 1248 NA NA
1470258000.0 116.0 56 152 175 NA NA 91 205 223 NA NA 5886 1022 1191 NA NA 6118 1095 1236 NA NA
1470258000.0 117.0 55 154 174 NA NA 91 205 224 NA NA 5038 532 837 NA NA 5186 630 877 NA NA
1470258000.0 118.0 55 155 175 NA NA 91 206 223 NA NA 4101 558 711 NA NA 4176 618 763 NA NA
1470258000.0 119.0 55 155 176 NA NA 88 203 222 NA NA 2516 457 534 NA NA 2639 551 584 NA NA
1470258000.0 120.0 46 150 169 NA NA 76 200 218 NA NA 441 436 442 NA NA 500 523 494 NA NA
1470258000.0 1200.0 75 189 0 NA NA 121 230 0 NA NA 355 1441 177 NA NA 385 1529 198 NA NA
1470258000.0 1201.0 222 NA NA NA NA 275 NA NA NA NA 915 NA NA NA NA 1097 NA NA NA NA
1470258000.0 121.0 55 155 177 NA NA 91 206 224 NA NA 4782 580 714 NA NA 4861 637 770 NA NA
1470258000.0 122.0 52 152 172 NA NA 88 202 221 NA NA 926 385 413 NA NA 954 521 514 NA NA
1470258000.0 123.1 218 NA NA NA NA 273 NA NA NA NA 793 NA NA NA NA 868 NA NA NA NA
1470258000.0 123.2 216 NA NA NA NA 276 NA NA NA NA 1100 NA NA NA NA 1182 NA NA NA NA
1470258000.0 123.3 201 NA NA NA NA 259 NA NA NA NA 1206 NA NA NA NA 1258 NA NA NA NA
1470258000.0 124.1 211 NA NA NA NA 267 NA NA NA NA 692 NA NA NA NA 845 NA NA NA NA
1470258000.0 124.2 214 NA NA NA NA 272 NA NA NA NA 766 NA NA NA NA 947 NA NA NA NA
1470258000.0 124.4 211 NA NA NA NA 267 NA NA NA NA 1203 NA NA NA NA 1301 NA NA NA NA
1470258000.0 124.5 210 NA NA NA NA 267 NA NA NA NA 675 NA NA NA NA 724 NA NA NA NA
1470258000.0 124.6 203 NA NA NA NA 260 NA NA NA NA 698 NA NA NA NA 771 NA NA NA NA
1470258000.0 125.0 54 154 173 NA NA 91 204 222 NA NA 2804 449 555 NA NA 2839 540 629 NA NA
1470258000.0 126.0 49 153 173 NA NA 82 201 219 NA NA 909 410 472 NA NA 979 484 594 NA NA
1470258000.0 127.0 46 150 172 NA NA 77 200 218 NA NA 754 452 443 NA NA 815 561 501 NA NA
1470258000.0 128.0 48 151 171 NA NA 76 200 218 NA NA 819 830 949 NA NA 847 902 1000 NA NA
1470258000.0 129.0 47 150 175 NA NA 76 200 218 NA NA 424 434 417 NA NA 444 518 506 NA NA
1470258000.0 130.0 48 161 171 NA NA 77 200 218 NA NA 503 401 447 NA NA 566 474 520 NA NA
1470258000.0 1301.0 59 142 122 NA NA 95 190 174 NA NA 2208 804 800 NA NA 2828 960 955 NA NA
1470258000.0 1302.0 63 153 136 NA NA 101 192 179 NA NA 6083 570 600 NA NA 6343 664 700 NA NA
1470258000.0 1303.0 66 150 136 NA NA 105 193 179 NA NA 30519 1256 1518 NA NA 31302 1387 1711 NA NA
1470258000.0 1307.0 55 0 0 0 0 83 0 0 0 0 453 314 209 67 339 535 663 263 86 362
1470258000.0 131.0 49 155 174 NA NA 78 201 219 NA NA 1959 852 970 NA NA 2037 895 1024 NA NA
1470258000.0 132.0 56 156 178 NA NA 89 207 225 NA NA 6155 1041 1186 NA NA 6343 1136 1259 NA NA
1470258000.0 133.0 56 165 188 NA NA 92 207 225 NA NA 9420 1009 1406 NA NA 9486 1052 1455 NA NA
1470258000.0 1332.0 62 159 182 0 NA 98 210 232 0 NA 3559 564 664 855 NA 3686 676 761 893 NA
1470258000.0 1334.0 68 162 187 0 NA 99 208 230 0 NA 4424 569 672 863 NA 4698 753 770 905 NA
1470258000.0 1340.0 60 160 190 0 NA 95 204 228 0 NA 1831 711 798 1217 NA 2052 849 880 1245 NA
1470258000.0 1343.0 59 160 181 0 NA 96 206 230 0 NA 3132 592 755 853 NA 3230 798 857 886 NA
1470258000.0 1344.0 69 159 183 0 NA 107 208 230 0 NA 16499 1025 1136 1239 NA 16606 1194 1239 1255 NA
1470258000.0 1345.0 61 158 184 0 NA 99 208 230 0 NA 5614 609 723 857 NA 6288 1074 864 883 NA
1470258000.0 1348.0 62 160 186 0 NA 98 208 230 0 NA 3234 547 701 851 NA 3319 641 791 878 NA
1470258000.0 135.1 0 NA NA NA NA 0 NA NA NA NA 781 NA NA NA NA 897 NA NA NA NA
1470258000.0 135.2 0 NA NA NA NA 0 NA NA NA NA 767 NA NA NA NA 844 NA NA NA NA
1470258000.0 135.3 0 NA NA NA NA 0 NA NA NA NA 755 NA NA NA NA 923 NA NA NA NA
1470258000.0 135.4 0 NA NA NA NA 0 NA NA NA NA 732 NA NA NA NA 835 NA NA NA NA
1470258000.0 135.5 0 NA NA NA NA 0 NA NA NA NA 718 NA NA NA NA 833 NA NA NA NA
1470258000.0 135.6 0 NA NA NA NA 0 NA NA NA NA 782 NA NA NA NA 908 NA NA NA NA
1470258000.0 135.7 0 NA NA NA NA 0 NA NA NA NA 811 NA NA NA NA 1001 NA NA NA NA
1470258000.0 135.8 131 NA NA NA NA 173 NA NA NA NA 655 NA NA NA NA 741 NA NA NA NA
1470258000.0 1351.0 59 166 190 0 NA 96 203 227 0 NA 655 343 368 733 NA 1076 539 463 752 NA
1470258000.0 1352.0 61 158 179 0 NA 97 206 230 0 NA 2844 532 636 864 NA 2937 632 1002 919 NA
1470258000.0 1353.0 67 170 184 0 NA 111 212 233 0 NA 20937 1050 1315 1432 NA 21345 1135 1429 1485 NA
1470258000.0 1354.0 61 161 184 0 NA 101 208 230 0 NA 9942 1030 1134 1309 NA 10161 1156 1216 1333 NA
1470258000.0 1355.0 63 161 187 0 NA 101 210 233 0 NA 10132 1134 1506 1286 NA 10301 1275 1584 1313 NA
1470258000.0 140.52 NA 170 151 0 NA NA 210 191 0 NA NA 2874 1318 808 NA NA 3157 1712 872 NA
1470258000.0 2.0 55 146 125 NA NA 91 186 170 NA NA 4707 517 521 NA NA 4760 565 567 NA NA
1470258000.0 200.0 NA 133 NA NA NA NA 195 NA NA NA NA 373 NA NA NA NA 608 NA NA NA
1470258000.0 204.0 54 178 195 0 NA 89 226 254 0 NA 3250 890 1530 916 NA 3479 1031 1634 998 NA
1470258000.0 205.0 NA 136 NA NA NA NA 195 NA NA NA NA 387 NA NA NA NA 443 NA NA NA
1470258000.0 21.0 NA 166 171 0 NA NA 214 219 0 NA NA 2974 3921 1247 NA NA 3560 3993 1269 NA
1470258000.0 22.0 NA 153 174 0 NA NA 211 220 0 NA NA 1695 2523 892 NA NA 1775 2568 936 NA
1470258000.0 23.0 NA 161 175 0 NA NA 215 222 0 NA NA 1779 2601 941 NA NA 1916 2647 969 NA
1470258000.0 25203.0 62 169 187 NA NA 98 231 229 NA NA 5325 1889 655 NA NA 5454 3369 724 NA NA
1470258000.0 25204.0 68 171 200 0 76 98 233 263 0 116 6585 1799 2556 1282 348 6701 3373 3933 1314 369
1470258000.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 769 NA NA NA NA 942 NA NA NA NA
1470258000.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 394 NA NA NA NA 598 NA NA NA NA
1470258000.0 27.0 NA 158 179 0 NA NA 213 223 0 NA NA 1842 2279 909 NA NA 2141 2336 988 NA
1470258000.0 280.0 78 156 179 0 NA 161 205 224 0 NA 4331 508 624 845 NA 4395 563 691 885 NA
1470258000.0 3.0 57 152 125 NA NA 95 188 170 NA NA 22895 1129 1440 NA NA 22973 1206 1535 NA NA
1470258000.0 30.0 NA 157 185 0 NA NA 217 223 0 NA NA 2138 2605 914 NA NA 2407 2796 939 NA
1470258000.0 34.0 53 157 178 0 NA 89 204 222 0 NA 3256 538 633 860 NA 3351 633 680 881 NA
1470258000.0 36.0 NA 159 176 0 NA NA 218 227 0 NA NA 6863 7544 1418 NA NA 7059 7665 1484 NA
1470258000.0 37.0 NA 162 178 0 NA NA 218 227 0 NA NA 4510 6898 1371 NA NA 4597 6966 1425 NA
1470258000.0 39.0 NA 162 182 0 NA NA 220 231 0 NA NA 2620 3927 784 NA NA 2718 3993 836 NA
1470258000.0 4.17 NA 105 178 0 93 NA 150 220 0 137 NA 533 2815 554 798 NA 984 3033 604 945
1470258000.0 4.22 NA 108 50 52 0 NA 159 73 87 0 NA 1505 113 169 291 NA 1612 144 220 329
1470258000.0 4.26 NA 163 0 NA NA NA 210 0 NA NA NA 4890 732 NA NA NA 5258 790 NA NA
1470258000.0 4.28 NA 172 0 NA NA NA 227 0 NA NA NA 2925 1066 NA NA NA 3235 1097 NA NA
1470258000.0 4.29 NA 108 177 0 94 NA 150 223 0 138 NA 585 2975 605 873 NA 746 3054 638 990
1470258000.0 4.34 NA 171 0 NA NA NA 220 0 NA NA NA 7564 797 NA NA NA 8467 847 NA NA
1470258000.0 4.36 NA 176 0 NA NA NA 216 0 NA NA NA 3377 372 NA NA NA 3669 414 NA NA
1470258000.0 4.37 NA 167 0 NA NA NA 214 0 NA NA NA 6435 692 NA NA NA 6664 731 NA NA
1470258000.0 4.41 NA 112 184 0 NA NA 153 239 0 NA NA 1237 5992 611 NA NA 1746 6204 652 NA
1470258000.0 4.42 NA 106 190 0 NA NA 155 239 0 NA NA 2520 12858 894 NA NA 2593 12925 924 NA
1470258000.0 4.44 NA 115 181 0 NA NA 151 239 0 NA NA 1123 5225 595 NA NA 1304 5573 703 NA
1470258000.0 4.45 NA 107 185 0 NA NA 155 239 0 NA NA 2774 13055 940 NA NA 3001 13221 958 NA
1470258000.0 4.51 NA 104 189 0 NA NA 153 240 0 NA NA 1675 11854 872 NA NA 1844 11977 895 NA
1470258000.0 4.53 NA 106 189 0 NA NA 156 239 0 NA NA 1539 6431 509 NA NA 1689 6606 541 NA
1470258000.0 4.54 NA 105 197 0 NA NA 153 243 0 NA NA 1425 6653 496 NA NA 1553 6753 524 NA
1470258000.0 4.58 NA 175 0 NA NA NA 237 0 NA NA NA 9926 706 NA NA NA 10601 769 NA NA
1470258000.0 4.63 NA 117 188 0 NA NA 155 239 0 NA NA 3452 15366 884 NA NA 3625 15642 964 NA
1470258000.0 4.64 NA 116 191 0 NA NA 154 239 0 NA NA 3213 15207 856 NA NA 3340 15436 878 NA
1470258000.0 4.68 NA 176 0 NA NA NA 236 0 NA NA NA 6492 463 NA NA NA 6873 556 NA NA
1470258000.0 4.71 NA 109 187 0 77 NA 151 239 0 113 NA 680 5835 586 426 NA 1209 6165 711 491
1470258000.0 4.75 NA 108 189 0 71 NA 155 239 0 109 NA 3332 13379 874 1056 NA 3550 13493 906 1136
1470258000.0 400.0 239 0 NA NA NA 302 0 NA NA NA 2762 219 NA NA NA 2980 248 NA NA NA
1470258000.0 4000.0 NA 159 184 NA NA NA 218 227 NA NA NA 2816 3892 NA NA NA 2965 4007 NA NA
1470258000.0 4001.0 NA 180 186 NA NA NA 232 229 NA NA NA 913 389 NA NA NA 1436 443 NA NA
1470258000.0 4006.0 49 173 181 NA NA 82 225 224 NA NA 1837 1447 799 NA NA 1858 2143 848 NA NA
1470258000.0 4007.0 48 0 0 NA NA 79 0 0 NA NA 833 657 569 NA NA 865 722 641 NA NA
1470258000.0 4008.0 54 171 191 NA NA 88 224 228 NA NA 882 407 382 NA NA 927 555 447 NA NA
1470258000.0 401.0 245 0 NA NA NA 313 0 NA NA NA 1615 162 NA NA NA 1763 183 NA NA NA
1470258000.0 43.0 NA 164 177 0 NA NA 215 224 0 NA NA 2108 3369 944 NA NA 2631 3484 981 NA
1470258000.0 45.0 NA 161 181 0 NA NA 216 224 0 NA NA 2060 2778 925 NA NA 2175 3075 978 NA
1470258000.0 5.1 220 0 NA NA NA 275 0 NA NA NA 880 135 NA NA NA 985 172 NA NA NA
1470258000.0 5.2 205 0 NA NA NA 260 0 NA NA NA 1224 148 NA NA NA 1277 161 NA NA NA
1470258000.0 5.3 202 0 NA NA NA 260 0 NA NA NA 739 115 NA NA NA 834 130 NA NA NA
1470258000.0 5.4 213 0 NA NA NA 273 0 NA NA NA 808 125 NA NA NA 911 138 NA NA NA
1470258000.0 5.5 213 0 NA NA NA 272 0 NA NA NA 821 124 NA NA NA 899 139 NA NA NA
1470258000.0 5.6 216 0 NA NA NA 274 0 NA NA NA 916 131 NA NA NA 1184 148 NA NA NA
1470258000.0 5.7 217 0 NA NA NA 271 0 NA NA NA 827 129 NA NA NA 921 142 NA NA NA
1470258000.0 50000.0 NA 113 193 NA NA NA 154 244 NA NA NA 1956 14569 NA NA NA 2152 14802 NA NA
1470258000.0 501.0 26 0 NA NA NA 50 0 NA NA NA 26 19 NA NA NA 37 32 NA NA NA
1470258000.0 502.0 28 0 NA NA NA 50 0 NA NA NA 40 20 NA NA NA 58 36 NA NA NA
1470258000.0 50203.0 61 173 193 NA NA 98 235 230 NA NA 5676 1897 715 NA NA 5789 2159 831 NA NA
1470258000.0 50204.0 60 169 188 NA NA 98 232 233 NA NA 6611 1757 730 NA NA 6712 3240 826 NA NA
1470258000.0 503.0 26 0 NA NA NA 52 0 NA NA NA 135 19 NA NA NA 162 28 NA NA NA
1470258000.0 504.0 29 0 NA NA NA 52 0 NA NA NA 74 21 NA NA NA 91 37 NA NA NA
1470258000.0 505.0 26 0 NA NA NA 52 0 NA NA NA 68 20 NA NA NA 87 37 NA NA NA
1470258000.0 506.0 26 0 NA NA NA 52 0 NA NA NA 34 12 NA NA NA 61 24 NA NA NA
1470258000.0 507.0 27 0 NA NA NA 52 0 NA NA NA 129 20 NA NA NA 143 35 NA NA NA
1470258000.0 508.0 26 0 NA NA NA 52 0 NA NA NA 59 19 NA NA NA 73 34 NA NA NA
1470258000.0 509.0 24 0 NA NA NA 51 0 NA NA NA 48 19 NA NA NA 60 32 NA NA NA
1470258000.0 510.0 30 0 NA NA NA 52 0 NA NA NA 247 19 NA NA NA 267 32 NA NA NA
1470258000.0 511.0 32 0 NA NA NA 56 0 NA NA NA 712 17 NA NA NA 742 35 NA NA NA
1470258000.0 512.0 20 29 0 NA NA 110 55 0 NA NA 16 54 17 NA NA 5108 88 30 NA NA
1470258000.0 513.0 30 0 NA NA NA 66 0 NA NA NA 61 20 NA NA NA 90 38 NA NA NA
1470258000.0 514.0 27 0 NA NA NA 52 0 NA NA NA 36 12 NA NA NA 54 23 NA NA NA
1470258000.0 515.0 19 34 0 NA NA 110 55 0 NA NA 13 40 13 NA NA 4252 87 34 NA NA
1470258000.0 516.0 35 0 NA NA NA 66 0 NA NA NA 57 19 NA NA NA 85 31 NA NA NA
1470258000.0 517.0 29 0 NA NA NA 52 0 NA NA NA 78 20 NA NA NA 94 36 NA NA NA
1470258000.0 518.0 19 32 0 NA NA 110 55 0 NA NA 12 45 13 NA NA 4123 72 89 NA NA
1470258000.0 519.0 0 0 NA NA NA 0 0 NA NA NA 0 1 NA NA NA 0 2 NA NA NA
1470258000.0 520.0 26 0 NA NA NA 52 0 NA NA NA 35 11 NA NA NA 52 28 NA NA NA
1470258000.0 521.0 0 0 NA NA NA 0 0 NA NA NA 0 0 NA NA NA 0 1 NA NA NA
1470258000.0 522.0 19 34 0 NA NA 110 55 0 NA NA 11 43 15 NA NA 3865 56 57 NA NA
1470258000.0 523.0 30 0 NA NA NA 66 0 NA NA NA 67 21 NA NA NA 87 39 NA NA NA
1470258000.0 524.0 26 0 NA NA NA 52 0 NA NA NA 70 19 NA NA NA 85 32 NA NA NA
1470258000.0 525.0 35 0 NA NA NA 66 0 NA NA NA 67 20 NA NA NA 77 36 NA NA NA
1470258000.0 526.0 19 29 0 NA NA 110 55 0 NA NA 19 76 27 NA NA 4982 107 66 NA NA
1470258000.0 527.0 26 0 NA NA NA 52 0 NA NA NA 41 12 NA NA NA 61 32 NA NA NA
1470258000.0 528.0 31 0 NA NA NA 66 0 NA NA NA 63 18 NA NA NA 80 33 NA NA NA
1470258000.0 529.0 19 34 0 NA NA 110 55 0 NA NA 13 32 12 NA NA 3876 53 42 NA NA
