Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1469566800.0 1.0 52 139 118 NA NA 88 183 168 NA NA 1687 504 430 NA NA 1808 584 472 NA NA
1469566800.0 10.0 NA 156 172 0 NA NA 218 225 0 NA NA 2186 3149 863 NA NA 2321 3228 903 NA
1469566800.0 1000.0 NA 175 88 0 43 NA 241 137 0 65 NA 2476 407 388 96 NA 3034 505 430 147
1469566800.0 1001.0 NA 167 34 0 NA NA 218 63 0 NA NA 3282 80 75 NA NA 3411 117 108 NA
1469566800.0 1002.0 NA 168 50 NA NA NA 222 83 NA NA NA 3429 248 NA NA NA 3681 279 NA NA
1469566800.0 1003.0 NA 168 0 NA NA NA 233 0 NA NA NA 5609 642 NA NA NA 5938 713 NA NA
1469566800.0 101.0 86 NA NA NA NA 125 NA NA NA NA 1308 NA NA NA NA 1364 NA NA NA NA
1469566800.0 102.0 86 NA NA NA NA 124 NA NA NA NA 1036 NA NA NA NA 1073 NA NA NA NA
1469566800.0 103.0 51 151 169 NA NA 86 202 220 NA NA 763 464 480 NA NA 894 548 559 NA NA
1469566800.0 105.0 52 150 38 NA NA 88 201 64 NA NA 2171 712 36 NA NA 2207 794 59 NA NA
1469566800.0 106.0 46 0 0 NA NA 78 0 0 NA NA 725 643 443 NA NA 743 761 491 NA NA
1469566800.0 107.0 53 152 171 NA NA 89 203 222 NA NA 3019 550 546 NA NA 3117 669 604 NA NA
1469566800.0 108.0 51 154 185 NA NA 88 203 222 NA NA 3721 403 458 NA NA 3901 437 495 NA NA
1469566800.0 109.0 51 152 171 NA NA 87 203 222 NA NA 2633 582 613 NA NA 2746 708 675 NA NA
1469566800.0 11.0 NA 150 176 0 48 NA 211 229 0 75 NA 1371 1780 849 46 NA 1704 1849 887 75
1469566800.0 110.0 47 149 166 NA NA 82 200 218 NA NA 791 559 568 NA NA 900 644 678 NA NA
1469566800.0 1102.0 NA 157 175 106 58 NA 216 227 153 97 NA 2806 3948 2165 181 NA 2997 4020 2263 209
1469566800.0 112.0 53 163 185 NA NA 89 204 222 NA NA 2328 376 420 NA NA 2416 417 450 NA NA
1469566800.0 113.0 53 151 172 NA NA 90 204 222 NA NA 2789 532 549 NA NA 2887 653 608 NA NA
1469566800.0 114.0 52 151 170 NA NA 89 204 221 NA NA 2629 547 583 NA NA 2744 676 649 NA NA
1469566800.0 115.0 53 150 175 NA NA 91 204 222 NA NA 3436 546 515 NA NA 3548 676 572 NA NA
1469566800.0 116.0 53 150 175 NA NA 91 205 222 NA NA 3422 537 511 NA NA 3531 664 573 NA NA
1469566800.0 117.0 53 152 172 NA NA 91 205 224 NA NA 4969 579 808 NA NA 5109 679 913 NA NA
1469566800.0 118.0 53 152 172 NA NA 91 206 223 NA NA 3814 554 691 NA NA 4084 667 790 NA NA
1469566800.0 119.0 52 151 175 NA NA 88 203 222 NA NA 3377 419 443 NA NA 3540 461 477 NA NA
1469566800.0 12.0 NA 156 172 0 NA NA 217 224 0 NA NA 2128 3080 870 NA NA 2306 3161 940 NA
1469566800.0 120.0 47 149 166 NA NA 76 200 218 NA NA 557 574 588 NA NA 655 649 664 NA NA
1469566800.0 1200.0 75 186 0 NA NA 121 231 0 NA NA 304 1204 185 NA NA 360 1318 207 NA NA
1469566800.0 1201.0 217 NA NA NA NA 275 NA NA NA NA 878 NA NA NA NA 1197 NA NA NA NA
1469566800.0 121.0 54 153 179 NA NA 91 206 224 NA NA 4467 564 581 NA NA 4539 650 634 NA NA
1469566800.0 123.1 210 NA NA NA NA 273 NA NA NA NA 1275 NA NA NA NA 1382 NA NA NA NA
1469566800.0 123.2 213 NA NA NA NA 276 NA NA NA NA 1677 NA NA NA NA 1840 NA NA NA NA
1469566800.0 123.3 198 NA NA NA NA 259 NA NA NA NA 1035 NA NA NA NA 1173 NA NA NA NA
1469566800.0 124.1 207 NA NA NA NA 267 NA NA NA NA 731 NA NA NA NA 844 NA NA NA NA
1469566800.0 124.2 212 NA NA NA NA 272 NA NA NA NA 755 NA NA NA NA 1073 NA NA NA NA
1469566800.0 124.4 206 NA NA NA NA 267 NA NA NA NA 1027 NA NA NA NA 1157 NA NA NA NA
1469566800.0 124.5 206 NA NA NA NA 267 NA NA NA NA 1177 NA NA NA NA 1370 NA NA NA NA
1469566800.0 124.6 198 NA NA NA NA 260 NA NA NA NA 1153 NA NA NA NA 1323 NA NA NA NA
1469566800.0 125.0 53 150 172 NA NA 91 204 222 NA NA 3124 507 534 NA NA 3263 611 579 NA NA
1469566800.0 126.0 48 150 168 NA NA 82 201 219 NA NA 1127 555 597 NA NA 1214 646 671 NA NA
1469566800.0 127.0 47 149 168 NA NA 77 200 218 NA NA 891 569 588 NA NA 946 672 688 NA NA
1469566800.0 128.0 47 148 167 NA NA 76 200 218 NA NA 534 563 590 NA NA 630 647 666 NA NA
1469566800.0 129.0 47 148 166 NA NA 76 200 218 NA NA 532 567 587 NA NA 649 653 655 NA NA
1469566800.0 13.0 NA 161 176 0 NA NA 219 228 0 NA NA 3541 5113 872 NA NA 3649 5200 929 NA
1469566800.0 130.0 47 150 168 NA NA 77 200 218 NA NA 644 559 589 NA NA 753 651 653 NA NA
1469566800.0 1301.0 59 141 121 NA NA 95 190 174 NA NA 1845 652 660 NA NA 1916 789 830 NA NA
1469566800.0 1302.0 63 149 132 NA NA 101 192 179 NA NA 5818 574 620 NA NA 6190 763 745 NA NA
1469566800.0 1303.0 66 162 145 NA NA 103 193 179 NA NA 14769 560 632 NA NA 15103 819 719 NA NA
1469566800.0 1307.0 53 0 0 0 0 83 0 0 0 0 555 413 257 87 439 832 715 394 115 466
1469566800.0 131.0 49 150 170 NA NA 83 201 219 NA NA 1642 800 864 NA NA 1686 914 1120 NA NA
1469566800.0 1311.0 NA 150 189 0 53 NA 214 236 0 75 NA 712 684 872 41 NA 796 752 891 53
1469566800.0 132.0 53 154 182 NA NA 89 207 225 NA NA 3572 529 507 NA NA 3722 656 549 NA NA
1469566800.0 1325.0 NA 158 181 0 58 NA 220 232 0 81 NA 608 780 763 124 NA 797 977 804 151
1469566800.0 133.0 54 154 175 NA NA 92 207 225 NA NA 6212 601 768 NA NA 6276 713 823 NA NA
1469566800.0 1332.0 60 160 181 0 NA 98 210 232 0 NA 3432 562 648 840 NA 3539 709 773 871 NA
1469566800.0 1334.0 62 156 180 0 NA 99 208 230 0 NA 4132 574 681 823 NA 4606 725 835 886 NA
1469566800.0 134.0 NA 170 28 0 NA NA 224 59 0 NA NA 2915 37 37 NA NA 3450 54 60 NA
1469566800.0 1340.0 59 157 179 0 NA 95 204 228 0 NA 1040 420 472 786 NA 1368 621 599 826 NA
1469566800.0 1343.0 58 159 181 0 NA 96 206 230 0 NA 3027 582 757 814 NA 3529 736 1200 882 NA
1469566800.0 1344.0 64 161 183 0 NA 102 208 230 0 NA 8595 385 448 562 NA 8930 432 486 577 NA
1469566800.0 1345.0 62 158 181 0 NA 99 208 230 0 NA 5536 628 695 821 NA 5678 807 829 875 NA
1469566800.0 1348.0 60 158 180 0 NA 98 208 230 0 NA 3003 541 697 830 NA 3149 883 851 858 NA
1469566800.0 135.1 0 NA NA NA NA 0 NA NA NA NA 627 NA NA NA NA 757 NA NA NA NA
1469566800.0 135.2 0 NA NA NA NA 0 NA NA NA NA 568 NA NA NA NA 628 NA NA NA NA
1469566800.0 135.3 0 NA NA NA NA 0 NA NA NA NA 679 NA NA NA NA 817 NA NA NA NA
1469566800.0 135.4 0 NA NA NA NA 0 NA NA NA NA 648 NA NA NA NA 799 NA NA NA NA
1469566800.0 135.5 0 NA NA NA NA 0 NA NA NA NA 644 NA NA NA NA 779 NA NA NA NA
1469566800.0 135.6 0 NA NA NA NA 0 NA NA NA NA 647 NA NA NA NA 796 NA NA NA NA
1469566800.0 135.7 0 NA NA NA NA 0 NA NA NA NA 708 NA NA NA NA 866 NA NA NA NA
1469566800.0 135.8 129 NA NA NA NA 173 NA NA NA NA 572 NA NA NA NA 629 NA NA NA NA
1469566800.0 1351.0 61 155 178 0 NA 96 203 227 0 NA 744 419 462 810 NA 1100 636 683 874 NA
1469566800.0 1352.0 59 156 179 0 NA 97 206 230 0 NA 2620 541 561 660 NA 2776 732 664 705 NA
1469566800.0 1353.0 67 172 186 0 NA 110 211 233 0 NA 10907 459 529 528 NA 11277 510 579 547 NA
1469566800.0 1354.0 60 159 180 0 NA 101 209 231 0 NA 6751 614 675 812 NA 6889 753 784 847 NA
1469566800.0 1355.0 64 160 181 0 NA 102 211 233 0 NA 6428 679 823 819 NA 6559 860 958 861 NA
