Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469311200.0 124.4 150 NA NA NA NA NA NA 205 NA NA NA NA NA NA 481 NA NA NA NA NA NA 622 NA NA NA NA NA NA
1469311200.0 124.5 147 NA NA NA NA NA NA 205 NA NA NA NA NA NA 386 NA NA NA NA NA NA 413 NA NA NA NA NA NA
1469311200.0 124.6 144 NA NA NA NA NA NA 203 NA NA NA NA NA NA 487 NA NA NA NA NA NA 632 NA NA NA NA NA NA
1469311200.0 125.0 53 80 168 NA NA NA NA 99 144 227 NA NA NA NA 4068 448 618 NA NA NA NA 4159 489 675 NA NA NA NA
1469311200.0 126.0 43 75 168 NA NA NA NA 89 143 227 NA NA NA NA 1258 387 570 NA NA NA NA 1384 452 923 NA NA NA NA
1469311200.0 127.0 43 70 165 NA NA NA NA 84 143 227 NA NA NA NA 1463 359 529 NA NA NA NA 1491 386 681 NA NA NA NA
1469311200.0 128.0 43 71 168 NA NA NA NA 83 143 227 NA NA NA NA 564 405 535 NA NA NA NA 635 513 566 NA NA NA NA
1469311200.0 129.0 44 74 168 NA NA NA NA 87 143 227 NA NA NA NA 584 379 542 NA NA NA NA 598 401 592 NA NA NA NA
1469311200.0 13.0 NA 65 170 0 NA NA NA NA 140 227 0 NA NA NA NA 476 1620 989 NA NA NA NA 502 1653 1001 NA NA NA
1469311200.0 130.0 44 72 169 NA NA NA NA 88 143 227 NA NA NA NA 675 378 559 NA NA NA NA 759 435 621 NA NA NA NA
1469311200.0 1301.0 57 109 148 NA NA NA NA 103 171 206 NA NA NA NA 1519 611 620 NA NA NA NA 2288 1146 1246 NA NA NA NA
1469311200.0 1302.0 63 120 151 NA NA NA NA 109 171 207 NA NA NA NA 5616 606 723 NA NA NA NA 6532 742 854 NA NA NA NA
1469311200.0 1303.0 63 135 151 NA NA NA NA 110 171 216 NA NA NA NA 9199 677 1169 NA NA NA NA 9629 742 1231 NA NA NA NA
1469311200.0 131.0 45 74 171 NA NA NA NA 89 143 227 NA NA NA NA 1329 388 561 NA NA NA NA 1377 408 617 NA NA NA NA
1469311200.0 1311.0 NA 124 194 0 46 NA NA NA 182 259 0 85 NA NA NA 899 1142 1791 140 NA NA NA 1015 1197 1802 168 NA NA
1469311200.0 132.0 50 76 171 NA NA NA NA 95 143 227 NA NA NA NA 2800 442 637 NA NA NA NA 3130 462 745 NA NA NA NA
1469311200.0 133.0 56 82 169 NA NA NA NA 100 144 230 NA NA NA NA 9951 540 1152 NA NA NA NA 10122 555 1174 NA NA NA NA
1469311200.0 134.0 NA 183 36 0 NA NA NA NA 249 67 0 NA NA NA NA 2783 12 10 NA NA NA NA 3003 26 15 NA NA NA
1469311200.0 134.701 NA 96 206 0 NA NA NA NA 164 267 0 NA NA NA NA 1818 7547 1245 NA NA NA NA 2086 7908 1269 NA NA NA
1469311200.0 134.702 NA 97 197 0 NA NA NA NA 163 263 0 NA NA NA NA 1470 5618 638 NA NA NA NA 1644 5827 650 NA NA NA
1469311200.0 134.703 NA 110 197 0 NA NA NA NA 163 271 0 NA NA NA NA 1535 5668 660 NA NA NA NA 1916 6500 683 NA NA NA
1469311200.0 134.704 NA 109 197 0 NA NA NA NA 161 265 0 NA NA NA NA 1332 5401 650 NA NA NA NA 1651 6268 677 NA NA NA
1469311200.0 134.705 NA 101 205 0 NA NA NA NA 165 272 0 NA NA NA NA 1497 5966 666 NA NA NA NA 1608 6191 679 NA NA NA
1469311200.0 134.706 NA 100 210 0 NA NA NA NA 163 269 0 NA NA NA NA 1950 5944 660 NA NA NA NA 2391 6034 671 NA NA NA
1469311200.0 134.707 NA 99 201 0 NA NA NA NA 164 261 0 NA NA NA NA 1492 5444 631 NA NA NA NA 1624 5662 650 NA NA NA
1469311200.0 134.708 NA 99 199 0 NA NA NA NA 166 264 0 NA NA NA NA 1483 5122 666 NA NA NA NA 1604 5320 687 NA NA NA
1469311200.0 134.709 NA 111 196 0 NA NA NA NA 162 289 0 NA NA NA NA 1451 6003 652 NA NA NA NA 1777 6960 665 NA NA NA
1469311200.0 134.71 NA 95 201 0 NA NA NA NA 158 258 0 NA NA NA NA 1599 6551 1242 NA NA NA NA 1781 6835 1275 NA NA NA
1469311200.0 134.801 NA 104 203 0 NA NA NA NA 166 262 0 NA NA NA NA 2012 7462 1138 NA NA NA NA 2123 7731 1157 NA NA NA
1469311200.0 134.802 NA 105 212 0 NA NA NA NA 166 267 0 NA NA NA NA 2180 7121 606 NA NA NA NA 2557 7211 616 NA NA NA
1469311200.0 134.803 NA 115 199 0 NA NA NA NA 166 268 0 NA NA NA NA 1871 6506 610 NA NA NA NA 2327 7133 627 NA NA NA
1469311200.0 134.804 NA 106 217 0 NA NA NA NA 169 277 0 NA NA NA NA 2165 7189 586 NA NA NA NA 2597 7266 596 NA NA NA
1469311200.0 134.805 NA 109 219 0 NA NA NA NA 173 273 0 NA NA NA NA 2357 7041 594 NA NA NA NA 2712 7113 610 NA NA NA
1469311200.0 134.806 NA 108 217 0 NA NA NA NA 170 276 0 NA NA NA NA 2695 7842 538 NA NA NA NA 3063 7934 555 NA NA NA
1469311200.0 134.807 NA 131 231 0 NA NA NA NA 208 287 0 NA NA NA NA 2987 6969 650 NA NA NA NA 3292 7046 659 NA NA NA
1469311200.0 134.808 NA 131 226 0 NA NA NA NA 206 287 0 NA NA NA NA 2799 7449 574 NA NA NA NA 3100 7537 587 NA NA NA
1469311200.0 134.809 NA 106 208 0 NA NA NA NA 169 266 0 NA NA NA NA 2290 6664 591 NA NA NA NA 2666 6773 603 NA NA NA
1469311200.0 134.81 NA 118 198 0 NA NA NA NA 166 268 0 NA NA NA NA 1976 6793 647 NA NA NA NA 2289 7487 658 NA NA NA
1469311200.0 134.811 NA 110 214 0 NA NA NA NA 173 271 0 NA NA NA NA 2220 7195 594 NA NA NA NA 2603 7279 607 NA NA NA
1469311200.0 134.812 NA 101 202 0 NA NA NA NA 165 261 0 NA NA NA NA 1854 7376 1156 NA NA NA NA 2004 7683 1185 NA NA NA
1469311200.0 134.901 NA 107 201 0 NA NA NA NA 167 263 0 NA NA NA NA 2146 7475 1138 NA NA NA NA 2295 7735 1162 NA NA NA
1469311200.0 134.902 NA 104 198 0 NA NA NA NA 168 264 0 NA NA NA NA 1639 5242 630 NA NA NA NA 1840 5485 650 NA NA NA
1469311200.0 134.903 NA 105 199 0 NA NA NA NA 168 261 0 NA NA NA NA 1509 4785 659 NA NA NA NA 1688 5085 685 NA NA NA
1469311200.0 134.904 NA 117 197 0 NA NA NA NA 172 269 0 NA NA NA NA 1986 5986 640 NA NA NA NA 2321 6554 665 NA NA NA
1469311200.0 134.905 NA 111 197 0 NA NA NA NA 168 263 0 NA NA NA NA 1518 4781 625 NA NA NA NA 1618 5165 641 NA NA NA
1469311200.0 134.906 NA 108 199 0 NA NA NA NA 169 266 0 NA NA NA NA 1882 5678 632 NA NA NA NA 1940 6075 651 NA NA NA
1469311200.0 134.907 NA 128 221 0 NA NA NA NA 210 280 0 NA NA NA NA 2364 5413 648 NA NA NA NA 2826 5490 662 NA NA NA
1469311200.0 134.908 NA 146 216 0 NA NA NA NA 210 281 0 NA NA NA NA 2213 5569 653 NA NA NA NA 2502 7364 666 NA NA NA
1469311200.0 134.909 NA 115 195 0 NA NA NA NA 169 262 0 NA NA NA NA 1692 5207 638 NA NA NA NA 2002 6077 662 NA NA NA
1469311200.0 134.91 NA 105 202 0 NA NA NA NA 168 261 0 NA NA NA NA 1466 4582 624 NA NA NA NA 1604 4833 639 NA NA NA
1469311200.0 134.911 NA 105 198 0 NA NA NA NA 169 263 0 NA NA NA NA 1653 4953 628 NA NA NA NA 1767 5156 640 NA NA NA
1469311200.0 134.912 NA 102 198 0 NA NA NA NA 165 256 0 NA NA NA NA 1873 6647 1212 NA NA NA NA 2007 6874 1248 NA NA NA
1469311200.0 135.1 179 0 90 NA NA NA NA 247 0 142 NA NA NA NA 1018 211 338 NA NA NA NA 1223 226 672 NA NA NA NA
1469311200.0 135.11 183 0 90 NA NA NA NA 253 0 143 NA NA NA NA 1298 218 392 NA NA NA NA 1991 249 623 NA NA NA NA
1469311200.0 135.12 177 0 93 NA NA NA NA 247 0 142 NA NA NA NA 946 228 308 NA NA NA NA 1752 242 669 NA NA NA NA
1469311200.0 135.2 167 0 87 NA NA NA NA 229 0 142 NA NA NA NA 702 179 259 NA NA NA NA 869 213 639 NA NA NA NA
1469311200.0 135.3 167 0 89 NA NA NA NA 229 0 142 NA NA NA NA 765 196 282 NA NA NA NA 1413 220 766 NA NA NA NA
1469311200.0 135.4 180 0 89 NA NA NA NA 246 0 142 NA NA NA NA 900 198 318 NA NA NA NA 1562 241 643 NA NA NA NA
1469311200.0 135.5 177 0 89 NA NA NA NA 246 0 142 NA NA NA NA 867 204 309 NA NA NA NA 1018 223 647 NA NA NA NA
1469311200.0 135.6 178 0 89 NA NA NA NA 247 0 143 NA NA NA NA 930 205 328 NA NA NA NA 1329 250 673 NA NA NA NA
1469311200.0 135.7 178 0 89 NA NA NA NA 246 0 142 NA NA NA NA 874 206 288 NA NA NA NA 1590 227 409 NA NA NA NA
1469311200.0 135.8 76 NA NA NA NA NA NA 128 NA NA NA NA NA NA 238 NA NA NA NA NA NA 511 NA NA NA NA NA NA
1469311200.0 135.9 181 0 90 NA NA NA NA 247 0 142 NA NA NA NA 792 206 298 NA NA NA NA 934 232 640 NA NA NA NA
1469311200.0 14.0 NA 65 169 0 NA NA NA NA 140 227 0 NA NA NA NA 1834 2066 680 NA NA NA NA 1918 2154 720 NA NA NA
1469311200.0 140.1 NA 82 197 0 NA NA NA NA 152 263 0 NA NA NA NA 289 559 665 NA NA NA NA 377 637 676 NA NA NA
1469311200.0 140.2 NA 89 194 0 NA NA NA NA 151 263 0 NA NA NA NA 236 532 632 NA NA NA NA 290 709 705 NA NA NA
1469311200.0 140.4 NA 83 200 0 NA NA NA NA 152 251 0 NA NA NA NA 296 588 660 NA NA NA NA 461 656 678 NA NA NA
1469311200.0 140.51 NA 30 198 0 NA NA NA NA 80 243 0 NA NA NA NA 3648 2914 1276 NA NA NA NA 3810 3193 1300 NA NA NA
1469311200.0 140.52 NA 189 181 0 NA NA NA NA 253 236 0 NA NA NA NA 1843 1521 773 NA NA NA NA 1929 1571 825 NA NA NA
1469311200.0 140.53 NA 218 0 NA NA NA NA NA 283 0 NA NA NA NA NA 4045 920 NA NA NA NA NA 4282 957 NA NA NA NA
1469311200.0 144.6 NA 182 NA NA NA NA NA NA 245 NA NA NA NA NA NA 1838 NA NA NA NA NA NA 2317 NA NA NA NA NA
1469311200.0 145.0 NA 174 288 0 NA NA NA NA 246 353 0 NA NA NA NA 2491 2254 662 NA NA NA NA 2646 2328 676 NA NA NA
1469311200.0 15.0 NA 60 169 0 NA NA NA NA 139 227 0 NA NA NA NA 1624 1060 679 NA NA NA NA 1713 1200 710 NA NA NA
1469311200.0 16.0 NA 64 167 0 NA NA NA NA 140 227 0 NA NA NA NA 1619 1389 645 NA NA NA NA 1678 1435 681 NA NA NA
1469311200.0 160134.701 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.702 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.703 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.704 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.705 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.706 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.707 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.708 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.709 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.71 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.801 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.802 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.803 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.804 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.805 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.806 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.807 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.808 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.809 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.81 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.811 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.812 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.901 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.902 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.903 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.904 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.905 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.906 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.907 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.908 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.909 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.91 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 160134.911 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1469311200.0 17.0 NA 70 168 0 NA NA NA NA 139 227 0 NA NA NA NA 1618 1193 686 NA NA NA NA 1817 1361 711 NA NA NA
1469311200.0 18.0 NA 61 171 0 NA NA NA NA 139 227 0 NA NA NA NA 1606 959 666 NA NA NA NA 1632 1021 685 NA NA NA
1469311200.0 19.0 NA 70 168 0 NA NA NA NA 139 227 0 NA NA NA NA 1611 1021 652 NA NA NA NA 1758 1053 678 NA NA NA
1469311200.0 2.0 54 82 112 NA NA NA NA 100 143 171 NA NA NA NA 8515 718 915 NA NA NA NA 8688 766 967 NA NA NA NA
1469311200.0 20.0 NA 63 169 0 NA NA NA NA 140 227 0 NA NA NA NA 1682 1299 627 NA NA NA NA 1745 1340 656 NA NA NA
1469311200.0 200.0 NA 83 187 0 NA NA NA NA 140 251 0 NA NA NA NA 675 1324 731 NA NA NA NA 1221 1795 774 NA NA NA
1469311200.0 202.0 NA 73 184 0 NA NA NA NA 140 249 0 NA NA NA NA 654 1369 732 NA NA NA NA 1040 1923 761 NA NA NA
1469311200.0 203.0 NA 75 189 0 NA NA NA NA 140 256 0 NA NA NA NA 671 1347 719 NA NA NA NA 1043 1686 770 NA NA NA
1469311200.0 204.0 51 80 183 0 NA NA NA 98 150 248 0 NA NA NA 6199 976 1576 651 NA NA NA 6313 1313 1938 660 NA NA NA
1469311200.0 205.0 NA 76 183 0 NA NA NA NA 140 249 0 NA NA NA NA 621 1073 729 NA NA NA NA 993 1498 800 NA NA NA
1469311200.0 21.0 NA 73 171 0 NA NA NA NA 140 227 0 NA NA NA NA 1746 1655 715 NA NA NA NA 2062 1871 758 NA NA NA
1469311200.0 22.0 NA 72 171 0 NA NA NA NA 140 227 0 NA NA NA NA 1833 2191 708 NA NA NA NA 2129 2397 727 NA NA NA
1469311200.0 23.0 NA 66 167 0 NA NA NA NA 140 226 0 NA NA NA NA 1884 1941 692 NA NA NA NA 1996 2039 727 NA NA NA
1469311200.0 24.0 NA 66 177 0 NA NA NA NA 140 228 0 NA NA NA NA 3294 4297 1223 NA NA NA NA 3378 4433 1294 NA NA NA
1469311200.0 25.0 NA 69 178 0 46 NA NA NA 140 238 0 83 NA NA NA 3459 4046 802 72 NA NA NA 3551 4090 813 81 NA NA
1469311200.0 250199.0 120 NA NA NA NA NA NA 183 NA NA NA NA NA NA 2812 NA NA NA NA NA NA 3695 NA NA NA NA NA NA
1469311200.0 250200.1 62 0 NA NA NA NA NA 107 0 NA NA NA NA NA 4925 0 NA NA NA NA NA 5393 0 NA NA NA NA NA
1469311200.0 250399.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250402.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250403.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250405.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250406.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250407.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 250408.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25402.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25403.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25405.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25406.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25407.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25408.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 25409.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1469311200.0 26.0 NA 65 175 0 NA NA NA NA 140 234 0 NA NA NA NA 1703 1581 682 NA NA NA NA 1862 1624 721 NA NA NA
1469311200.0 27.0 NA 71 181 0 NA NA NA NA 139 227 0 NA NA NA NA 1464 1284 580 NA NA NA NA 1499 1307 603 NA NA NA
1469311200.0 28.0 NA 65 173 0 NA NA NA NA 140 228 0 NA NA NA NA 3162 2967 698 NA NA NA NA 3228 3001 705 NA NA NA
1469311200.0 280.0 90 73 172 0 NA NA NA 169 143 227 0 NA NA NA 10188 792 1038 1038 NA NA NA 10424 874 1092 1063 NA NA NA
1469311200.0 29.0 NA 64 176 0 NA NA NA NA 140 234 0 NA NA NA NA 1858 1749 661 NA NA NA NA 1909 1803 684 NA NA NA
1469311200.0 3.0 55 72 122 NA NA NA NA 101 143 173 NA NA NA NA 7751 266 664 NA NA NA NA 7969 316 687 NA NA NA NA
1469311200.0 30.0 NA 67 179 0 NA NA NA NA 139 227 0 NA NA NA NA 1504 1590 592 NA NA NA NA 1537 1618 616 NA NA NA
