Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470258000.0 1.0 52 63 126 NA NA 93 134 167 NA NA 3605 551 569 NA NA 3839 585 615 NA NA
1470258000.0 1002.0 NA 202 61 NA NA NA 271 95 NA NA NA 3727 282 NA NA NA 3907 466 NA NA
1470258000.0 10024.0 NA 100 222 0 NA NA 175 310 0 NA NA 803 1235 631 NA NA 1267 1791 649 NA
1470258000.0 10024.1 NA 102 138 0 NA NA 175 211 0 NA NA 769 664 522 NA NA 889 748 589 NA
1470258000.0 10024.3 NA 101 134 0 NA NA 175 206 0 NA NA 818 694 411 NA NA 944 979 420 NA
1470258000.0 1003.0 NA 171 0 NA NA NA 231 0 NA NA NA 4601 528 NA NA NA 4846 613 NA NA
1470258000.0 101.0 78 NA NA NA NA 137 NA NA NA NA 2082 NA NA NA NA 2123 NA NA NA NA
1470258000.0 102.0 79 NA NA NA NA 137 NA NA NA NA 1413 NA NA NA NA 1468 NA NA NA NA
1470258000.0 10224.0 NA 135 290 0 NA NA 202 383 0 NA NA 4262 6167 766 NA NA 8887 14778 790 NA
1470258000.0 10225.0 NA 145 290 0 NA NA 206 388 0 NA NA 4402 6181 787 NA NA 13249 21141 1981 NA
1470258000.0 105.0 48 76 26 NA NA 93 141 56 NA NA 3242 619 4 NA NA 3363 635 9 NA NA
1470258000.0 10621.0 72 76 142 0 NA 114 125 190 0 NA 2300 1168 1219 424 NA 2375 1306 1317 442 NA
1470258000.0 10624.0 82 83 148 0 NA 129 125 193 0 NA 8911 953 800 486 NA 9259 1048 899 498 NA
1470258000.0 10625.0 83 79 143 0 NA 128 125 190 0 NA 7263 830 765 397 NA 7486 928 838 414 NA
1470258000.0 10626.0 85 79 150 0 NA 130 125 195 0 NA 16402 1696 1481 594 NA 17467 2239 1744 613 NA
1470258000.0 107.0 48 76 191 NA NA 94 141 248 NA NA 5362 583 817 NA NA 5467 600 860 NA NA
1470258000.0 108.0 50 80 187 NA NA 96 141 249 NA NA 9312 482 665 NA NA 10041 575 740 NA NA
1470258000.0 10821.0 84 NA NA NA NA 125 NA NA NA NA 6387 NA NA NA NA 6517 NA NA NA NA
1470258000.0 10824.0 97 NA NA NA NA 143 NA NA NA NA 20355 NA NA NA NA 21032 NA NA NA NA
1470258000.0 10825.0 95 NA NA NA NA 141 NA NA NA NA 16135 NA NA NA NA 16465 NA NA NA NA
