Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470733200.0 10026.0 NA 106 209 0 NA NA 175 304 0 NA NA 656 1421 594 NA NA 736 1535 735 NA
1470733200.0 110.0 40 77 180 NA NA 85 141 248 NA NA 548 322 397 NA NA 621 390 508 NA NA
1470733200.0 1301.0 55 131 148 NA NA 100 197 221 NA NA 2052 733 649 NA NA 2148 832 748 NA NA
1470733200.0 1321.0 NA 160 222 0 NA NA 214 309 0 NA NA 765 1287 2309 NA NA 878 1378 2363 NA
1470733200.0 135.13 189 0 NA NA NA 252 0 NA NA NA 784 250 NA NA NA 1316 277 NA NA NA
1470733200.0 136.733 NA 122 57 0 NA NA 205 100 0 NA NA 684 135 160 NA NA 1029 568 179 NA
1470733200.0 140.1 NA 141 186 0 NA NA 194 252 0 NA NA 258 350 239 NA NA 692 439 255 NA
1470733200.0 22.0 NA 82 185 0 NA NA 151 249 0 NA NA 2876 2145 753 NA NA 2954 2201 769 NA
1470733200.0 4.22 NA 131 59 54 0 NA 201 92 102 0 NA 606 70 98 157 NA 729 124 230 175
1470733200.0 4.24 NA 53 202 0 NA NA 94 266 0 NA NA 130 2928 871 NA NA 161 3041 902 NA
1470733200.0 4.26 NA 49 201 0 NA NA 92 264 0 NA NA 117 3574 893 NA NA 158 3680 927 NA
1470733200.0 4006.0 43 78 194 NA NA 86 148 264 NA NA 1989 902 1168 NA NA 2019 1311 1474 NA NA
1470733200.0 4007.0 44 78 191 NA NA 89 148 258 NA NA 600 190 378 NA NA 647 290 442 NA NA
1470733200.0 5.1 170 0 NA NA NA 240 0 NA NA NA 788 277 NA NA NA 982 297 NA NA NA
1470733200.0 5.5 170 0 NA NA NA 239 0 NA NA NA 691 270 NA NA NA 741 319 NA NA NA
1470733200.0 5.6 175 0 NA NA NA 241 0 NA NA NA 748 298 NA NA NA 872 351 NA NA NA
1470733200.0 520.0 14 35 0 NA NA 132 65 0 NA NA 8 37 15 NA NA 1949 84 25 NA NA
1470733200.0 523.0 14 46 0 NA NA 132 77 0 NA NA 9 61 15 NA NA 1597 104 25 NA NA
1470733200.0 524.0 14 35 0 NA NA 132 65 0 NA NA 12 34 16 NA NA 2322 54 61 NA NA
1470733200.0 525.0 14 35 0 NA NA 132 66 0 NA NA 11 52 17 NA NA 2835 60 26 NA NA
1470733200.0 527.0 14 35 0 NA NA 131 65 0 NA NA 8 41 15 NA NA 1942 87 25 NA NA
1470733200.0 530.0 14 35 0 NA NA 132 66 0 NA NA 9 42 16 NA NA 2071 96 47 NA NA
1470733200.0 552.0 14 36 0 NA NA 132 66 0 NA NA 8 37 15 NA NA 1949 83 26 NA NA
