Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469610000.0 1.0 48 68 118 NA NA NA NA NA 93 134 168 NA NA NA NA NA 3759 631 494 NA NA NA NA NA 4159 655 529 NA NA NA NA NA
1469610000.0 10.0 NA 82 193 0 NA NA NA NA NA 151 254 0 NA NA NA NA NA 4140 3293 925 NA NA NA NA NA 4342 3420 965 NA NA NA NA
1469610000.0 1000.0 NA 204 122 0 41 NA NA NA NA 268 176 0 77 NA NA NA NA 3799 851 773 268 NA NA NA NA 3875 964 808 315 NA NA NA
1469610000.0 1001.0 NA 181 162 0 0 0 0 0 NA 240 213 0 0 0 0 0 NA 2138 585 9 70 673 27 740 NA 2244 650 31 94 769 58 781
1469610000.0 1002.0 NA 202 64 NA NA NA NA NA NA 271 96 NA NA NA NA NA NA 3759 320 NA NA NA NA NA NA 4047 343 NA NA NA NA NA
1469610000.0 10021.0 NA 97 217 0 NA NA NA NA NA 175 310 0 NA NA NA NA NA 954 1621 655 NA NA NA NA NA 1914 2337 673 NA NA NA NA
1469610000.0 10023.0 NA 98 209 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 468 755 477 NA NA NA NA NA 849 1179 495 NA NA NA NA
1469610000.0 10024.0 NA 101 215 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 489 1079 547 NA NA NA NA NA 624 1218 610 NA NA NA NA
1469610000.0 10024.1 NA 105 137 0 NA NA NA NA NA 176 211 0 NA NA NA NA NA 793 830 571 NA NA NA NA NA 911 1005 590 NA NA NA NA
1469610000.0 10024.2 NA 101 213 0 NA NA NA NA NA 176 309 0 NA NA NA NA NA 598 927 544 NA NA NA NA NA 761 1576 628 NA NA NA NA
1469610000.0 10024.3 NA 101 134 0 NA NA NA NA NA 176 207 0 NA NA NA NA NA 806 1022 491 NA NA NA NA NA 921 1140 507 NA NA NA NA
1469610000.0 10024.4 NA 100 213 0 NA NA NA NA NA 176 309 0 NA NA NA NA NA 594 928 521 NA NA NA NA NA 1069 1111 554 NA NA NA NA
1469610000.0 10024.5 NA 103 132 0 NA NA NA NA NA 176 206 0 NA NA NA NA NA 855 870 527 NA NA NA NA NA 972 1018 546 NA NA NA NA
1469610000.0 10025.0 NA 104 213 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 490 854 538 NA NA NA NA NA 601 1128 552 NA NA NA NA
1469610000.0 10026.0 NA 101 224 0 NA NA NA NA NA 175 310 0 NA NA NA NA NA 983 1791 649 NA NA NA NA NA 1130 2192 668 NA NA NA NA
1469610000.0 1003.0 NA 171 0 NA NA NA NA NA NA 232 0 NA NA NA NA NA NA 3510 416 NA NA NA NA NA NA 3595 435 NA NA NA NA NA
1469610000.0 1004.0 NA 174 139 0 0 0 0 NA NA 238 178 0 0 0 0 NA NA 882 362 10 95 1170 1168 NA NA 954 381 14 98 1178 1181 NA
1469610000.0 101.0 78 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1360 NA NA NA NA NA NA NA 1402 NA NA NA NA NA NA NA
1469610000.0 102.0 79 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 943 NA NA NA NA NA NA NA 972 NA NA NA NA NA NA NA
1469610000.0 10224.0 NA 137 268 0 NA NA NA NA NA 214 388 0 NA NA NA NA NA 2886 4681 562 NA NA NA NA NA 5132 8205 592 NA NA NA NA
1469610000.0 10225.0 NA 142 286 0 NA NA NA NA NA 203 384 0 NA NA NA NA NA 2861 4344 539 NA NA NA NA NA 12091 15737 559 NA NA NA NA
1469610000.0 103.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 448 89 173 NA NA NA NA NA 471 117 195 NA NA NA NA NA
1469610000.0 105.0 49 71 24 NA NA NA NA NA 93 142 56 NA NA NA NA NA 4113 636 5 NA NA NA NA NA 4323 664 8 NA NA NA NA NA
1469610000.0 106.0 35 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 463 91 180 NA NA NA NA NA 512 104 211 NA NA NA NA NA
1469610000.0 10621.0 73 76 134 0 NA NA NA NA 114 132 177 0 NA NA NA NA 2431 1477 1202 260 NA NA NA NA 2559 1797 1291 270 NA NA NA NA
1469610000.0 10624.0 84 77 136 0 NA NA NA NA 130 126 180 0 NA NA NA NA 8083 816 642 295 NA NA NA NA 8599 1156 718 317 NA NA NA NA
1469610000.0 10625.0 82 80 132 0 NA NA NA NA 129 126 177 0 NA NA NA NA 6994 793 691 285 NA NA NA NA 7612 915 1094 305 NA NA NA NA
1469610000.0 10626.0 86 79 137 0 NA NA NA NA 131 126 181 0 NA NA NA NA 14595 1264 1124 378 NA NA NA NA 14925 1366 1538 401 NA NA NA NA
1469610000.0 107.0 47 77 186 NA NA NA NA NA 94 142 250 NA NA NA NA NA 6374 689 807 NA NA NA NA NA 6623 781 848 NA NA NA NA NA
1469610000.0 108.0 51 81 189 NA NA NA NA NA 97 142 250 NA NA NA NA NA 9348 671 886 NA NA NA NA NA 9968 905 931 NA NA NA NA NA
1469610000.0 10821.0 84 NA NA NA NA NA NA NA 126 NA NA NA NA NA NA NA 7220 NA NA NA NA NA NA NA 7334 NA NA NA NA NA NA NA
1469610000.0 10824.0 97 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 22980 NA NA NA NA NA NA NA 24620 NA NA NA NA NA NA NA
1469610000.0 10825.0 92 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 16120 NA NA NA NA NA NA NA 20108 NA NA NA NA NA NA NA
1469610000.0 10826.0 99 NA NA NA NA NA NA NA 147 NA NA NA NA NA NA NA 23008 NA NA NA NA NA NA NA 25283 NA NA NA NA NA NA NA
1469610000.0 109.0 51 80 192 NA NA NA NA NA 97 142 252 NA NA NA NA NA 9926 726 1099 NA NA NA NA NA 10540 795 1174 NA NA NA NA NA
1469610000.0 11.0 NA 81 196 0 51 NA NA NA NA 151 261 0 88 NA NA NA NA 2131 1022 826 38 NA NA NA NA 2255 1134 899 64 NA NA NA
1469610000.0 110.0 42 70 185 NA NA NA NA NA 86 142 250 NA NA NA NA NA 1080 599 671 NA NA NA NA NA 1125 621 689 NA NA NA NA NA
1469610000.0 1102.0 NA 91 195 98 60 NA NA NA NA 161 254 152 110 NA NA NA NA 4448 4730 2535 227 NA NA NA NA 4621 7287 2939 264 NA NA NA
1469610000.0 11021.0 84 203 90 NA NA NA NA NA 126 250 122 NA NA NA NA NA 3120 2781 1017 NA NA NA NA NA 3278 3177 1099 NA NA NA NA NA
1469610000.0 11024.0 97 204 81 NA NA NA NA NA 143 253 124 NA NA NA NA NA 14810 2984 1200 NA NA NA NA NA 15972 3126 1309 NA NA NA NA NA
1469610000.0 11025.0 96 206 81 NA NA NA NA NA 142 254 123 NA NA NA NA NA 16042 5573 2590 NA NA NA NA NA 17060 5698 2989 NA NA NA NA NA
1469610000.0 11026.0 100 204 82 NA NA NA NA NA 149 254 125 NA NA NA NA NA 36764 6441 2717 NA NA NA NA NA 37741 6696 2898 NA NA NA NA NA
1469610000.0 111.0 49 80 196 NA NA NA NA NA 94 142 250 NA NA NA NA NA 2757 283 473 NA NA NA NA NA 2976 325 527 NA NA NA NA NA
1469610000.0 112.0 50 81 183 NA NA NA NA NA 94 142 250 NA NA NA NA NA 6185 675 691 NA NA NA NA NA 6459 695 726 NA NA NA NA NA
1469610000.0 11221.0 77 77 132 0 NA NA NA NA 119 132 177 0 NA NA NA NA 2669 1733 1216 321 NA NA NA NA 3498 1857 1332 337 NA NA NA NA
1469610000.0 11224.0 89 80 137 0 NA NA NA NA 135 132 180 0 NA NA NA NA 11413 1531 1102 434 NA NA NA NA 12465 2314 1337 470 NA NA NA NA
1469610000.0 11225.0 88 78 133 0 NA NA NA NA 134 126 177 0 NA NA NA NA 7178 933 582 309 NA NA NA NA 7697 1063 1177 351 NA NA NA NA
1469610000.0 11226.0 90 79 138 0 NA NA NA NA 135 126 181 0 NA NA NA NA 15124 1299 1096 381 NA NA NA NA 15784 1495 1508 398 NA NA NA NA
1469610000.0 113.0 50 72 188 NA NA NA NA NA 97 142 250 NA NA NA NA NA 7519 621 789 NA NA NA NA NA 7754 687 846 NA NA NA NA NA
1469610000.0 114.0 50 74 186 NA NA NA NA NA 96 142 250 NA NA NA NA NA 7245 624 732 NA NA NA NA NA 7407 654 768 NA NA NA NA NA
1469610000.0 115.0 50 81 189 NA NA NA NA NA 97 142 250 NA NA NA NA NA 7595 671 779 NA NA NA NA NA 7750 745 904 NA NA NA NA NA
1469610000.0 116.0 50 72 185 NA NA NA NA NA 97 142 250 NA NA NA NA NA 8099 666 842 NA NA NA NA NA 8387 771 965 NA NA NA NA NA
1469610000.0 117.0 50 74 189 NA NA NA NA NA 97 142 250 NA NA NA NA NA 10225 689 818 NA NA NA NA NA 11127 849 865 NA NA NA NA NA
1469610000.0 118.0 54 81 186 NA NA NA NA NA 97 142 250 NA NA NA NA NA 8806 688 972 NA NA NA NA NA 9389 723 1099 NA NA NA NA NA
1469610000.0 119.0 50 72 187 NA NA NA NA NA 94 142 250 NA NA NA NA NA 6180 703 733 NA NA NA NA NA 6514 732 1112 NA NA NA NA NA
1469610000.0 12.0 NA 80 192 0 NA NA NA NA NA 151 253 0 NA NA NA NA NA 3886 3259 884 NA NA NA NA NA 3994 3323 910 NA NA NA NA
1469610000.0 120.0 41 67 185 NA NA NA NA NA 85 142 250 NA NA NA NA NA 578 391 418 NA NA NA NA NA 591 416 453 NA NA NA NA NA
1469610000.0 121.0 51 77 188 NA NA NA NA NA 98 142 250 NA NA NA NA NA 8018 512 697 NA NA NA NA NA 8303 585 775 NA NA NA NA NA
1469610000.0 122.0 44 78 184 NA NA NA NA NA 92 151 250 NA NA NA NA NA 920 224 371 NA NA NA NA NA 970 241 410 NA NA NA NA NA
1469610000.0 123.1 177 NA NA NA NA NA NA NA 239 NA NA NA NA NA NA NA 731 NA NA NA NA NA NA NA 854 NA NA NA NA NA NA NA
