Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470520800.0 10.0 NA 90 222 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 4899 4085 1095 NA NA NA NA NA 5161 4330 1134 NA NA NA NA
1470520800.0 1001.0 NA 213 190 0 0 0 0 0 NA 262 222 0 0 0 0 0 NA 3636 553 11 94 909 25 915 NA 3863 682 15 208 921 31 1028
1470520800.0 10224.0 NA 144 306 0 NA NA NA NA NA 209 390 0 NA NA NA NA NA 4581 6585 960 NA NA NA NA NA 8863 10831 1004 NA NA NA NA
1470520800.0 10225.0 NA 151 319 0 NA NA NA NA NA 213 399 0 NA NA NA NA NA 4389 6732 938 NA NA NA NA NA 12839 14100 973 NA NA NA NA
1470520800.0 10621.0 81 88 171 0 NA NA NA NA 115 129 202 0 NA NA NA NA 2742 1219 1501 538 NA NA NA NA 2905 1424 1768 652 NA NA NA NA
1470520800.0 10624.0 87 89 178 0 NA NA NA NA 133 129 204 0 NA NA NA NA 10340 1268 1186 799 NA NA NA NA 10558 1516 1344 915 NA NA NA NA
1470520800.0 10625.0 88 89 180 0 NA NA NA NA 137 129 203 0 NA NA NA NA 8166 1235 962 732 NA NA NA NA 8263 1366 1114 740 NA NA NA NA
1470520800.0 10626.0 87 97 173 0 NA NA NA NA 135 129 206 0 NA NA NA NA 17788 1271 1302 809 NA NA NA NA 17908 1511 1657 823 NA NA NA NA
1470520800.0 107.0 54 92 225 NA NA NA NA NA 104 146 264 NA NA NA NA NA 5977 704 832 NA NA NA NA NA 6126 809 1122 NA NA NA NA NA
1470520800.0 108.0 55 88 228 NA NA NA NA NA 102 146 266 NA NA NA NA NA 9632 735 1075 NA NA NA NA NA 9696 795 1270 NA NA NA NA NA
1470520800.0 10824.0 103 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 23703 NA NA NA NA NA NA NA 23987 NA NA NA NA NA NA NA
1470520800.0 10825.0 99 NA NA NA NA NA NA NA 147 NA NA NA NA NA NA NA 17662 NA NA NA NA NA NA NA 17887 NA NA NA NA NA NA NA
1470520800.0 10826.0 107 NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA 40812 NA NA NA NA NA NA NA 41063 NA NA NA NA NA NA NA
1470520800.0 109.0 56 89 220 NA NA NA NA NA 102 146 266 NA NA NA NA NA 9456 720 1020 NA NA NA NA NA 9532 787 1172 NA NA NA NA NA
1470520800.0 1102.0 NA 99 228 132 78 NA NA NA NA 159 272 165 108 NA NA NA NA 5070 5497 3148 208 NA NA NA NA 5270 5679 3330 306 NA NA NA
1470520800.0 11021.0 95 211 91 NA NA NA NA NA 133 255 127 NA NA NA NA NA 6526 5950 2260 NA NA NA NA NA 6591 6169 2478 NA NA NA NA NA
1470520800.0 11024.0 100 226 93 NA NA NA NA NA 147 258 130 NA NA NA NA NA 23144 6159 2302 NA NA NA NA NA 23380 6437 2510 NA NA NA NA NA
1470520800.0 11025.0 100 211 93 NA NA NA NA NA 150 259 129 NA NA NA NA NA 17432 5941 2242 NA NA NA NA NA 17541 6065 2493 NA NA NA NA NA
1470520800.0 11026.0 105 214 108 NA NA NA NA NA 159 261 133 NA NA NA NA NA 40872 6049 2323 NA NA NA NA NA 41018 6292 2421 NA NA NA NA NA
1470520800.0 112.0 55 80 230 NA NA NA NA NA 101 146 264 NA NA NA NA NA 5862 705 786 NA NA NA NA NA 6013 809 919 NA NA NA NA NA
1470520800.0 11221.0 87 100 171 0 NA NA NA NA 126 129 203 0 NA NA NA NA 3070 1240 1517 531 NA NA NA NA 3120 1384 1674 541 NA NA NA NA
1470520800.0 11224.0 92 100 174 0 NA NA NA NA 140 128 205 0 NA NA NA NA 11097 1300 1130 795 NA NA NA NA 11301 1396 1482 910 NA NA NA NA
1470520800.0 11225.0 91 88 171 0 NA NA NA NA 139 128 203 0 NA NA NA NA 8377 1265 963 743 NA NA NA NA 8502 1484 1236 878 NA NA NA NA
1470520800.0 11226.0 94 90 173 0 NA NA NA NA 140 128 208 0 NA NA NA NA 18299 1326 1306 826 NA NA NA NA 18532 1468 1580 835 NA NA NA NA
1470520800.0 113.0 56 84 222 NA NA NA NA NA 107 146 265 NA NA NA NA NA 7321 716 838 NA NA NA NA NA 7393 882 1146 NA NA NA NA NA
1470520800.0 114.0 55 94 221 NA NA NA NA NA 102 146 265 NA NA NA NA NA 6970 724 835 NA NA NA NA NA 7041 886 961 NA NA NA NA NA
