Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469782800.0 1.0 53 71 147 NA NA NA NA NA 98 137 181 NA NA NA NA NA 3248 621 476 NA NA NA NA NA 3286 788 695 NA NA NA NA NA
1469782800.0 10.0 NA 90 224 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 4914 3983 1108 NA NA NA NA NA 5192 4290 1250 NA NA NA NA
1469782800.0 1000.0 NA 239 150 0 58 NA NA NA NA 294 200 0 83 NA NA NA NA 3907 712 871 174 NA NA NA NA 4111 994 1027 286 NA NA NA
1469782800.0 1001.0 NA 208 182 0 0 0 0 0 NA 262 222 0 0 0 0 0 NA 3580 533 9 94 916 26 922 NA 4016 586 112 208 1047 135 1039
1469782800.0 1002.0 NA 238 70 NA NA NA NA NA NA 294 101 NA NA NA NA NA NA 3927 245 NA NA NA NA NA NA 4361 351 NA NA NA NA NA
1469782800.0 10021.0 NA 115 251 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 787 1638 807 NA NA NA NA NA 1012 1935 1008 NA NA NA NA
1469782800.0 10023.0 NA 106 248 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 727 1119 733 NA NA NA NA NA 955 1468 887 NA NA NA NA
1469782800.0 10024.0 NA 112 254 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 846 1543 834 NA NA NA NA NA 1010 1801 991 NA NA NA NA
1469782800.0 10024.1 NA 111 156 0 NA NA NA NA NA 199 211 0 NA NA NA NA NA 863 762 703 NA NA NA NA NA 1372 1102 730 NA NA NA NA
1469782800.0 10024.2 NA 117 254 0 NA NA NA NA NA 199 322 0 NA NA NA NA NA 838 1536 881 NA NA NA NA NA 1117 1741 962 NA NA NA NA
