Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470171600.0 1.0 53 71 153 NA NA NA NA NA 100 137 190 NA NA NA NA NA 3220 623 494 NA NA NA NA NA 3276 737 698 NA NA NA NA NA
1470171600.0 10.0 NA 90 228 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 4891 4077 1119 NA NA NA NA NA 5216 4266 1170 NA NA NA NA
1470171600.0 1000.0 NA 239 154 0 54 NA NA NA NA 301 201 0 82 NA NA NA NA 3916 713 876 178 NA NA NA NA 4156 894 1019 289 NA NA NA
1470171600.0 1001.0 NA 209 181 0 0 0 0 0 NA 262 222 0 0 0 0 0 NA 3619 553 8 91 906 26 955 NA 3933 585 12 107 921 157 1070
1470171600.0 1002.0 NA 236 74 NA NA NA NA NA NA 294 101 NA NA NA NA NA NA 3916 245 NA NA NA NA NA NA 4308 266 NA NA NA NA NA
1470171600.0 10021.0 NA 107 251 0 NA NA NA NA NA 199 322 0 NA NA NA NA NA 775 1715 848 NA NA NA NA NA 991 1921 1011 NA NA NA NA
1470171600.0 10023.0 NA 120 246 0 NA NA NA NA NA 199 322 0 NA NA NA NA NA 728 1107 726 NA NA NA NA NA 923 1496 878 NA NA NA NA
1470171600.0 10024.0 NA 111 253 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 824 1567 837 NA NA NA NA NA 991 1811 882 NA NA NA NA
1470171600.0 10024.1 NA 120 156 0 NA NA NA NA NA 199 210 0 NA NA NA NA NA 836 778 673 NA NA NA NA NA 979 1052 683 NA NA NA NA
1470171600.0 10024.2 NA 117 255 0 NA NA NA NA NA 199 322 0 NA NA NA NA NA 816 1602 872 NA NA NA NA NA 1051 2003 1020 NA NA NA NA
1470171600.0 10024.3 NA 121 154 0 NA NA NA NA NA 199 206 0 NA NA NA NA NA 831 764 622 NA NA NA NA NA 1039 995 743 NA NA NA NA
1470171600.0 10024.4 NA 112 252 0 NA NA NA NA NA 199 321 0 NA NA NA NA NA 825 1543 906 NA NA NA NA NA 973 1734 942 NA NA NA NA
1470171600.0 10024.5 NA 111 148 0 NA NA NA NA NA 199 206 0 NA NA NA NA NA 837 720 582 NA NA NA NA NA 1175 1365 1843 NA NA NA NA
1470171600.0 10025.0 NA 125 253 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 778 1340 847 NA NA NA NA NA 988 1616 993 NA NA NA NA
1470171600.0 10026.0 NA 122 253 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 864 2017 861 NA NA NA NA NA 1282 2285 1138 NA NA NA NA
1470171600.0 1003.0 NA 200 0 NA NA NA NA NA NA 264 0 NA NA NA NA NA NA 6070 628 NA NA NA NA NA NA 6351 784 NA NA NA NA NA
1470171600.0 101.0 92 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 2204 NA NA NA NA NA NA NA 2564 NA NA NA NA NA NA NA
1470171600.0 102.0 93 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 1619 NA NA NA NA NA NA NA 1955 NA NA NA NA NA NA NA
1470171600.0 10224.0 NA 148 311 0 NA NA NA NA NA 207 396 0 NA NA NA NA NA 4285 6367 1050 NA NA NA NA NA 8285 9454 1207 NA NA NA NA
1470171600.0 10225.0 NA 146 319 0 NA NA NA NA NA 211 400 0 NA NA NA NA NA 4743 6805 1024 NA NA NA NA NA 13884 14349 1360 NA NA NA NA
