Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469653200.0 1311.0 NA 184 255 0 71 NA NA NA 225 299 0 105 NA NA NA 865 1299 2684 130 NA NA NA 1124 1749 2834 292 NA NA
1469653200.0 1312.0 NA 176 270 0 NA NA NA NA 234 327 0 NA NA NA NA 1126 1832 2690 NA NA NA NA 1323 2200 2835 NA NA NA
1469653200.0 1313.0 NA 183 278 0 NA NA NA NA 240 328 0 NA NA NA NA 1042 2933 2776 NA NA NA NA 1324 3122 2826 NA NA NA
1469653200.0 1314.0 NA 181 272 0 NA NA NA NA 233 327 0 NA NA NA NA 1034 1615 2795 NA NA NA NA 1315 1813 2831 NA NA NA
1469653200.0 1315.0 NA 176 267 0 NA NA NA NA 225 327 0 NA NA NA NA 910 1378 2572 NA NA NA NA 1023 1570 2721 NA NA NA
1469653200.0 1316.0 NA 186 269 0 NA NA NA NA 227 327 0 NA NA NA NA 955 1427 2601 NA NA NA NA 1120 1602 2646 NA NA NA
1469653200.0 1317.0 NA 182 264 0 NA NA NA NA 225 327 0 NA NA NA NA 924 1419 2612 NA NA NA NA 1200 1724 2756 NA NA NA
1469653200.0 1318.0 NA 178 269 0 NA NA NA NA 224 327 0 NA NA NA NA 883 1310 2583 NA NA NA NA 1050 1612 2736 NA NA NA
1469653200.0 1319.0 NA 179 268 0 NA NA NA NA 225 327 0 NA NA NA NA 902 1385 2589 NA NA NA NA 1128 1561 2739 NA NA NA
1469653200.0 132.0 52 82 222 NA NA NA NA 98 146 264 NA NA NA NA 4916 680 814 NA NA NA NA 4966 898 1044 NA NA NA NA
1469653200.0 1320.0 NA 183 268 0 NA NA NA NA 225 327 0 NA NA NA NA 949 1430 2614 NA NA NA NA 1115 1733 2641 NA NA NA
1469653200.0 1321.0 NA 174 268 0 NA NA NA NA 225 327 0 NA NA NA NA 958 1426 2607 NA NA NA NA 1191 1670 2748 NA NA NA
1469653200.0 1322.0 NA 174 269 0 NA NA NA NA 225 327 0 NA NA NA NA 969 1493 2712 NA NA NA NA 1090 1856 2860 NA NA NA
1469653200.0 1323.0 NA 182 264 0 NA NA NA NA 224 326 0 NA NA NA NA 851 1304 2678 NA NA NA NA 1105 1486 2721 NA NA NA
1469653200.0 1324.0 NA 191 279 0 NA NA NA NA 236 328 0 NA NA NA NA 1185 1835 2816 NA NA NA NA 1426 2180 2862 NA NA NA
1469653200.0 1325.0 NA 184 279 0 86 NA NA NA 237 328 0 113 NA NA NA 1253 1939 2807 196 NA NA NA 1510 2194 2855 240 NA NA
1469653200.0 1325.1 NA 181 152 0 NA NA NA NA 237 189 0 NA NA NA NA 1219 662 625 NA NA NA NA 1459 889 815 NA NA NA
1469653200.0 1325.2 NA 182 277 0 NA NA NA NA 237 327 0 NA NA NA NA 1223 1875 2824 NA NA NA NA 1513 2235 2968 NA NA NA
1469653200.0 1325.3 NA 179 150 0 NA NA NA NA 238 185 0 NA NA NA NA 1243 645 604 NA NA NA NA 1436 751 613 NA NA NA
1469653200.0 1326.0 NA 181 270 0 NA NA NA NA 233 327 0 NA NA NA NA 1031 1576 2785 NA NA NA NA 1161 1909 2934 NA NA NA
1469653200.0 1327.0 NA 181 271 0 NA NA NA NA 229 327 0 NA NA NA NA 978 1464 2743 NA NA NA NA 1229 1655 2804 NA NA NA
1469653200.0 1328.0 NA 183 273 0 NA NA NA NA 233 327 0 NA NA NA NA 1091 1614 2807 NA NA NA NA 1343 1911 2848 NA NA NA
1469653200.0 1329.0 NA 187 267 0 NA NA NA NA 232 327 0 NA NA NA NA 988 1549 2733 NA NA NA NA 1152 1863 2884 NA NA NA
1469653200.0 133.0 57 94 231 NA NA NA NA 104 146 270 NA NA NA NA 12539 764 1458 NA NA NA NA 12621 937 1757 NA NA NA NA
1469653200.0 1330.0 NA 175 272 0 NA NA NA NA 230 327 0 NA NA NA NA 1046 1622 2786 NA NA NA NA 1360 1906 2931 NA NA NA
1469653200.0 1331.0 NA 185 270 0 NA NA NA NA 231 327 0 NA NA NA NA 984 1533 2727 NA NA NA NA 1280 1879 2885 NA NA NA
1469653200.0 1332.0 NA 177 271 0 NA NA NA NA 228 327 0 NA NA NA NA 982 1500 2728 NA NA NA NA 1223 1869 2774 NA NA NA
1469653200.0 1333.0 NA 188 271 0 NA NA NA NA 231 327 0 NA NA NA NA 974 1460 2782 NA NA NA NA 1136 1818 2927 NA NA NA
1469653200.0 1334.0 NA 180 272 0 NA NA NA NA 234 327 0 NA NA NA NA 1094 1562 2810 NA NA NA NA 1333 1803 2862 NA NA NA
1469653200.0 1335.0 NA 182 271 0 NA NA NA NA 233 327 0 NA NA NA NA 1022 1481 2779 NA NA NA NA 1295 1728 2940 NA NA NA
1469653200.0 1336.0 NA 179 272 0 NA NA NA NA 234 328 0 NA NA NA NA 1297 3515 2823 NA NA NA NA 1602 3830 2968 NA NA NA
1469653200.0 1337.0 NA 182 276 0 NA NA NA NA 237 330 0 NA NA NA NA 1451 2624 2799 NA NA NA NA 1649 2883 2944 NA NA NA
1469653200.0 1338.0 NA 184 280 0 NA NA NA NA 234 327 0 NA NA NA NA 1193 1954 2809 NA NA NA NA 1431 2202 2956 NA NA NA
1469653200.0 1339.0 NA 180 276 0 NA NA NA NA 236 329 0 NA NA NA NA 1375 2573 2853 NA NA NA NA 1643 2776 3007 NA NA NA
1469653200.0 134.0 NA 234 0 NA NA NA NA NA 294 0 NA NA NA NA NA 4721 0 NA NA NA NA NA 4995 0 NA NA NA NA
1469653200.0 134.701 NA 55 259 0 NA NA NA NA 96 304 0 NA NA NA NA 230 8418 920 NA NA NA NA 292 8809 1047 NA NA NA
1469653200.0 134.702 NA 54 248 0 NA NA NA NA 93 294 0 NA NA NA NA 246 11692 941 NA NA NA NA 368 12146 982 NA NA NA
1469653200.0 134.703 NA 43 258 0 NA NA NA NA 93 309 0 NA NA NA NA 249 11604 967 NA NA NA NA 298 11847 1007 NA NA NA
1469653200.0 134.704 NA 55 250 0 NA NA NA NA 90 298 0 NA NA NA NA 244 11020 911 NA NA NA NA 268 11437 949 NA NA NA
1469653200.0 134.705 NA 50 259 0 NA NA NA NA 94 307 0 NA NA NA NA 252 12192 941 NA NA NA NA 358 12453 976 NA NA NA
1469653200.0 134.706 NA 58 265 0 NA NA NA NA 94 306 0 NA NA NA NA 254 12570 988 NA NA NA NA 356 12848 1026 NA NA NA
1469653200.0 134.707 NA 41 248 0 NA NA NA NA 94 296 0 NA NA NA NA 248 11067 908 NA NA NA NA 348 11402 1039 NA NA NA
1469653200.0 134.708 NA 50 249 0 NA NA NA NA 92 295 0 NA NA NA NA 253 10351 936 NA NA NA NA 295 10608 1076 NA NA NA
1469653200.0 134.709 NA 49 259 0 NA NA NA NA 95 315 0 NA NA NA NA 241 11600 918 NA NA NA NA 261 11911 1047 NA NA NA
1469653200.0 134.71 NA 52 246 0 NA NA NA NA 85 291 0 NA NA NA NA 194 7042 911 NA NA NA NA 277 7349 1053 NA NA NA
1469653200.0 134.801 NA 43 248 0 NA NA NA NA 93 294 0 NA NA NA NA 224 7773 898 NA NA NA NA 256 8092 1039 NA NA NA
1469653200.0 134.802 NA 55 252 0 NA NA NA NA 93 300 0 NA NA NA NA 286 15461 942 NA NA NA NA 393 15926 1087 NA NA NA
1469653200.0 134.803 NA 56 250 0 NA NA NA NA 93 298 0 NA NA NA NA 303 13181 952 NA NA NA NA 341 13530 1090 NA NA NA
1469653200.0 134.804 NA 52 261 0 NA NA NA NA 94 308 0 NA NA NA NA 293 15257 952 NA NA NA NA 315 15525 1092 NA NA NA
1469653200.0 134.805 NA 55 261 0 NA NA NA NA 96 311 0 NA NA NA NA 305 14945 967 NA NA NA NA 399 15214 1117 NA NA NA
1469653200.0 134.806 NA 56 262 0 NA NA NA NA 93 307 0 NA NA NA NA 318 16653 913 NA NA NA NA 340 17016 1045 NA NA NA
1469653200.0 134.807 NA 112 272 0 NA NA NA NA 145 319 0 NA NA NA NA 995 14982 1046 NA NA NA NA 1143 15248 1190 NA NA NA
1469653200.0 134.808 NA 112 270 0 NA NA NA NA 144 321 0 NA NA NA NA 1029 15418 1005 NA NA NA NA 1161 15939 1049 NA NA NA
1469653200.0 134.809 NA 53 251 0 NA NA NA NA 92 298 0 NA NA NA NA 306 13981 949 NA NA NA NA 408 14582 979 NA NA NA
1469653200.0 134.81 NA 50 251 0 NA NA NA NA 94 298 0 NA NA NA NA 304 14043 958 NA NA NA NA 332 14454 1098 NA NA NA
1469653200.0 134.811 NA 56 256 0 NA NA NA NA 94 304 0 NA NA NA NA 315 14996 914 NA NA NA NA 410 15377 1046 NA NA NA
1469653200.0 134.812 NA 50 252 0 NA NA NA NA 90 293 0 NA NA NA NA 230 7678 896 NA NA NA NA 248 7898 1026 NA NA NA
1469653200.0 134.813 NA 135 74 0 NA NA NA NA 210 99 0 NA NA NA NA 1234 130 289 NA NA NA NA 1409 153 328 NA NA NA
1469653200.0 134.901 NA 42 246 0 NA NA NA NA 93 294 0 NA NA NA NA 222 7740 899 NA NA NA NA 330 8056 937 NA NA NA
1469653200.0 134.902 NA 57 248 0 NA NA NA NA 94 294 0 NA NA NA NA 274 10584 907 NA NA NA NA 318 10929 944 NA NA NA
1469653200.0 134.903 NA 57 246 0 NA NA NA NA 97 292 0 NA NA NA NA 257 9464 938 NA NA NA NA 274 9744 1073 NA NA NA
1469653200.0 134.904 NA 56 249 0 NA NA NA NA 93 301 0 NA NA NA NA 285 11843 919 NA NA NA NA 305 12151 953 NA NA NA
1469653200.0 134.905 NA 53 246 0 NA NA NA NA 93 293 0 NA NA NA NA 270 9408 916 NA NA NA NA 298 9717 951 NA NA NA
1469653200.0 134.906 NA 55 259 0 NA NA NA NA 93 296 0 NA NA NA NA 278 11558 923 NA NA NA NA 299 11841 1055 NA NA NA
1469653200.0 134.907 NA 111 262 0 NA NA NA NA 146 310 0 NA NA NA NA 794 10295 945 NA NA NA NA 924 10724 981 NA NA NA
1469653200.0 134.908 NA 114 264 0 NA NA NA NA 147 314 0 NA NA NA NA 802 10407 992 NA NA NA NA 889 10859 1138 NA NA NA
1469653200.0 134.909 NA 55 246 0 NA NA NA NA 96 292 0 NA NA NA NA 246 10246 957 NA NA NA NA 342 10489 1101 NA NA NA
1469653200.0 134.91 NA 56 247 0 NA NA NA NA 92 293 0 NA NA NA NA 265 8853 930 NA NA NA NA 359 9185 1078 NA NA NA
1469653200.0 134.911 NA 49 247 0 NA NA NA NA 94 294 0 NA NA NA NA 257 9779 917 NA NA NA NA 349 10136 952 NA NA NA
1469653200.0 134.912 NA 48 244 0 NA NA NA NA 91 290 0 NA NA NA NA 247 6898 885 NA NA NA NA 336 7236 916 NA NA NA
1469653200.0 134.99601 NA 56 253 0 NA NA NA NA 94 299 0 NA NA NA NA 327 16789 940 NA NA NA NA 469 17188 1068 NA NA NA
1469653200.0 134.99602 NA 56 246 0 NA NA NA NA 93 292 0 NA NA NA NA 276 9050 926 NA NA NA NA 371 9489 982 NA NA NA
1469653200.0 134.99603 NA 57 253 0 NA NA NA NA 92 298 0 NA NA NA NA 302 13205 955 NA NA NA NA 424 13635 1097 NA NA NA
1469653200.0 134.99901 NA 42 246 0 NA NA NA NA 94 293 0 NA NA NA NA 267 9215 930 NA NA NA NA 358 9479 1081 NA NA NA
1469653200.0 1340.0 NA 182 271 0 NA NA NA NA 227 327 0 NA NA NA NA 944 1410 2620 NA NA NA NA 1223 1700 2768 NA NA NA
1469653200.0 1341.0 NA 180 275 0 NA NA NA NA 236 329 0 NA NA NA NA 1370 2427 2850 NA NA NA NA 1639 2671 3003 NA NA NA
1469653200.0 1343.0 NA 189 275 0 NA NA NA NA 234 327 0 NA NA NA NA 1120 1731 2798 NA NA NA NA 1315 1989 2951 NA NA NA
1469653200.0 1344.0 NA 177 274 0 NA NA NA NA 234 327 0 NA NA NA NA 1080 1655 2696 NA NA NA NA 1328 1919 2772 NA NA NA
1469653200.0 1345.0 NA 176 271 0 NA NA NA NA 236 327 0 NA NA NA NA 1096 1655 2747 NA NA NA NA 1282 2186 2903 NA NA NA
1469653200.0 1347.0 NA 191 273 0 NA NA NA NA 235 327 0 NA NA NA NA 1075 1630 2797 NA NA NA NA 1246 1875 2841 NA NA NA
1469653200.0 1348.0 NA 174 270 0 NA NA NA NA 227 327 0 NA NA NA NA 968 1441 2756 NA NA NA NA 1132 1635 2914 NA NA NA
1469653200.0 1349.0 70 184 278 0 NA NA NA 114 211 327 0 NA NA NA 1167 469 1012 2173 NA NA NA 1319 701 1224 2302 NA NA NA
1469653200.0 135.1 264 0 124 NA NA NA NA 315 0 167 NA NA NA NA 1451 625 366 NA NA NA NA 1758 759 567 NA NA NA NA
1469653200.0 135.11 284 0 120 NA NA NA NA 328 0 168 NA NA NA NA 2464 642 531 NA NA NA NA 2879 648 783 NA NA NA NA
1469653200.0 135.12 264 0 116 NA NA NA NA 314 0 166 NA NA NA NA 1312 608 342 NA NA NA NA 1674 723 593 NA NA NA NA
1469653200.0 135.13 212 0 NA NA NA NA NA 260 0 NA NA NA NA NA 1185 546 NA NA NA NA NA 1460 665 NA NA NA NA NA
1469653200.0 135.2 260 0 125 NA NA NA NA 294 0 166 NA NA NA NA 1049 519 303 NA NA NA NA 1310 541 533 NA NA NA NA
1469653200.0 135.3 252 0 114 NA NA NA NA 294 0 167 NA NA NA NA 1040 513 303 NA NA NA NA 1449 642 380 NA NA NA NA
