Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470474000.0 10224.0 NA 149 307 0 NA NA 207 388 0 NA NA 4290 6645 897 NA NA 8549 10933 1061 NA
1470474000.0 10225.0 NA 144 327 0 NA NA 214 396 0 NA NA 4350 6687 935 NA NA 12604 14920 1213 NA
1470474000.0 10624.0 88 97 171 0 NA 135 129 205 0 NA 10195 1270 1183 814 NA 10297 1418 1362 830 NA
1470474000.0 10625.0 88 87 171 0 NA 137 129 203 0 NA 8097 1237 963 712 NA 8275 1438 1168 834 NA
1470474000.0 10626.0 87 88 173 0 NA 135 129 207 0 NA 17495 1243 1270 802 NA 17734 1413 1543 812 NA
1470474000.0 108.0 55 82 222 NA NA 102 146 266 NA NA 9572 735 1071 NA NA 9657 840 1371 NA NA
1470474000.0 10824.0 100 NA NA NA NA 147 NA NA NA NA 23413 NA NA NA NA 23746 NA NA NA NA
1470474000.0 10825.0 99 NA NA NA NA 149 NA NA NA NA 17652 NA NA NA NA 17815 NA NA NA NA
1470474000.0 10826.0 109 NA NA NA NA 154 NA NA NA NA 40851 NA NA NA NA 40991 NA NA NA NA
1470474000.0 109.0 57 83 222 NA NA 104 146 266 NA NA 9414 731 1020 NA NA 9607 917 1208 NA NA
1470474000.0 1102.0 NA 90 223 139 88 NA 159 273 172 114 NA 5022 5484 3254 218 NA 5196 5766 3548 330
1470474000.0 11021.0 91 212 91 NA NA 133 255 127 NA NA 6529 5973 2339 NA NA 6621 6203 2499 NA NA
1470474000.0 11024.0 101 227 94 NA NA 152 258 130 NA NA 23365 5973 2437 NA NA 23533 6107 2582 NA NA
1470474000.0 11025.0 99 211 93 NA NA 147 260 130 NA NA 17561 6019 2296 NA NA 17651 6274 2496 NA NA
1470474000.0 11026.0 110 215 102 NA NA 158 261 133 NA NA 40713 6064 2437 NA NA 40969 6335 2704 NA NA
1470474000.0 11224.0 96 90 172 0 NA 140 129 206 0 NA 11170 1308 1144 787 NA 11432 1545 1360 917 NA
1470474000.0 11225.0 92 86 175 0 NA 139 129 203 0 NA 8287 1254 956 704 NA 8497 1362 1118 831 NA
1470474000.0 11226.0 93 92 174 0 NA 141 129 208 0 NA 18027 1353 1265 809 NA 18129 1613 1425 930 NA
