Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469696400.0 1.0 54 84 146 NA NA NA NA NA 100 138 181 NA NA NA NA NA 3258 613 499 NA NA NA NA NA 3407 726 643 NA NA NA NA NA
1469696400.0 10.0 NA 91 226 0 NA NA NA NA NA 160 273 0 NA NA NA NA NA 4889 4020 1082 NA NA NA NA NA 5156 4273 1115 NA NA NA NA
1469696400.0 1000.0 NA 240 153 0 57 NA NA NA NA 293 201 0 82 NA NA NA NA 3952 735 873 173 NA NA NA NA 4258 812 907 320 NA NA NA
1469696400.0 1001.0 NA 210 184 0 0 0 0 0 NA 262 222 0 0 0 0 0 NA 3621 520 10 95 981 24 964 NA 3818 675 119 207 1107 35 979
1469696400.0 1002.0 NA 234 71 NA NA NA NA NA NA 294 101 NA NA NA NA NA NA 3949 240 NA NA NA NA NA NA 4273 346 NA NA NA NA NA
1469696400.0 10021.0 NA 107 249 0 NA NA NA NA NA 199 323 0 NA NA NA NA NA 801 1663 831 NA NA NA NA NA 1080 1867 975 NA NA NA NA
1469696400.0 10023.0 NA 113 249 0 NA NA NA NA NA 198 323 0 NA NA NA NA NA 740 1118 777 NA NA NA NA NA 971 1497 937 NA NA NA NA
1469696400.0 10024.0 NA 117 256 0 NA NA NA NA NA 198 323 0 NA NA NA NA NA 838 1610 835 NA NA NA NA NA 1125 1918 871 NA NA NA NA
1469696400.0 10024.1 NA 111 153 0 NA NA NA NA NA 198 211 0 NA NA NA NA NA 830 769 709 NA NA NA NA NA 992 1070 765 NA NA NA NA
1469696400.0 10024.2 NA 119 254 0 NA NA NA NA NA 198 322 0 NA NA NA NA NA 834 1525 923 NA NA NA NA NA 1064 1823 966 NA NA NA NA
1469696400.0 10024.3 NA 114 148 0 NA NA NA NA NA 199 206 0 NA NA NA NA NA 832 757 638 NA NA NA NA NA 1137 1051 752 NA NA NA NA
1469696400.0 10024.4 NA 115 250 0 NA NA NA NA NA 198 322 0 NA NA NA NA NA 829 1479 891 NA NA NA NA NA 1059 1830 1036 NA NA NA NA
1469696400.0 10024.5 NA 111 149 0 NA NA NA NA NA 198 206 0 NA NA NA NA NA 846 740 619 NA NA NA NA NA 1131 1028 1045 NA NA NA NA
1469696400.0 10025.0 NA 113 254 0 NA NA NA NA NA 199 324 0 NA NA NA NA NA 797 1304 868 NA NA NA NA NA 1059 1637 907 NA NA NA NA
1469696400.0 10026.0 NA 120 257 0 NA NA NA NA NA 198 323 0 NA NA NA NA NA 861 1963 926 NA NA NA NA NA 1110 2261 1073 NA NA NA NA
1469696400.0 1003.0 NA 198 0 NA NA NA NA NA NA 258 0 NA NA NA NA NA NA 6010 640 NA NA NA NA NA NA 6429 785 NA NA NA NA NA
