Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1469221200.0 1.0 53 78 149 NA NA 100 137 192 NA NA 3188 606 484 NA NA 3226 661 712 NA NA
1469221200.0 10.0 NA 94 225 0 NA NA 159 275 0 NA NA 4894 4082 1095 NA NA 5099 4323 1137 NA
1469221200.0 10025.0 NA 123 263 0 NA NA 198 329 0 NA NA 779 1249 809 NA NA 983 1537 953 NA
1469221200.0 10026.0 NA 113 266 0 NA NA 198 329 0 NA NA 844 1924 834 NA NA 984 2153 979 NA
1469221200.0 1003.0 NA 214 0 NA NA NA 270 0 NA NA NA 6044 638 NA NA NA 6414 684 NA NA
1469221200.0 101.0 89 NA NA NA NA 143 NA NA NA NA 2296 NA NA NA NA 2450 NA NA NA NA
1469221200.0 102.0 90 NA NA NA NA 143 NA NA NA NA 1669 NA NA NA NA 2962 NA NA NA NA
1469221200.0 10224.0 NA 146 333 0 NA NA 214 408 0 NA NA 4576 7683 1168 NA NA 8925 11304 1203 NA
1469221200.0 10225.0 NA 144 327 0 NA NA 210 410 0 NA NA 4352 7209 1100 NA NA 11995 14047 1340 NA
1469221200.0 103.0 41 0 0 NA NA 77 0 0 NA NA 772 125 270 NA NA 1101 483 702 NA NA
1469221200.0 105.0 53 82 28 NA NA 100 146 55 NA NA 3189 668 4 NA NA 3337 827 9 NA NA
1469221200.0 106.0 41 0 0 NA NA 77 0 0 NA NA 779 126 264 NA NA 1014 624 468 NA NA
1469221200.0 10621.0 81 87 156 0 NA 115 129 190 0 NA 2732 1216 1318 287 NA 3046 1474 2076 298 NA
1469221200.0 10624.0 87 87 157 0 NA 134 129 193 0 NA 10043 1204 1085 583 NA 10276 1322 1361 707 NA
1469221200.0 10625.0 87 86 156 0 NA 137 129 189 0 NA 7917 1204 876 509 NA 8027 1320 1202 532 NA
1469221200.0 10626.0 88 89 160 0 NA 134 129 194 0 NA 17374 1262 1154 550 NA 17667 1501 1468 660 NA
1469221200.0 107.0 54 88 229 NA NA 102 146 266 NA NA 5995 705 849 NA NA 6061 811 982 NA NA
