Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470690000.0 10.0 NA 83 196 0 NA NA 151 256 0 NA NA 4948 4173 1177 NA NA 5184 4239 1207 NA
1470690000.0 1000.0 NA 212 120 0 46 NA 273 180 0 78 NA 3836 829 753 218 NA 3980 901 769 250
1470690000.0 10026.0 NA 105 226 0 NA NA 175 310 0 NA NA 898 1959 739 NA NA 1034 2129 766 NA
1470690000.0 1003.0 NA 175 0 NA NA NA 235 0 NA NA NA 5852 567 NA NA NA 6058 584 NA NA
1470690000.0 101.0 78 NA NA NA NA 137 NA NA NA NA 956 NA NA NA NA 992 NA NA NA NA
1470690000.0 102.0 79 NA NA NA NA 137 NA NA NA NA 678 NA NA NA NA 710 NA NA NA NA
1470690000.0 10224.0 NA 145 260 0 NA NA 203 383 0 NA NA 2078 2723 376 NA NA 6518 11952 388 NA
1470690000.0 10225.0 NA 138 285 0 NA NA 204 388 0 NA NA 2012 2752 377 NA NA 10202 15274 468 NA
1470690000.0 103.0 34 0 0 NA NA 74 0 0 NA NA 320 66 123 NA NA 329 74 145 NA NA
1470690000.0 106.0 34 0 0 NA NA 74 0 0 NA NA 321 65 121 NA NA 330 73 143 NA NA
1470690000.0 10624.0 84 80 150 0 NA 129 126 196 0 NA 10052 1305 1243 641 NA 10848 1482 1328 662 NA
1470690000.0 10626.0 86 79 150 0 NA 130 126 198 0 NA 17357 1428 1325 629 NA 18299 1594 1442 649 NA
1470690000.0 107.0 49 73 198 NA NA 94 142 253 NA NA 7106 652 874 NA NA 7267 678 967 NA NA
1470690000.0 108.0 51 74 192 NA NA 96 142 254 NA NA 9681 680 1125 NA NA 10351 707 1175 NA NA
1470690000.0 10824.0 97 NA NA NA NA 142 NA NA NA NA 22552 NA NA NA NA 23063 NA NA NA NA
1470690000.0 10825.0 95 NA NA NA NA 141 NA NA NA NA 17869 NA NA NA NA 18949 NA NA NA NA
1470690000.0 10826.0 101 NA NA NA NA 147 NA NA NA NA 15826 NA NA NA NA 15983 NA NA NA NA
1470690000.0 109.0 50 78 194 NA NA 96 142 254 NA NA 9437 803 963 NA NA 9514 848 1002 NA NA
1470690000.0 110.0 42 71 188 NA NA 86 142 253 NA NA 492 264 280 NA NA 558 278 302 NA NA
1470690000.0 1102.0 NA 82 197 103 58 NA 151 258 154 111 NA 4760 5050 2914 223 NA 4985 5118 2995 266
1470690000.0 11024.0 97 205 82 NA NA 142 253 124 NA NA 9969 2192 827 NA NA 10205 2255 890 NA NA
1470690000.0 11025.0 95 205 91 NA NA 141 252 123 NA NA 7931 2193 818 NA NA 8049 2254 858 NA NA
1470690000.0 112.0 49 74 194 NA NA 94 142 254 NA NA 7999 673 836 NA NA 8316 757 893 NA NA
1470690000.0 11224.0 87 80 152 0 NA 134 126 197 0 NA 11810 1794 1375 672 NA 12118 1906 1483 691 NA
1470690000.0 11225.0 89 80 149 0 NA 133 126 194 0 NA 9099 1361 1016 585 NA 9589 1578 1196 604 NA
1470690000.0 11226.0 90 84 151 0 NA 135 126 198 0 NA 17790 1446 1375 632 NA 18696 1529 1455 646 NA
1470690000.0 113.0 51 74 192 NA NA 96 142 253 NA NA 8801 687 881 NA NA 9154 723 945 NA NA
1470690000.0 114.0 51 74 191 NA NA 96 142 254 NA NA 8340 702 1130 NA NA 8566 730 1170 NA NA
1470690000.0 115.0 50 81 201 NA NA 96 142 253 NA NA 8618 711 889 NA NA 8897 813 956 NA NA
1470690000.0 116.0 51 84 189 NA NA 96 142 253 NA NA 9724 749 1083 NA NA 9851 768 1163 NA NA
1470690000.0 117.0 52 81 198 NA NA 96 142 254 NA NA 10617 682 1062 NA NA 10991 721 1087 NA NA
1470690000.0 118.0 50 74 192 NA NA 96 142 254 NA NA 10578 799 980 NA NA 10686 830 1012 NA NA
1470690000.0 119.0 47 70 194 NA NA 93 142 253 NA NA 6794 693 1051 NA NA 7019 734 1100 NA NA
1470690000.0 120.0 41 74 187 NA NA 84 142 253 NA NA 393 256 276 NA NA 473 272 298 NA NA
1470690000.0 121.0 52 80 192 NA NA 97 142 253 NA NA 10049 673 1104 NA NA 10293 699 1229 NA NA
1470690000.0 122.0 42 72 187 NA NA 89 142 253 NA NA 647 142 248 NA NA 680 154 270 NA NA
1470690000.0 123.1 178 NA NA NA NA 242 NA NA NA NA 528 NA NA NA NA 572 NA NA NA NA
1470690000.0 123.2 179 NA NA NA NA 245 NA NA NA NA 570 NA NA NA NA 603 NA NA NA NA
1470690000.0 123.3 167 NA NA NA NA 228 NA NA NA NA 319 NA NA NA NA 335 NA NA NA NA
1470690000.0 124.1 174 NA NA NA NA 237 NA NA NA NA 317 NA NA NA NA 363 NA NA NA NA
1470690000.0 124.2 177 NA NA NA NA 242 NA NA NA NA 509 NA NA NA NA 584 NA NA NA NA
1470690000.0 124.4 173 NA NA NA NA 237 NA NA NA NA 319 NA NA NA NA 367 NA NA NA NA
1470690000.0 124.5 175 NA NA NA NA 237 NA NA NA NA 333 NA NA NA NA 371 NA NA NA NA
1470690000.0 124.6 165 NA NA NA NA 228 NA NA NA NA 326 NA NA NA NA 373 NA NA NA NA
1470690000.0 125.0 48 73 190 NA NA 94 142 254 NA NA 8207 773 882 NA NA 8375 848 924 NA NA
1470690000.0 128.0 40 69 186 NA NA 80 142 253 NA NA 364 267 268 NA NA 393 280 332 NA NA
1470690000.0 129.0 41 74 186 NA NA 81 142 253 NA NA 377 259 273 NA NA 440 273 296 NA NA
1470690000.0 130.0 41 68 188 NA NA 85 142 253 NA NA 462 256 266 NA NA 474 269 295 NA NA
1470690000.0 1301.0 54 140 165 NA NA 100 210 226 NA NA 2176 837 731 NA NA 2447 986 823 NA NA
1470690000.0 1302.0 59 151 174 NA NA 105 200 228 NA NA 11688 1198 1140 NA NA 13933 1390 1299 NA NA
1470690000.0 1306.0 NA 161 234 0 NA NA 214 315 0 NA NA 995 1432 2427 NA NA 1161 1675 2459 NA
1470690000.0 1309.0 NA 166 240 0 NA NA 228 315 0 NA NA 1351 2180 2629 NA NA 1504 2431 3576 NA
1470690000.0 1312.0 NA 166 239 0 NA NA 225 315 0 NA NA 1209 2041 2373 NA NA 1374 2320 2745 NA
1470690000.0 1313.0 NA 168 246 0 NA NA 234 316 0 NA NA 1219 3272 2655 NA NA 1420 3491 2759 NA
1470690000.0 1314.0 NA 162 241 0 NA NA 224 315 0 NA NA 1311 1783 2612 NA NA 1455 1954 2639 NA
1470690000.0 1317.0 NA 161 235 0 NA NA 216 315 0 NA NA 995 1475 2522 NA NA 1107 1647 2549 NA
1470690000.0 1318.0 NA 162 228 0 NA NA 214 315 0 NA NA 905 1503 2627 NA NA 1029 2160 2673 NA
1470690000.0 132.0 47 81 192 NA NA 92 142 253 NA NA 6082 678 984 NA NA 6333 704 1113 NA NA
1470690000.0 1320.0 NA 157 236 0 NA NA 216 315 0 NA NA 1096 1822 2595 NA NA 1235 1975 2639 NA
1470690000.0 1321.0 NA 167 237 0 NA NA 216 315 0 NA NA 1135 1907 2581 NA NA 1202 2090 2617 NA
1470690000.0 1322.0 NA 163 230 0 NA NA 216 315 0 NA NA 962 1673 2661 NA NA 1090 2106 2690 NA
1470690000.0 1323.0 NA 155 232 0 NA NA 214 315 0 NA NA 962 1583 2268 NA NA 1103 1774 2298 NA
1470690000.0 1325.0 NA 167 249 0 65 NA 229 316 0 107 NA 1232 1931 2409 294 NA 1346 2170 3088 824
1470690000.0 1328.0 NA 165 235 0 NA NA 224 315 0 NA NA 1344 1888 2703 NA NA 1516 3171 2731 NA
1470690000.0 1329.0 NA 166 241 0 NA NA 224 315 0 NA NA 1311 1603 2713 NA NA 1930 1819 2744 NA
1470690000.0 133.0 51 75 195 NA NA 97 142 254 NA NA 11786 767 1244 NA NA 11967 788 1292 NA NA
1470690000.0 1332.0 NA 166 243 0 NA NA 219 315 0 NA NA 1072 1386 2639 NA NA 1219 1487 3385 NA
1470690000.0 1333.0 NA 163 239 0 NA NA 222 315 0 NA NA 1118 1541 2527 NA NA 1275 1720 2560 NA
1470690000.0 1335.0 NA 171 241 0 NA NA 223 315 0 NA NA 1371 1757 2634 NA NA 1570 1915 2665 NA
1470690000.0 1336.0 NA 164 248 0 NA NA 226 315 0 NA NA 1542 3414 2679 NA NA 1671 3527 2758 NA
1470690000.0 1337.0 NA 167 246 0 NA NA 229 324 0 NA NA 1645 2959 2575 NA NA 2269 3231 2762 NA
1470690000.0 1339.0 NA 165 246 0 NA NA 227 316 0 NA NA 1479 3009 2839 NA NA 1663 3249 2881 NA
1470690000.0 134.701 NA 44 230 0 NA NA 85 284 0 NA NA 245 7351 889 NA NA 357 7679 917 NA
1470690000.0 134.702 NA 41 220 0 NA NA 83 278 0 NA NA 295 11053 873 NA NA 339 13187 892 NA
1470690000.0 134.703 NA 40 228 0 NA NA 87 288 0 NA NA 320 10244 831 NA NA 515 10869 870 NA
1470690000.0 134.704 NA 36 224 0 NA NA 83 279 0 NA NA 285 10040 876 NA NA 442 10250 901 NA
1470690000.0 134.705 NA 44 223 0 NA NA 87 286 0 NA NA 361 11438 984 NA NA 526 12973 1015 NA
1470690000.0 134.706 NA 36 231 0 NA NA 86 285 0 NA NA 341 12034 915 NA NA 1121 12639 949 NA
1470690000.0 134.707 NA 46 222 0 NA NA 85 279 0 NA NA 283 10075 908 NA NA 313 11063 931 NA
1470690000.0 134.708 NA 39 223 0 NA NA 86 279 0 NA NA 330 10433 900 NA NA 458 10724 918 NA
1470690000.0 134.709 NA 47 233 0 NA NA 87 297 0 NA NA 283 10281 944 NA NA 340 10603 981 NA
1470690000.0 134.801 NA 43 222 0 NA NA 84 279 0 NA NA 265 7986 832 NA NA 303 8968 861 NA
1470690000.0 134.802 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470690000.0 134.804 NA 38 233 0 NA NA 86 291 0 NA NA 391 13906 820 NA NA 561 14605 860 NA
1470690000.0 134.805 NA 40 237 0 NA NA 88 292 0 NA NA 348 13893 1152 NA NA 386 14254 1185 NA
1470690000.0 134.806 NA 44 234 0 NA NA 85 289 0 NA NA 470 16459 836 NA NA 508 16893 857 NA
1470690000.0 134.807 NA 76 249 0 NA NA 143 300 0 NA NA 1206 14952 922 NA NA 1341 15542 945 NA
1470690000.0 134.808 NA 80 236 0 NA NA 144 302 0 NA NA 1275 14297 891 NA NA 1517 15520 967 NA
1470690000.0 134.809 NA 41 217 0 NA NA 83 280 0 NA NA 441 12905 816 NA NA 521 14365 846 NA
1470690000.0 134.81 NA 36 224 0 NA NA 85 280 0 NA NA 365 13697 846 NA NA 397 13966 868 NA
1470690000.0 134.811 NA 40 229 0 NA NA 85 287 0 NA NA 368 14199 837 NA NA 392 15372 861 NA
1470690000.0 134.812 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470690000.0 134.813 NA 115 57 0 NA NA 197 93 0 NA NA 486 61 120 NA NA 650 73 129 NA
1470690000.0 134.901 NA 33 219 0 NA NA 84 279 0 NA NA 268 7074 787 NA NA 336 8538 805 NA
1470690000.0 134.902 NA 40 224 0 NA NA 88 278 0 NA NA 346 9608 831 NA NA 547 10219 859 NA
1470690000.0 134.903 NA 47 221 0 NA NA 88 279 0 NA NA 307 9255 1010 NA NA 322 9493 1031 NA
1470690000.0 134.904 NA 41 230 0 NA NA 86 282 0 NA NA 330 10524 771 NA NA 356 11158 795 NA
1470690000.0 134.905 NA 45 217 0 NA NA 86 279 0 NA NA 339 9344 856 NA NA 390 11994 916 NA
1470690000.0 134.907 NA 74 231 0 NA NA 143 292 0 NA NA 1098 9965 957 NA NA 1204 12409 984 NA
1470690000.0 134.908 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470690000.0 134.909 NA 36 221 0 NA NA 87 278 0 NA NA 315 9439 829 NA NA 354 10295 850 NA
1470690000.0 134.91 NA 44 220 0 NA NA 86 279 0 NA NA 327 8206 763 NA NA 354 8404 785 NA
1470690000.0 134.99601 NA 41 228 0 NA NA 85 282 0 NA NA 418 15838 862 NA NA 461 16496 884 NA
