Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1470733200.0 11225.0 86 79 150 0 133 126 194 0 6689 786 583 376 7387 958 660 385
1470733200.0 135.11 240 0 100 NA 314 0 159 NA 1583 366 333 NA 2286 378 418 NA
1470733200.0 135.4 229 0 99 NA 299 0 159 NA 1078 345 222 NA 1654 423 328 NA
1470733200.0 135.9 231 0 98 NA 299 0 159 NA 760 394 232 NA 931 413 335 NA
1470733200.0 204.0 49 0 NA NA 96 0 NA NA 8460 0 NA NA 8964 0 NA NA
1470733200.0 250200.1 57 0 NA NA 104 0 NA NA 8409 0 NA NA 8622 0 NA NA
1470733200.0 250400.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 250406.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 250407.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 250408.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 25210.0 79 0 NA NA 155 0 NA NA 2955 0 NA NA 5327 0 NA NA
1470733200.0 25211.0 61 0 NA NA 155 0 NA NA 4815 0 NA NA 7541 0 NA NA
1470733200.0 25212.0 60 0 NA NA 155 0 NA NA 5684 0 NA NA 8770 0 NA NA
1470733200.0 25402.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 25405.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 25406.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 25407.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 300.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 301.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 302.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470733200.0 500200.1 59 0 NA NA 103 0 NA NA 8364 0 NA NA 8849 0 NA NA
1470733200.0 512.0 14 36 0 NA 132 66 0 NA 14 52 18 NA 5909 59 30 NA
1470733200.0 515.0 20 36 0 NA 132 66 0 NA 13 58 19 NA 5689 64 31 NA
1470733200.0 518.0 14 36 0 NA 132 66 0 NA 15 32 18 NA 5769 37 29 NA
1470733200.0 522.0 14 36 0 NA 132 66 0 NA 8 37 13 NA 5516 57 31 NA
1470733200.0 526.0 14 30 0 NA 132 66 0 NA 10 36 13 NA 6295 42 22 NA
