Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470776400.0 127.0 40 70 185 NA NA 86 143 254 NA NA 2089 691 910 NA NA 2130 754 1122 NA NA
1470776400.0 134.702 NA 40 215 0 NA NA 84 279 0 NA NA 294 10368 1095 NA NA 443 12876 1124 NA
1470776400.0 134.708 NA 41 217 0 NA NA 87 279 0 NA NA 288 9268 1144 NA NA 441 11897 1209 NA
1470776400.0 134.709 NA 42 224 0 NA NA 88 299 0 NA NA 288 10274 1132 NA NA 369 12729 1159 NA
1470776400.0 134.99601 NA 39 226 0 NA NA 86 283 0 NA NA 218 9559 808 NA NA 394 11245 831 NA
1470776400.0 135.1 218 0 105 NA NA 302 0 160 NA NA 1582 557 382 NA NA 6235 4114 481 NA NA
1470776400.0 135.3 211 0 98 NA NA 283 0 160 NA NA 1095 550 400 NA NA 2224 842 534 NA NA
1470776400.0 1355.0 NA 177 240 0 NA NA 227 316 0 NA NA 890 1654 2496 NA NA 997 6014 5976 NA
1470776400.0 204.0 49 86 203 0 NA 97 149 271 0 NA 8114 751 1362 1042 NA 9205 1346 1635 1060 NA
1470776400.0 250407.0 214 0 101 NA NA 298 0 163 NA NA 1973 681 616 NA NA 5308 740 826 NA NA
1470776400.0 250408.0 231 0 102 NA NA 319 0 161 NA NA 2660 762 714 NA NA 6068 799 789 NA NA
1470776400.0 250409.0 242 0 107 NA NA 332 0 162 NA NA 2756 608 673 NA NA 5081 623 790 NA NA
1470776400.0 25406.0 256 0 109 NA NA 355 0 160 NA NA 2778 585 386 NA NA 11553 659 451 NA NA
1470776400.0 37.0 NA 89 194 0 NA NA 152 260 0 NA NA 4785 5340 1318 NA NA 4976 7958 1357 NA
1470776400.0 4.22 NA 132 60 62 0 NA 206 94 105 0 NA 1299 140 164 311 NA 1394 159 229 333
1470776400.0 4.54 NA 41 221 0 NA NA 79 278 0 NA NA 170 7847 784 NA NA 221 8726 827 NA
1470776400.0 4.68 NA 51 218 0 NA NA 88 274 0 NA NA 129 7204 785 NA NA 231 8015 832 NA
1470776400.0 4.74 NA 41 211 0 NA NA 79 272 0 NA NA 275 10153 1051 NA NA 437 12322 1102 NA
1470776400.0 5.1 189 0 NA NA NA 245 0 NA NA NA 1640 736 NA NA NA 1741 748 NA NA NA
1470776400.0 500206.0 NA 114 236 0 NA NA 195 303 0 NA NA 4881 2521 956 NA NA 6784 4665 980 NA
1470776400.0 50204.0 NA 104 260 0 NA NA 164 342 0 NA NA 1668 2951 941 NA NA 3835 6307 980 NA
