Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470690000.0 10024.3 NA 103 137 0 NA NA 176 208 0 NA NA 469 500 286 NA NA 563 939 300 NA
1470690000.0 10024.5 NA 108 132 0 NA NA 176 208 0 NA NA 473 546 275 NA NA 644 796 286 NA
1470690000.0 10025.0 NA 104 212 0 NA NA 176 311 0 NA NA 433 802 405 NA NA 530 1086 416 NA
1470690000.0 1003.0 NA 177 0 NA NA NA 236 0 NA NA NA 2756 454 NA NA NA 2916 470 NA NA
1470690000.0 10224.0 NA 141 276 0 NA NA 203 385 0 NA NA 2252 3383 446 NA NA 6482 12290 454 NA
1470690000.0 105.0 47 81 24 NA NA 93 142 57 NA NA 2329 361 4 NA NA 2394 376 9 NA NA
1470690000.0 10624.0 82 77 150 0 NA 130 127 197 0 NA 10631 1933 1629 676 NA 12504 2581 1778 695 NA
1470690000.0 10625.0 82 79 149 0 NA 129 126 195 0 NA 8110 1656 1257 595 NA 8584 1793 1393 671 NA
1470690000.0 10626.0 83 79 153 0 NA 131 127 199 0 NA 8770 841 787 358 NA 8982 1173 877 374 NA
1470690000.0 10824.0 96 NA NA NA NA 143 NA NA NA NA 23278 NA NA NA NA 23972 NA NA NA NA
1470690000.0 11021.0 83 202 80 NA NA 126 251 122 NA NA 6633 6368 2851 NA NA 6701 6567 3009 NA NA
1470690000.0 11024.0 96 201 83 NA NA 143 254 124 NA NA 10632 2633 1074 NA NA 11415 7458 1140 NA NA
1470690000.0 11025.0 95 206 81 NA NA 141 253 124 NA NA 8582 2576 1045 NA NA 8815 2795 1100 NA NA
1470690000.0 11026.0 98 208 94 NA NA 147 256 126 NA NA 18244 2606 1056 NA NA 23774 2663 1126 NA NA
1470690000.0 11224.0 88 80 155 0 NA 135 121 198 0 NA 5854 845 698 360 NA 6257 899 761 376 NA
1470690000.0 11225.0 88 79 148 0 NA 134 127 196 0 NA 8089 1718 1250 596 NA 8426 2173 1640 644 NA
1470690000.0 11226.0 88 88 154 0 NA 135 126 199 0 NA 8985 858 775 363 NA 9135 918 864 379 NA
1470690000.0 116.0 49 74 190 NA NA 96 143 255 NA NA 8098 759 1237 NA NA 8211 785 1350 NA NA
1470690000.0 117.0 52 72 192 NA NA 97 143 255 NA NA 9923 803 1254 NA NA 10054 826 1328 NA NA
1470690000.0 118.0 52 74 189 NA NA 97 143 255 NA NA 9135 799 1305 NA NA 9286 835 1411 NA NA
1470690000.0 120.0 48 68 188 NA NA 85 142 254 NA NA 500 366 527 NA NA 519 389 559 NA NA
1470690000.0 121.0 52 74 194 NA NA 98 143 255 NA NA 9176 803 1419 NA NA 9444 828 1549 NA NA
1470690000.0 127.0 50 69 188 NA NA 86 142 254 NA NA 1187 341 522 NA NA 1211 364 555 NA NA
1470690000.0 128.0 48 69 188 NA NA 81 142 254 NA NA 423 370 520 NA NA 456 388 548 NA NA
