Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470690000.0 1.0 47 62 120 NA NA 93 135 171 NA NA 2602 352 260 NA NA 3240 379 509 NA NA
1470690000.0 1002.0 NA 204 57 NA NA NA 277 99 NA NA NA 1978 135 NA NA NA 2492 196 NA NA
1470690000.0 10021.0 NA 95 213 0 NA NA 176 310 0 NA NA 497 785 340 NA NA 562 953 441 NA
1470690000.0 10023.0 NA 98 210 0 NA NA 176 310 0 NA NA 486 561 374 NA NA 550 728 400 NA
1470690000.0 10024.0 NA 100 212 0 NA NA 176 311 0 NA NA 528 823 416 NA NA 593 1030 462 NA
1470690000.0 10024.1 NA 101 137 0 NA NA 176 212 0 NA NA 480 349 228 NA NA 626 606 232 NA
1470690000.0 10024.2 NA 101 217 0 NA NA 176 309 0 NA NA 519 787 366 NA NA 621 1337 550 NA
1470690000.0 10024.3 NA 101 132 0 NA NA 176 208 0 NA NA 483 350 209 NA NA 638 606 217 NA
1470690000.0 10024.4 NA 101 214 0 NA NA 180 309 0 NA NA 550 799 347 NA NA 639 955 422 NA
1470690000.0 10024.5 NA 102 131 0 NA NA 176 208 0 NA NA 432 298 195 NA NA 688 342 201 NA
1470690000.0 10025.0 NA 103 218 0 NA NA 176 311 0 NA NA 464 659 368 NA NA 550 1204 484 NA
1470690000.0 10026.0 NA 109 220 0 NA NA 176 311 0 NA NA 490 1094 472 NA NA 532 1197 519 NA
1470690000.0 1003.0 NA 173 0 NA NA NA 236 0 NA NA NA 3154 360 NA NA NA 3377 381 NA NA
1470690000.0 10224.0 NA 135 287 0 NA NA 205 385 0 NA NA 2616 3623 397 NA NA 6509 8031 485 NA
1470690000.0 105.0 47 70 27 NA NA 93 142 57 NA NA 2413 288 1 NA NA 2818 300 5 NA NA
1470690000.0 10624.0 83 77 151 0 NA 130 133 197 0 NA 5482 608 548 318 NA 5962 752 630 348 NA
1470690000.0 10626.0 83 77 148 0 NA 130 126 199 0 NA 10318 857 832 383 NA 10900 952 903 446 NA
1470690000.0 10821.0 83 NA NA NA NA 125 NA NA NA NA 2618 NA NA NA NA 2751 NA NA NA NA
1470690000.0 10824.0 94 NA NA NA NA 142 NA NA NA NA 11972 NA NA NA NA 12356 NA NA NA NA
1470690000.0 110.0 41 69 184 NA NA 86 142 254 NA NA 821 565 613 NA NA 892 620 681 NA NA
1470690000.0 1102.0 NA 87 193 102 62 NA 151 259 155 112 NA 2663 3055 1711 146 NA 2769 4294 1804 153
1470690000.0 11024.0 96 203 82 NA NA 143 253 124 NA NA 13072 2996 1025 NA NA 13631 3143 1261 NA NA
1470690000.0 11025.0 93 203 80 NA NA 141 253 123 NA NA 10794 3146 1209 NA NA 11429 3279 1313 NA NA
1470690000.0 111.0 47 69 190 NA NA 94 142 254 NA NA 2706 344 445 NA NA 2807 385 599 NA NA
1470690000.0 11224.0 87 78 149 0 NA 135 127 198 0 NA 7112 851 748 376 NA 7752 920 861 389 NA
1470690000.0 11226.0 88 79 151 0 NA 135 127 199 0 NA 9911 721 699 329 NA 10283 1054 966 574 NA
1470690000.0 122.0 43 70 187 NA NA 92 142 254 NA NA 1171 362 546 NA NA 1210 422 616 NA NA
1470690000.0 126.0 41 67 187 NA NA 87 152 254 NA NA 1314 309 298 NA NA 1420 396 328 NA NA
1470690000.0 127.0 40 67 188 NA NA 86 142 254 NA NA 1276 293 290 NA NA 1377 361 320 NA NA
1470690000.0 129.0 41 72 184 NA NA 81 142 254 NA NA 663 585 577 NA NA 685 658 642 NA NA
1470690000.0 13.0 NA 75 190 0 NA NA 152 254 0 NA NA 253 798 409 NA NA 345 1021 428 NA
1470690000.0 130.0 40 67 188 NA NA 86 142 254 NA NA 534 292 273 NA NA 728 354 287 NA NA
1470690000.0 1302.0 58 142 166 NA NA 105 205 228 NA NA 7169 607 550 NA NA 7408 682 720 NA NA
1470690000.0 1303.0 58 140 155 NA NA 105 200 229 NA NA 9704 559 1012 NA NA 10350 617 1135 NA NA
1470690000.0 1307.0 NA 133 128 39 0 NA 209 202 80 0 NA 504 553 54 504 NA 1414 749 103 545
1470690000.0 1308.0 NA 133 129 40 0 NA 209 202 81 0 NA 463 526 50 517 NA 1051 786 96 607
1470690000.0 131.0 42 68 187 NA NA 88 142 254 NA NA 1356 360 307 NA NA 1684 489 350 NA NA
1470690000.0 1325.1 NA 166 133 0 NA NA 230 183 0 NA NA 655 404 236 NA NA 1086 729 262 NA
1470690000.0 1325.3 NA 164 129 0 NA NA 230 179 0 NA NA 645 390 236 NA NA 1390 688 263 NA
1470690000.0 134.0 NA 203 31 0 NA NA 278 70 0 NA NA 2472 10 8 NA NA 2775 34 71 NA
1470690000.0 134.702 NA 39 221 0 NA NA 83 279 0 NA NA 197 6330 534 NA NA 236 7144 549 NA
1470690000.0 134.708 NA 41 225 0 NA NA 85 279 0 NA NA 148 4887 488 NA NA 189 5453 535 NA
1470690000.0 134.709 NA 41 232 0 NA NA 87 297 0 NA NA 188 6286 528 NA NA 256 7063 544 NA
1470690000.0 134.802 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470690000.0 134.805 NA 42 237 0 NA NA 89 293 0 NA NA 175 7001 448 NA NA 281 7581 492 NA
1470690000.0 134.806 NA 41 234 0 NA NA 86 291 0 NA NA 191 7628 456 NA NA 222 8307 476 NA
1470690000.0 134.807 NA 83 248 0 NA NA 145 300 0 NA NA 579 6899 483 NA NA 650 7127 524 NA
1470690000.0 134.808 NA 86 246 0 NA NA 144 303 0 NA NA 540 6486 439 NA NA 603 6727 455 NA
1470690000.0 134.809 NA 41 225 0 NA NA 84 281 0 NA NA 163 5849 422 NA NA 200 6403 435 NA
1470690000.0 134.811 NA 36 230 0 NA NA 87 288 0 NA NA 198 7824 596 NA NA 257 8262 632 NA
1470690000.0 134.99601 NA 36 226 0 NA NA 87 283 0 NA NA 203 8907 593 NA NA 260 9364 623 NA
1470690000.0 134.99603 NA 41 224 0 NA NA 87 281 0 NA NA 188 6224 455 NA NA 221 6723 485 NA
1470690000.0 134.99901 NA 44 220 0 NA NA 86 279 0 NA NA 202 5080 575 NA NA 231 6233 620 NA
1470690000.0 135.1 229 0 100 NA NA 304 0 159 NA NA 1149 386 245 NA NA 3390 405 493 NA NA
1470690000.0 135.12 227 0 98 NA NA 301 0 159 NA NA 938 313 201 NA NA 1446 413 298 NA NA
1470690000.0 135.13 192 0 NA NA NA 256 0 NA NA NA 684 168 NA NA NA 992 174 NA NA NA
1470690000.0 135.7 232 0 106 NA NA 299 0 159 NA NA 724 275 165 NA NA 1172 292 236 NA NA
1470690000.0 1356.0 57 158 251 0 96 104 212 317 0 163 6749 717 1096 1765 233 7427 810 1183 1824 310
1470690000.0 136.721 NA 166 236 0 NA NA 222 299 0 NA NA 5104 10950 1329 NA NA 5350 11572 1468 NA
1470690000.0 136.722 NA 168 247 0 NA NA 229 323 0 NA NA 5922 12113 1339 NA NA 6080 12793 1368 NA
1470690000.0 136.723 NA 155 242 0 NA NA 225 299 0 NA NA 4007 9300 859 NA NA 4645 10244 974 NA
1470690000.0 136.724 NA 171 241 0 NA NA 230 305 0 NA NA 6414 13982 1495 NA NA 6641 14605 1585 NA
1470690000.0 136.725 NA 159 242 0 NA NA 226 301 0 NA NA 4030 9450 819 NA NA 4721 10347 928 NA
1470690000.0 136.726 NA 169 239 0 NA NA 226 304 0 NA NA 6066 12558 1368 NA NA 6225 13129 1401 NA
1470690000.0 136.727 NA 186 257 0 NA NA 278 314 0 NA NA 4314 9038 875 NA NA 5077 9665 1005 NA
1470690000.0 136.728 NA 197 246 0 NA NA 269 310 0 NA NA 6204 12204 1390 NA NA 6389 12724 1423 NA
1470690000.0 136.729 NA 155 243 0 NA NA 221 300 0 NA NA 3831 9597 892 NA NA 4436 10660 990 NA
1470690000.0 136.73 NA 171 254 0 NA NA 224 330 0 NA NA 5659 12191 1387 NA NA 5861 12768 1408 NA
1470690000.0 136.731 NA 158 246 0 NA NA 224 303 0 NA NA 4431 9577 882 NA NA 5113 10372 913 NA
1470690000.0 136.732 NA 154 233 0 NA NA 223 292 0 NA NA 2091 5738 880 NA NA 2677 6570 896 NA
1470690000.0 136.733 NA 122 59 0 NA NA 208 101 0 NA NA 682 108 124 NA NA 1445 403 129 NA
1470690000.0 136.734 NA 169 239 0 NA NA 226 302 0 NA NA 5622 12145 1423 NA NA 5789 12830 1449 NA
1470690000.0 1361.0 59 157 239 0 NA 156 211 316 0 NA 4514 619 901 1392 NA 6498 789 1262 1418 NA
1470690000.0 1362.0 59 157 231 0 NA 156 213 316 0 NA 5764 700 1099 1547 NA 9521 781 1208 1617 NA
1470690000.0 1363.0 58 154 238 0 NA 156 213 316 0 NA 11646 883 1408 2053 NA 16343 1486 1516 2091 NA
1470690000.0 13992502.0 NA 202 314 0 NA NA 278 407 0 NA NA 3230 4061 1582 NA NA 7191 7824 1828 NA
1470690000.0 140.1 NA 137 189 0 NA NA 197 256 0 NA NA 257 277 181 NA NA 926 305 187 NA
1470690000.0 140.2 NA 137 187 0 NA NA 196 247 0 NA NA 260 294 184 NA NA 451 381 191 NA
1470690000.0 140.4 NA 138 188 0 NA NA 197 256 0 NA NA 290 305 180 NA NA 407 494 188 NA
1470690000.0 140.51 NA 29 178 0 NA NA 71 233 0 NA NA 513 1302 213 NA NA 966 1771 226 NA
1470690000.0 144.6 NA 206 NA NA NA NA 274 NA NA NA NA 1563 NA NA NA NA 2254 NA NA NA
1470690000.0 15.0 NA 78 193 0 NA NA 152 255 0 NA NA 2013 909 531 NA NA 2077 1007 554 NA
1470690000.0 18.0 NA 78 196 0 NA NA 152 255 0 NA NA 1785 784 486 NA NA 1948 887 512 NA
1470690000.0 2.0 51 63 130 NA NA 97 135 174 NA NA 5429 308 360 NA NA 5654 376 385 NA NA
1470690000.0 204.0 48 78 200 0 NA 96 150 271 0 NA 6747 606 838 512 NA 6966 1025 1200 544 NA
1470690000.0 250200.1 59 194 168 NA NA 104 261 235 NA NA 7015 1714 1520 NA NA 7641 2150 1616 NA NA
1470690000.0 250207.0 NA 204 269 0 NA NA 329 343 0 NA NA 12133 2365 1514 NA NA 13350 2902 1695 NA
1470690000.0 250399.0 128 NA NA NA NA 219 NA NA NA NA 838 NA NA NA NA 3079 NA NA NA NA
1470690000.0 250403.0 235 0 102 NA NA 319 0 160 NA NA 1349 323 321 NA NA 1790 339 381 NA NA
1470690000.0 250405.0 230 0 101 NA NA 316 0 160 NA NA 1256 297 284 NA NA 1784 393 360 NA NA
1470690000.0 250406.0 236 0 108 NA NA 315 0 161 NA NA 747 258 183 NA NA 1155 287 269 NA NA
1470690000.0 250409.0 244 0 101 NA NA 333 0 162 NA NA 2129 365 509 NA NA 2541 410 552 NA NA
1470690000.0 25200.0 NA 215 314 0 NA NA 286 405 0 NA NA 4322 4947 2162 NA NA 8002 8441 2395 NA
1470690000.0 25202.0 NA 203 319 0 NA NA 279 409 0 NA NA 3517 4544 1397 NA NA 6175 7054 1562 NA
1470690000.0 25203.0 NA 211 306 0 NA NA 280 409 0 NA NA 4324 4642 1982 NA NA 7917 8403 2211 NA
1470690000.0 25204.0 NA 197 316 0 NA NA 272 410 0 NA NA 3622 4085 1220 NA NA 7485 6435 1384 NA
1470690000.0 25207.0 NA 197 313 0 NA NA 274 413 0 NA NA 3277 3987 1436 NA NA 5934 6611 1608 NA
1470690000.0 25208.0 NA 215 316 0 NA NA 286 410 0 NA NA 4911 6749 2169 NA NA 9090 10319 2210 NA
1470690000.0 25209.0 NA 201 313 0 NA NA 275 416 0 NA NA 3918 4913 1284 NA NA 6740 7589 1455 NA
1470690000.0 25210.0 69 199 308 0 NA 156 269 396 0 NA 2995 1326 2024 1716 NA 5170 2089 2659 1767 NA
1470690000.0 25403.0 266 0 101 NA NA 373 0 160 NA NA 3472 331 288 NA NA 5960 408 774 NA NA
1470690000.0 25405.0 261 0 101 NA NA 370 0 161 NA NA 3661 329 290 NA NA 6245 355 575 NA NA
1470690000.0 25407.0 255 0 101 NA NA 350 0 162 NA NA 3155 319 264 NA NA 5550 351 364 NA NA
1470690000.0 25408.0 273 0 102 NA NA 377 0 161 NA NA 6244 386 511 NA NA 6818 399 621 NA NA
1470690000.0 25409.0 264 0 101 NA NA 370 0 160 NA NA 3838 331 303 NA NA 4532 370 393 NA NA
1470690000.0 36.0 NA 81 199 0 NA NA 152 262 0 NA NA 2255 11162 590 NA NA 2450 11430 621 NA
1470690000.0 37.0 NA 87 194 0 NA NA 152 259 0 NA NA 2603 3248 689 NA NA 2717 4361 705 NA
1470690000.0 4.52 NA 31 219 0 NA NA 79 276 0 NA NA 154 7704 582 NA NA 253 7953 624 NA
1470690000.0 4.53 NA 35 220 0 NA NA 79 274 0 NA NA 190 7138 506 NA NA 236 7655 521 NA
1470690000.0 4.55 NA 38 220 0 NA NA 79 274 0 NA NA 139 7255 389 NA NA 182 7455 401 NA
1470690000.0 4.6 NA 210 0 NA NA NA 278 0 NA NA NA 1700 305 NA NA NA 1881 379 NA NA
1470690000.0 4.61 NA 38 222 0 NA NA 79 278 0 NA NA 144 6328 456 NA NA 174 6572 474 NA
1470690000.0 4.64 NA 38 218 0 NA NA 79 275 0 NA NA 155 6710 442 NA NA 195 6919 603 NA
1470690000.0 4.67 NA 57 226 0 NA NA 95 282 0 NA NA 142 7755 445 NA NA 204 8124 501 NA
1470690000.0 4.68 NA 47 217 0 NA NA 89 274 0 NA NA 120 5803 454 NA NA 160 5995 468 NA
1470690000.0 4001.0 NA 88 209 NA NA NA 153 284 NA NA NA 786 1309 NA NA NA 1155 1721 NA NA
1470690000.0 4002.0 NA 80 192 NA NA NA 152 256 NA NA NA 2454 1560 NA NA NA 2550 1918 NA NA
1470690000.0 4003.0 NA 83 193 NA NA NA 152 254 NA NA NA 2345 1811 NA NA NA 2411 1946 NA NA
1470690000.0 4007.0 43 75 193 NA NA 90 149 264 NA NA 607 185 406 NA NA 796 292 499 NA NA
1470690000.0 4008.0 45 76 194 NA NA 90 149 264 NA NA 811 176 409 NA NA 1070 262 453 NA NA
1470690000.0 5.5 173 0 NA NA NA 243 0 NA NA NA 1128 385 NA NA NA 1271 402 NA NA NA
1470690000.0 5.6 175 0 NA NA NA 246 0 NA NA NA 1178 405 NA NA NA 1318 418 NA NA NA
1470690000.0 500207.0 NA 111 240 0 NA NA 183 305 0 NA NA 3296 1407 443 NA NA 3876 1674 459 NA
1470690000.0 50202.0 NA 109 267 0 NA NA 165 349 0 NA NA 1365 3026 623 NA NA 1800 4955 660 NA
1470690000.0 50204.0 NA 108 259 0 NA NA 163 341 0 NA NA 1382 2288 506 NA NA 2688 3646 548 NA
1470690000.0 50208.0 NA 111 263 0 NA NA 164 354 0 NA NA 1429 3361 526 NA NA 2774 4734 541 NA
1470690000.0 516.0 15 28 0 NA NA 132 66 0 NA NA 9 29 10 NA NA 5144 37 23 NA NA
1470690000.0 520.0 14 34 0 NA NA 132 66 0 NA NA 7 27 13 NA NA 2390 33 21 NA NA
1470690000.0 521.0 14 36 0 NA NA 132 67 0 NA NA 10 32 13 NA NA 3585 40 20 NA NA
1470690000.0 523.0 14 46 0 NA NA 132 78 0 NA NA 7 55 8 NA NA 1738 64 12 NA NA
1470690000.0 524.0 14 33 0 NA NA 132 66 0 NA NA 10 54 15 NA NA 3863 62 22 NA NA
1470690000.0 525.0 14 28 0 NA NA 132 67 0 NA NA 9 37 12 NA NA 4531 77 31 NA NA
1470690000.0 528.0 14 28 0 NA NA 132 67 0 NA NA 8 33 9 NA NA 4696 45 21 NA NA
1470690000.0 552.0 14 29 0 NA NA 132 67 0 NA NA 11 54 15 NA NA 4021 62 21 NA NA
1470690000.0 554.0 14 35 0 NA NA 132 67 0 NA NA 8 38 12 NA NA 4759 57 67 NA NA
1470690000.0 6.0 NA 81 195 0 NA NA 152 256 0 NA NA 1928 744 519 NA NA 2104 816 530 NA
1470690000.0 8.0 NA 71 110 38 0 NA 147 169 78 0 NA 1904 366 24 149 NA 2099 603 60 167
