Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470128400.0 1.0 48 72 121 NA NA 92 134 170 NA NA 2847 312 287 NA NA 3080 336 311 NA NA
1470128400.0 1002.0 NA 208 58 NA NA NA 275 97 NA NA NA 1978 144 NA NA NA 2205 185 NA NA
1470128400.0 10021.0 NA 107 222 0 NA NA 176 315 0 NA NA 330 587 292 NA NA 396 803 307 NA
1470128400.0 10023.0 NA 100 220 0 NA NA 175 314 0 NA NA 416 583 408 NA NA 899 789 423 NA
1470128400.0 10024.1 NA 102 141 0 NA NA 175 211 0 NA NA 476 426 347 NA NA 848 496 358 NA
1470128400.0 10024.3 NA 103 138 0 NA NA 175 207 0 NA NA 467 432 297 NA NA 549 492 304 NA
1470128400.0 10024.5 NA 104 133 0 NA NA 175 206 0 NA NA 465 418 304 NA NA 536 484 315 NA
1470128400.0 101.0 77 NA NA NA NA 138 NA NA NA NA 1773 NA NA NA NA 1824 NA NA NA NA
1470128400.0 102.0 77 NA NA NA NA 138 NA NA NA NA 1218 NA NA NA NA 1270 NA NA NA NA
1470128400.0 10224.0 NA 144 0 NA NA NA 204 0 NA NA NA 2467 0 NA NA NA 7222 0 NA NA
1470128400.0 10225.0 NA 140 306 0 NA NA 206 394 0 NA NA 3524 3765 403 NA NA 12827 12596 409 NA
1470128400.0 103.0 33 0 0 NA NA 75 0 0 NA NA 539 132 272 NA NA 552 143 318 NA NA
1470128400.0 105.0 49 75 26 NA NA 92 141 56 NA NA 2782 374 3 NA NA 2957 394 15 NA NA
1470128400.0 106.0 33 0 0 NA NA 75 0 0 NA NA 551 175 257 NA NA 573 212 287 NA NA
1470128400.0 10621.0 73 76 148 0 NA 113 131 193 0 NA 1493 717 761 295 NA 1628 1291 861 312 NA
1470128400.0 10624.0 84 79 151 0 NA 130 127 197 0 NA 5208 538 438 275 NA 5788 992 836 380 NA
1470128400.0 10625.0 81 81 150 0 NA 129 126 195 0 NA 4238 497 397 242 NA 5532 667 457 248 NA
1470128400.0 10626.0 83 80 153 0 NA 131 126 199 0 NA 14962 1386 1305 612 NA 16195 1492 1427 624 NA
1470128400.0 107.0 47 80 191 NA NA 94 142 254 NA NA 3590 257 325 NA NA 3944 330 526 NA NA
1470128400.0 108.0 51 73 188 NA NA 97 142 254 NA NA 9028 691 1034 NA NA 9253 723 2538 NA NA
1470128400.0 10821.0 83 NA NA NA NA 124 NA NA NA NA 3077 NA NA NA NA 3181 NA NA NA NA
1470128400.0 10824.0 95 NA NA NA NA 143 NA NA NA NA 11333 NA NA NA NA 11724 NA NA NA NA
1470128400.0 10825.0 93 NA NA NA NA 141 NA NA NA NA 11055 NA NA NA NA 11398 NA NA NA NA
