Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470214800.0 1.0 47 64 121 NA NA NA NA NA 93 134 171 NA NA NA NA NA 2798 341 329 NA NA NA NA NA 2907 363 436 NA NA NA NA NA
1470214800.0 10.0 NA 83 196 0 NA NA NA NA NA 152 257 0 NA NA NA NA NA 4578 3908 1264 NA NA NA NA NA 4810 4168 1294 NA NA NA NA
1470214800.0 1000.0 NA 200 126 0 46 NA NA NA NA 273 183 0 78 NA NA NA NA 3913 961 685 204 NA NA NA NA 4695 1043 698 244 NA NA NA
1470214800.0 1001.0 NA 185 167 0 0 0 0 0 NA 245 216 0 0 0 0 0 NA 3300 895 9 86 1096 44 1084 NA 3532 934 15 89 1101 51 1093
1470214800.0 1002.0 NA 208 58 NA NA NA NA NA NA 277 99 NA NA NA NA NA NA 2152 161 NA NA NA NA NA NA 2318 186 NA NA NA NA NA
1470214800.0 10021.0 NA 98 217 0 NA NA NA NA NA 175 315 0 NA NA NA NA NA 766 1453 728 NA NA NA NA NA 836 1535 756 NA NA NA NA
1470214800.0 10023.0 NA 100 222 0 NA NA NA NA NA 176 315 0 NA NA NA NA NA 455 621 405 NA NA NA NA NA 636 972 463 NA NA NA NA
1470214800.0 10024.0 NA 102 219 0 NA NA NA NA NA 176 316 0 NA NA NA NA NA 810 1423 703 NA NA NA NA NA 944 1569 736 NA NA NA NA
1470214800.0 10024.1 NA 103 140 0 NA NA NA NA NA 176 212 0 NA NA NA NA NA 513 446 359 NA NA NA NA NA 610 518 370 NA NA NA NA
1470214800.0 10024.2 NA 102 228 0 NA NA NA NA NA 175 315 0 NA NA NA NA NA 807 1295 624 NA NA NA NA NA 939 1839 638 NA NA NA NA
