Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470520800.0 10.0 NA 75 168 0 NA NA 117 224 0 NA NA 1575 1772 431 NA NA 1787 1836 481 NA
1470520800.0 1002.0 NA 182 53 NA NA NA 249 93 NA NA NA 1955 169 NA NA NA 2013 182 NA NA
1470520800.0 107.0 49 73 166 NA NA 92 115 225 NA NA 2803 288 512 NA NA 3008 336 538 NA NA
1470520800.0 108.0 49 84 169 NA NA 93 116 224 NA NA 3191 262 511 NA NA 3252 292 536 NA NA
1470520800.0 11.0 NA 71 174 0 38 NA 117 229 0 76 NA 1221 924 583 36 NA 1255 957 605 60
1470520800.0 1102.0 NA 76 165 97 57 NA 118 225 150 100 NA 1633 2846 1571 151 NA 1729 2977 1605 164
1470520800.0 112.0 49 73 167 NA NA 92 118 225 NA NA 2666 274 500 NA NA 2749 291 536 NA NA
1470520800.0 114.0 49 82 165 NA NA 92 117 225 NA NA 3107 274 506 NA NA 3154 289 535 NA NA
1470520800.0 115.0 50 75 163 NA NA 92 116 224 NA NA 3004 267 455 NA NA 3041 297 525 NA NA
1470520800.0 116.0 51 72 165 NA NA 93 117 225 NA NA 6137 598 1075 NA NA 6283 644 1118 NA NA
1470520800.0 117.0 51 84 166 NA NA 93 117 224 NA NA 3557 276 518 NA NA 3701 318 645 NA NA
1470520800.0 118.0 51 83 165 NA NA 93 117 225 NA NA 6672 572 1124 NA NA 6901 598 1169 NA NA
1470520800.0 121.0 51 77 168 NA NA 93 117 224 NA NA 3336 275 552 NA NA 3480 292 592 NA NA
1470520800.0 1301.0 55 108 143 NA NA 98 159 200 NA NA 1211 355 473 NA NA 1748 421 536 NA NA
1470520800.0 1303.0 62 115 147 NA NA 104 162 202 NA NA 5885 313 780 NA NA 6033 355 846 NA NA
1470520800.0 1311.0 NA 127 190 0 46 NA 177 253 0 77 NA 377 643 1044 35 NA 543 736 1083 45
1470520800.0 132.0 47 78 165 NA NA 90 115 225 NA NA 2312 263 512 NA NA 2395 278 539 NA NA
1470520800.0 133.0 52 74 166 NA NA 94 117 224 NA NA 4115 277 567 NA NA 4219 298 830 NA NA
1470520800.0 134.702 NA 99 194 0 NA NA 150 259 0 NA NA 2270 13038 1125 NA NA 2808 14270 1183 NA
1470520800.0 134.703 NA 100 204 0 NA NA 151 272 0 NA NA 819 5856 610 NA NA 904 6173 653 NA
1470520800.0 134.802 NA 107 192 0 NA NA 157 262 0 NA NA 2799 13037 1078 NA NA 3324 14258 1140 NA
1470520800.0 134.803 NA 98 199 0 NA NA 157 260 0 NA NA 1127 7065 566 NA NA 1548 7656 584 NA
1470520800.0 134.807 NA 107 202 0 NA NA 161 271 0 NA NA 1481 6176 651 NA NA 1643 6636 670 NA
1470520800.0 135.11 182 0 91 NA NA 249 0 139 NA NA 942 155 256 NA NA 1469 168 321 NA NA
1470520800.0 135.5 176 0 89 NA NA 241 0 136 NA NA 558 140 215 NA NA 969 167 284 NA NA
1470520800.0 135.7 180 0 89 NA NA 241 0 140 NA NA 566 142 215 NA NA 648 161 265 NA NA
1470520800.0 135.9 177 0 88 NA NA 243 0 136 NA NA 563 150 210 NA NA 653 167 282 NA NA
1470520800.0 140.51 NA 41 188 0 NA NA 82 239 0 NA NA 2514 1338 552 NA NA 2736 1379 573 NA
1470520800.0 140.53 NA 211 0 NA NA NA 298 0 NA NA NA 7115 1296 NA NA NA 7174 1320 NA NA
1470520800.0 16.0 NA 67 171 0 NA NA 117 224 0 NA NA 1197 1130 481 NA NA 1234 1160 494 NA
1470520800.0 2.0 52 72 119 NA NA 94 116 167 NA NA 4386 268 441 NA NA 4520 291 462 NA NA
1470520800.0 20.0 NA 66 162 0 NA NA 117 225 0 NA NA 1182 1115 497 NA NA 1209 1144 513 NA
1470520800.0 200.0 NA 74 181 0 NA NA 126 244 0 NA NA 512 1200 497 NA NA 906 1587 520 NA
1470520800.0 24.0 NA 68 165 0 NA NA 117 224 0 NA NA 1534 2037 454 NA NA 1615 2181 564 NA
1470520800.0 25400.3 196 0 93 NA NA 267 0 139 NA NA 1144 137 374 NA NA 1599 153 432 NA NA
1470520800.0 26.0 NA 74 169 0 NA NA 117 226 0 NA NA 1356 1478 494 NA NA 1429 1532 520 NA
1470520800.0 28.0 NA 70 168 0 NA NA 117 224 0 NA NA 1500 1695 447 NA NA 1539 1755 507 NA
1470520800.0 36.0 NA 68 167 0 NA NA 118 227 0 NA NA 1505 6690 453 NA NA 1553 6953 483 NA
1470520800.0 38.0 NA 76 166 0 NA NA 117 221 0 NA NA 1552 1988 433 NA NA 1634 2238 463 NA
1470520800.0 4.17 NA 22 182 0 99 NA 66 243 0 153 NA 49 1711 485 460 NA 84 1837 523 1084
1470520800.0 4.23 NA 57 186 0 NA NA 101 258 0 NA NA 119 2096 736 NA NA 170 2238 762 NA
1470520800.0 4.25 NA 51 181 0 NA NA 87 251 0 NA NA 58 2081 652 NA NA 180 2208 677 NA
1470520800.0 4.26 NA 43 193 0 NA NA 85 253 0 NA NA 111 4955 1184 NA NA 246 5041 1204 NA
1470520800.0 4.28 NA 51 191 0 NA NA 103 259 0 NA NA 152 1639 1556 NA NA 356 1783 1664 NA
1470520800.0 4.29 NA 31 184 0 101 NA 67 248 0 155 NA 52 1932 530 521 NA 76 2009 555 979
