Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469916000.0 4.68 NA 28 190 0 NA NA NA NA 68 257 0 NA NA NA NA 171 11719 1090 NA NA NA NA 306 12306 1301 NA NA NA
1469916000.0 4.71 NA 28 189 0 NA NA NA NA 67 253 0 NA NA NA NA 147 8144 1151 NA NA NA NA 164 8307 1209 NA NA NA
1469916000.0 4.72 NA 25 194 0 NA NA NA NA 67 256 0 NA NA NA NA 171 10231 1006 NA NA NA NA 251 10505 1028 NA NA NA
1469916000.0 4.73 NA 25 192 0 NA NA NA NA 70 265 0 NA NA NA NA 79 8233 633 NA NA NA NA 109 8404 642 NA NA NA
1469916000.0 4.74 NA 21 190 0 NA NA NA NA 68 254 0 NA NA NA NA 84 6491 762 NA NA NA NA 115 6554 773 NA NA NA
1469916000.0 4.75 NA 24 191 0 NA NA NA NA 68 258 0 NA NA NA NA 78 7025 701 NA NA NA NA 103 7190 714 NA NA NA
1469916000.0 4.76 NA 41 194 0 NA NA NA NA 85 263 0 NA NA NA NA 88 7467 645 NA NA NA NA 117 7571 653 NA NA NA
1469916000.0 4.77 NA 51 199 0 NA NA NA NA 92 273 0 NA NA NA NA 200 10013 1724 NA NA NA NA 398 10171 1752 NA NA NA
1469916000.0 4.78 NA 22 191 0 NA NA NA NA 69 257 0 NA NA NA NA 106 4782 599 NA NA NA NA 122 4836 611 NA NA NA
1469916000.0 400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 67 NA NA NA NA NA NA 78 NA NA NA NA NA NA
